,observed_value,prediction,regressor,name_short,matrix,polarity,fold
4,2.880629292318222,2.844276146943949,MLP,Cholic acid,9AA,positive,1
5,2.30605354157181,2.898944644200672,MLP,Citrulline,9AA,positive,1
6,2.6874666930122495,2.4338017465323616,MLP,Creatine,9AA,positive,1
7,0.0,2.2676828901106743,MLP,Acetoacetic acid,9AA,positive,1
8,0.0,2.1109124062141364,MLP,Ascorbic acid,9AA,positive,1
9,0.0,2.4706816631920727,MLP,Asparagine,9AA,positive,1
10,0.0,1.9708511311503671,MLP,Aspartic acid,9AA,positive,1
11,0.0,2.8588780802213196,MLP,Biotin,9AA,positive,1
12,0.0,2.25103459168388,MLP,Butyric acid,9AA,positive,1
13,0.0,1.9656178271626332,MLP,Cardiolipin 18:1,9AA,positive,1
14,0.0,2.0581481575883624,MLP,Cholecalciferol,9AA,positive,1
15,0.0,2.8572842295279544,MLP,Coenzyme A,9AA,positive,1
0,5.666215272916145,3.60462506206453,MLP,Choline,9AA,positive,2
1,2.8835622230147124,1.5118162921691087,MLP,Creatinine,9AA,positive,2
2,2.2977528096878954,2.248255688903924,MLP,Cyclic adenosine monophosphate,9AA,positive,2
3,2.791869269386008,2.875523224046556,MLP,Cytidine,9AA,positive,2
4,4.163794845491163,2.8355409815804573,MLP,Cytidine monophosphate,9AA,positive,2
5,1.8834350888853608,1.734212229071973,MLP,Cytosine,9AA,positive,2
6,4.4044630060844,3.3107732774988623,MLP,Folic acid,9AA,positive,2
7,0.0,2.1090218546877564,MLP,Cholesterol,9AA,positive,2
8,0.0,3.0088573071826845,MLP,Cholesteryl acetate,9AA,positive,2
9,0.0,2.8884832443809594,MLP,Cholesteryl ester 17:0,9AA,positive,2
10,0.0,1.4253346301009406,MLP,Citric acid,9AA,positive,2
11,0.0,1.9012626957083585,MLP,Cysteine,9AA,positive,2
12,0.0,2.116648275684797,MLP,DG 18:0-22:6,9AA,positive,2
13,0.0,2.2432029161086864,MLP,Dopamine,9AA,positive,2
14,0.0,2.1870312335270103,MLP,Epinephrine,9AA,positive,2
15,0.0,4.1398483417230905,MLP,Flavin adenine dinucleotide,9AA,positive,2
0,3.387929244491561,4.9662622809709855,MLP,Flavin mononucleotide,9AA,positive,3
1,4.443943521634824,2.7964464706802747,MLP,GlcCer d18:1/18:0,9AA,positive,3
2,2.8992784995883603,3.1316917314532735,MLP,Glucosyl cholesterol,9AA,positive,3
3,2.484553848680711,2.024448957459368,MLP,Glutamine,9AA,positive,3
