Feature importance (mean abs value of shap-value),Model-impact of points with high-value features,Model-impact of points with low-value features,Feature name,matrix,polarity
0.0019747324613252713,-0.17168722562741087,0.011337269365501994,1526,DHB,negative
0.0019737037087247146,0.132826751229078,-0.009340691353232138,470,DAN,positive
0.001970655317292326,0.05322133102288993,-0.0038073421769682344,887,DHAP,positive
0.0019695043536158644,0.132826751229078,-0.009340691353232138,13,DAN,positive
0.001968663250001841,0.05086923049537144,-0.0046527657620230615,387,9AA,negative
0.0019651107072270477,0.026285218711737158,-0.001657121073693546,1257,ClCCA,positive
0.0019638640685119032,-0.007808444041996976,0.0005194308128702205,114,ClCCA,negative
0.0019634452311579564,-0.02396147813242467,0.0016470926031816456,881,DHAP,negative
0.001962896183130428,0.07438447142981604,-0.0054482203333231245,1575,CMBT,positive
0.001961070165988889,0.0700933034387825,-0.004032991241960037,1722,DHB,positive
0.0019590835580629573,0.009737843842900945,-0.0011100602536070218,1711,pNA,negative
0.001958816280047319,0.21659447665890322,-0.01515630065333593,423,DAN,negative
0.001958218890995024,0.010912778045937203,-0.0008524303868868567,697,9AA,positive
0.001957266718441103,-0.17168722562741087,0.011337269365501994,1725,DHB,negative
0.0019543648920629817,-0.05747009833784845,0.0037810173692447457,184,NEDC,positive
0.001954201923158909,0.05694088364360694,-0.003932497685764737,470,CHCA,positive
0.0019532415285645,-0.08524026766588651,0.005886676400583118,599,NEDC,negative
0.0019529738985910648,0.05694088364360694,-0.003932497685764737,599,CHCA,positive
0.0019520601790586297,-0.17168722562741087,0.011337269365501994,2018,DHB,negative
0.001950662328589777,0.09203329299596945,-0.0066704457622993405,1995,NOR,negative
0.0019506371911400212,-0.007833934782664358,0.00045299754622758596,976,CHCA,negative
0.001950158133651271,0.06611216320265549,-0.005006697266834522,953,NOR,positive
0.001948885857927269,0.132826751229078,-0.009340691353232138,640,DAN,positive
0.0019488290423964102,0.010912778045937203,-0.0008524303868868567,2018,9AA,positive
0.0019475167447870429,0.06611216320265549,-0.005006697266834522,795,NOR,positive
