,mean_abs_shap_value,std_abs_shap_value,feature_name,matrix,polarity
3265,8.234373209151354e-05,0.0010545142935116,1949,DHB,positive
3266,7.812375146331209e-05,0.0010004721730278,322,DHB,positive
3267,7.560061798854308e-05,0.0009681602988146,1508,DHB,positive
3268,7.41856342012232e-05,0.0009500396648463,352,DHB,positive
3269,7.272901182824916e-05,0.000931385796804,841,DHB,positive
3270,6.502190548362154e-05,0.0008326866779324,1536,DHB,positive
3271,6.470558882662744e-05,0.0008286358482262,971,DHB,positive
3272,5.5374989681171646e-05,0.0007091458771502,1004,DHB,positive
3273,5.475907501849261e-05,0.0007012583209406,89,DHB,positive
3274,5.346418668826421e-05,0.0006846756592365,2044,DHB,positive
3275,5.1412737053452114e-05,0.0006584042854794,727,DHB,positive
3276,2.890537408265201e-05,0.0003701694027613,1904,DHB,positive
3277,2.6125937813159196e-05,0.0003345752512742,1567,DHB,positive
3278,2.295893588752457e-05,0.0002940178376941,297,DHB,positive
3279,1.5880013674949154e-05,0.0002033634009056,179,DHB,positive
3280,1.4778614665071167e-05,0.0001892586115151,1328,DHB,positive
3281,1.469807078440984e-05,0.0001882271465663,1389,DHB,positive
3282,9.044995672549265e-06,0.0001158324620367,1454,DHB,positive
3283,6.734764654979562e-06,8.62470695914114e-05,305,DHB,positive
3284,0.0,0.0,1511,DHB,positive
3285,0.1567956190130192,0.0904209613713073,physiological_charge,DHB,negative
3286,0.1138136068821635,0.077546206333223,polar_surface_area,DHB,negative
3287,0.0585393153414057,0.0464394732404683,486,DHB,negative
3288,0.0579110551442877,0.0289727104174067,1873,DHB,negative
3289,0.0540206058717825,0.037626686685,1564,DHB,negative
3290,0.0496495254046749,0.0403339671406911,pka_strongest_acidic,DHB,negative
3291,0.0495592215276487,0.0242220149395173,1,DHB,negative
3292,0.0488803488433701,0.0348276597104586,695,DHB,negative
3293,0.0484550156892319,0.0201207390667204,1057,DHB,negative
3294,0.0469542636244405,0.056136293534891,donor_count,DHB,negative
3295,0.0462761872320198,0.0407801874348512,80,DHB,negative
3296,0.045836361965128,0.0457049286480116,118,DHB,negative
3297,0.0436057832006066,0.033071139525888,pka_strongest_basic,DHB,negative
3298,0.0421437233369919,0.017193314733956,389,DHB,negative
3299,0.0401031997669609,0.0294929847919718,1257,DHB,negative
3300,0.0386582612260883,0.015645951820862,1171,DHB,negative
3301,0.0362542729976577,0.0324473392138535,1911,DHB,negative
3302,0.0314421287982791,0.0327385384253616,1849,DHB,negative
3303,0.0308075606186868,0.0294852756219419,1750,DHB,negative
3304,0.0306687950692291,0.0263626428069247,1487,DHB,negative
3305,0.0306197423929214,0.0242205305074035,1716,DHB,negative
3306,0.0288689602330004,0.0232635692957735,192,DHB,negative
3307,0.0283918061272356,0.0296676360882496,1819,DHB,negative
3308,0.0260344581081976,0.0190141100004227,1838,DHB,negative
3309,0.0253602410735124,0.0224055292889383,1917,DHB,negative
3310,0.0241779713608778,0.0395698484494199,polarizability,DHB,negative
3311,0.0237719582202022,0.0285569660577589,980,DHB,negative
3312,0.022429683531811,0.0252000047445687,1457,DHB,negative
3313,0.0201568489628341,0.0211748600742267,656,DHB,negative
3314,0.0183567179984118,0.0205419087515089,227,DHB,negative
3315,0.0181858876987902,0.0114639014363565,1019,DHB,negative
3316,0.0180842123721768,0.0265199577216757,197,DHB,negative
3317,0.0178365404702406,0.026625292551001,667,DHB,negative
3318,0.0176860643915978,0.0151693221253239,610,DHB,negative
3319,0.0173426021371353,0.0155392012276209,1921,DHB,negative
3320,0.0161670797220674,0.0175958923329202,acceptor_count,DHB,negative
3321,0.0157669606936062,0.0307103941403068,715,DHB,negative
3322,0.0151531364147861,0.0211046558998908,935,DHB,negative
3323,0.0130725981434807,0.0129285799567246,786,DHB,negative
3324,0.0126337399554067,0.0275824084124739,1855,DHB,negative
3325,0.0124581580748781,0.0218330130072295,41,DHB,negative
3326,0.012229952149628,0.0151510584898581,1114,DHB,negative
3327,0.011146473362007,0.0157071731386692,1459,DHB,negative
3328,0.0110966888190934,0.020563834755459,2038,DHB,negative
3329,0.0107025114534646,0.0208761203571022,981,DHB,negative
3330,0.0103387738056708,0.0213380676178587,1732,DHB,negative
3331,0.0102710133999316,0.0106688871576856,1844,DHB,negative
3332,0.0099045969038901,0.0105673134526414,1380,DHB,negative
3333,0.0098339676007847,0.0097358298560613,1152,DHB,negative
3334,0.0095147452783373,0.0140798735145635,694,DHB,negative
3335,0.0094352792568279,0.0144636878580864,650,DHB,negative
3336,0.0094349805208337,0.01927503203435,643,DHB,negative
3337,0.0091044718146269,0.0142098227780399,125,DHB,negative
3338,0.0088763908027318,0.0181924374209154,1602,DHB,negative
3339,0.0087736624318138,0.0144777355350799,489,DHB,negative
3340,0.0086967859050929,0.0132826871445633,401,DHB,negative
3341,0.0084766038310001,0.0180187854190755,2004,DHB,negative
3342,0.008337024175501,0.0174780874201269,446,DHB,negative
3343,0.0079242268080883,0.0080630706221173,222,DHB,negative
3344,0.0077512998383467,0.0150638147319532,140,DHB,negative
3345,0.0076173716920939,0.0188053023737116,576,DHB,negative
3346,0.0076093458625894,0.0143526416162621,807,DHB,negative
3347,0.0074721119500501,0.014067821355135,392,DHB,negative
3348,0.0071426497076507,0.0134430368578856,283,DHB,negative
3349,0.0071308279700662,0.0229585415344032,750,DHB,negative
3350,0.0070313592830619,0.0093036258789709,1452,DHB,negative
3351,0.00697097887181,0.0123183060826339,314,DHB,negative
3352,0.0067608992811109,0.0100405063443579,926,DHB,negative
3353,0.0067457480262555,0.0085064264015827,294,DHB,negative
3354,0.0067183017332009,0.0103571363004714,1745,DHB,negative
3355,0.0066144783890599,0.0104767908607741,1176,DHB,negative
3356,0.0063963597246637,0.0137785996790727,229,DHB,negative
3357,0.0063315478260621,0.0176175654210722,13,DHB,negative
3358,0.005959973597212,0.0093967244494613,794,DHB,negative
3359,0.0058420094090763,0.0163392772813172,1385,DHB,negative
3360,0.0056533096894603,0.0135939891229486,81,DHB,negative
3361,0.0055325662925657,0.0116975689909503,623,DHB,negative
3362,0.0054046080274073,0.0088216727782283,1386,DHB,negative
3363,0.0052512744345418,0.0149862529433155,1104,DHB,negative
3364,0.0050687165169031,0.0088659345984391,739,DHB,negative
3365,0.0050091034614061,0.0071350083673741,1136,DHB,negative
3366,0.0045857078344329,0.0076755519978065,1290,DHB,negative
3367,0.0045729201819638,0.0114628342318551,1323,DHB,negative
3368,0.004548612097126,0.0061928970378999,577,DHB,negative
3369,0.0045361530257912,0.009620994240299,245,DHB,negative
3370,0.0044592981608325,0.0090259551547995,147,DHB,negative
3371,0.0044308252280854,0.0145638821506957,116,DHB,negative
3372,0.0043775295891785,0.0101217577964458,79,DHB,negative
3373,0.0041813464864922,0.0108555306626948,888,DHB,negative
3374,0.0041659463537869,0.0085826892026669,736,DHB,negative
3375,0.0039921851813096,0.0116918984936898,1530,DHB,negative
3376,0.0036071371233867,0.0128983688231094,1411,DHB,negative
3377,0.0035735956884238,0.0049921690728963,378,DHB,negative
3378,0.0035627017034536,0.0164990896898241,1440,DHB,negative
3379,0.0035061793614659,0.0051380692578875,1356,DHB,negative
3380,0.0034576119349343,0.0060561579542003,1696,DHB,negative
3381,0.0034266426820525,0.0099220699004329,713,DHB,negative
3382,0.0034237107587483,0.0060080797808139,114,DHB,negative
3383,0.0034011043547317,0.0098044457255373,976,DHB,negative
3384,0.0031582205438158,0.0057224523256736,932,DHB,negative
3385,0.0031389589046492,0.0062933642614497,1017,DHB,negative
3386,0.0031062563831059,0.0112137493084764,1832,DHB,negative
3387,0.0029265138483644,0.0069434126329903,1162,DHB,negative
3388,0.0028625944382273,0.0070493226877944,1476,DHB,negative
3389,0.0027335933442384,0.0111422946372627,1535,DHB,negative
3390,0.002701608026851,0.0075256008203851,1101,DHB,negative
3391,0.0026513889131618,0.0091838153944354,1575,DHB,negative
3392,0.0025039093017077,0.0052042266013244,1060,DHB,negative
3393,0.0024814716708337,0.0054378142487329,628,DHB,negative
3394,0.0024785824182984,0.0110895316096272,2018,DHB,negative
3395,0.0024732452952434,0.0120513353967602,1711,DHB,negative
3396,0.0024155367828867,0.0110349307175692,599,DHB,negative
3397,0.0023702085408705,0.0050306934246097,414,DHB,negative
3398,0.0022870383882876,0.0046552645695572,1088,DHB,negative
3399,0.0021731967658783,0.0073618101937456,829,DHB,negative
3400,0.0021700358929087,0.0057829936536934,913,DHB,negative
3401,0.0021348879229371,0.0046688882824202,1693,DHB,negative
3402,0.0020968252835977,0.0072769065638136,1722,DHB,negative
3403,0.002094909967367,0.0106965269821804,1898,DHB,negative
3404,0.0020891160521755,0.0057514891768633,119,DHB,negative
3405,0.0020489952577317,0.0044751140262981,1950,DHB,negative
3406,0.0020359249883411,0.00435975096722,319,DHB,negative
3407,0.0020312741684053,0.0072171918730185,134,DHB,negative
3408,0.0020280401955004,0.0059135062454136,875,DHB,negative
3409,0.0020017305543981,0.0034869443451675,117,DHB,negative
3410,0.0019950863375461,0.0055786920483592,301,DHB,negative
3411,0.0019850220210322,0.0096193391571845,892,DHB,negative
3412,0.0019757286574986,0.0039390005162945,1724,DHB,negative
3413,0.0019427936960615,0.0054013372410906,1991,DHB,negative
3414,0.0019415859761685,0.0071827741378379,1391,DHB,negative
3415,0.0018534806317891,0.0051358473853403,1614,DHB,negative
3416,0.0018050758265742,0.0041158013869433,806,DHB,negative
3417,0.0017812884187424,0.0051667468779704,519,DHB,negative
3418,0.0017359568516017,0.0031138830973608,69,DHB,negative
3419,0.0017297833168223,0.0062758815094322,563,DHB,negative
3420,0.0016765866948309,0.0078932784803199,1734,DHB,negative
3421,0.0016703294607223,0.0053579873946441,470,DHB,negative
3422,0.0016186584657797,0.0079709249354059,106,DHB,negative
3423,0.0016141967136177,0.0078497303674879,900,DHB,negative
3424,0.0015807457440337,0.0071125607868809,1603,DHB,negative
3425,0.0015439756445356,0.0071576463835539,1145,DHB,negative
3426,0.0015205426235428,0.004245194384587,1607,DHB,negative
3427,0.0015165287304269,0.0056033798920077,745,DHB,negative
3428,0.0015104540454879,0.0037859629293857,1754,DHB,negative
3429,0.0015074627866498,0.0073488910158437,67,DHB,negative
3430,0.0014980061490907,0.0022981478528487,1516,DHB,negative
3431,0.0014803901093329,0.0022554430840309,1737,DHB,negative
3432,0.0014507530228964,0.005569097672375,533,DHB,negative
3433,0.0014487356044507,0.0052263438416068,1847,DHB,negative
3434,0.0013987513154574,0.0064461674489037,352,DHB,negative
3435,0.0013911199444933,0.004909759966793,487,DHB,negative
3436,0.0013498799825925,0.0094115079658627,1375,DHB,negative
3437,0.0012844022296314,0.0058597739392312,396,DHB,negative
3438,0.0012245216928549,0.002158521784962,1840,DHB,negative
3439,0.001220826573824,0.0052713228809607,45,DHB,negative
3440,0.0012084427137279,0.0052264932381659,675,DHB,negative
3441,0.0011873652762418,0.005374669464747,1879,DHB,negative
3442,0.0011873016850351,0.0055398799898963,1093,DHB,negative
3443,0.0011773615643904,0.0033177382968175,1292,DHB,negative
3444,0.0011673075057462,0.0052578113150741,640,DHB,negative
3445,0.0011658738673515,0.0031411023241852,652,DHB,negative
3446,0.0011653971501337,0.0056480135923427,1946,DHB,negative
3447,0.0011411417218053,0.0032283486390749,1182,DHB,negative
3448,0.0011228145556211,0.003802563597929,115,DHB,negative
3449,0.0011079227310088,0.0025650845256946,350,DHB,negative
3450,0.0011013330699356,0.0030870237217016,456,DHB,negative
3451,0.0010498628929498,0.0035906880856034,823,DHB,negative
3452,0.0010321820816755,0.0028338064227355,387,DHB,negative
3453,0.0010231345493926,0.0022734533873082,573,DHB,negative
3454,0.0009892022597733,0.0052857927153997,463,DHB,negative
3455,0.0009884444734185,0.0033886248433092,854,DHB,negative
3456,0.0009862831243347,0.0045570033123014,1576,DHB,negative
3457,0.0009854425390668,0.0018723157329821,482,DHB,negative
3458,0.0009725568205351,0.0036427372437373,953,DHB,negative
3459,0.0009617236454229,0.0032354738192873,321,DHB,negative
3460,0.0009489665775903,0.0042400685350855,297,DHB,negative
3461,0.0009477964732668,0.0058583770237826,1922,DHB,negative
3462,0.0009472829524918,0.0026179601098149,590,DHB,negative
3463,0.0009458816459175,0.0026342960824644,1908,DHB,negative
3464,0.0009370616643257,0.0115528720904299,1144,DHB,negative
3465,0.0009325647464411,0.004139449448195,727,DHB,negative
3466,0.0009297699131027,0.0030746367278034,1432,DHB,negative
3467,0.0009260843505892,0.0028085796288446,1714,DHB,negative
3468,0.0009163327036371,0.0041649597398076,1526,DHB,negative
3469,0.0009146200076269,0.0024732261558864,592,DHB,negative
3470,0.0008928757073162,0.0040379514591736,832,DHB,negative
3471,0.000892658642888,0.0038583899206902,431,DHB,negative
3472,0.0008858057479853,0.0041307958121525,1828,DHB,negative
3473,0.0008693080584506,0.0028128354350508,1070,DHB,negative
3474,0.0008692801449612,0.0031047423241647,758,DHB,negative
3475,0.0008646756488961,0.0035378330337688,1932,DHB,negative
3476,0.0008598177590744,0.0030376184220244,1399,DHB,negative
3477,0.0008449203827801,0.0104168780780081,971,DHB,negative
3478,0.0008320345199345,0.0019731110057485,1274,DHB,negative
3479,0.0008232494668321,0.003916427952894,479,DHB,negative
3480,0.0008131126951055,0.0025362732973474,1866,DHB,negative
3481,0.0008022799781854,0.0034161737955478,1963,DHB,negative
3482,0.0007941614251701,0.0039406318209982,1977,DHB,negative
3483,0.0007818094929307,0.0018394497189481,849,DHB,negative
3484,0.0007752553939556,0.0036434652706525,398,DHB,negative
3485,0.0007695259712394,0.0048243274067629,802,DHB,negative
3486,0.0007631096277632,0.0026246265258306,1974,DHB,negative
3487,0.0007594811402644,0.0021835389955588,785,DHB,negative
3488,0.0007462795786172,0.0034728222294153,600,DHB,negative
3489,0.0007426266937035,0.0026473147310983,481,DHB,negative
3490,0.0007304417936612,0.0023438914915545,1302,DHB,negative
3491,0.0007276519627785,0.0022477716246559,1251,DHB,negative
3492,0.0007094383921498,0.0087465439176247,810,DHB,negative
3493,0.0006881055541316,0.0027292807509727,299,DHB,negative
3494,0.0006858868300592,0.0021568770550337,1226,DHB,negative
3495,0.000670694402609,0.002424332040056,309,DHB,negative
3496,0.0006682781223847,0.0022309836699229,371,DHB,negative
3497,0.0006556905854761,0.0057185567179165,1163,DHB,negative
3498,0.000653927130247,0.001989326398506,141,DHB,negative
3499,0.0006498928094147,0.0032084019020095,1381,DHB,negative
3500,0.0006363374889059,0.0028984075567997,1508,DHB,negative
3501,0.0006352103363812,0.0018365460433827,473,DHB,negative
3502,0.0006077414554074,0.0027743089120674,1773,DHB,negative
3503,0.0005885881071609,0.0028728987258967,1691,DHB,negative
3504,0.0005816357028441,0.0031853452220655,1357,DHB,negative
3505,0.0005798693885334,0.001590381527969,1431,DHB,negative
3506,0.0005764240785199,0.0026726574796479,1887,DHB,negative
3507,0.0005735951085016,0.0017165504917914,1477,DHB,negative
3508,0.0005698934489605,0.0070261183139453,1389,DHB,negative
3509,0.0005253707592119,0.0034595934182758,323,DHB,negative
3510,0.0005238121757191,0.0017892598699277,697,DHB,negative
3511,0.0005091082232582,0.001251874375993,1325,DHB,negative
3512,0.0005078309228944,0.0022944217795858,1742,DHB,negative
3513,0.0004987930271173,0.0012097049074201,362,DHB,negative
3514,0.0004919763163093,0.0013443574511342,8,DHB,negative
3515,0.0004910098618506,0.0025569808504214,1416,DHB,negative
3516,0.0004870805865019,0.0060051327760142,2001,DHB,negative
3517,0.0004840043500703,0.0015830670983365,1097,DHB,negative
3518,0.0004767952921319,0.0020538233722735,259,DHB,negative
3519,0.0004741323626481,0.001378079004402,760,DHB,negative
3520,0.0004700475258069,0.0013262798466084,31,DHB,negative
3521,0.0004586055874824,0.0056540694106332,444,DHB,negative
3522,0.0004502073814326,0.0012897176222982,231,DHB,negative
3523,0.0004465615128853,0.0016336990475637,1992,DHB,negative
3524,0.0004354605152733,0.0028379442880286,1923,DHB,negative
3525,0.0004079472331404,0.0010602172971534,755,DHB,negative
3526,0.000397920037885,0.0013492378959548,1451,DHB,negative
3527,0.0003884871205752,0.0010538885066645,1061,DHB,negative
3528,0.0003871289418384,0.0016581097587518,1604,DHB,negative
3529,0.0003733933204482,0.0018393640885824,184,DHB,negative
3530,0.0003731063266666,0.0018432060296569,1134,DHB,negative
3531,0.0003664373826199,0.001017083114276,1154,DHB,negative
3532,0.0003623436844232,0.0032197487904065,881,DHB,negative
3533,0.0003613976901378,0.000677031302364,1664,DHB,negative
3534,0.0003579095541651,0.0044126053349843,1128,DHB,negative
3535,0.0003568989196014,0.0015217640024342,1308,DHB,negative
3536,0.0003434658813631,0.0014244925327459,1528,DHB,negative
3537,0.0003394432783515,0.0016712201355582,766,DHB,negative
3538,0.0003252346073822,0.0016318525997553,191,DHB,negative
3539,0.0003203411104747,0.0015229755235595,1041,DHB,negative
3540,0.0003196643176679,0.0010053730617076,275,DHB,negative
3541,0.0003099456452959,0.001482203735321,781,DHB,negative
3542,0.000306913081332,0.0014434971328351,1022,DHB,negative
3543,0.0003027680135742,0.0014608326779978,2044,DHB,negative
3544,0.0002934122426327,0.0013770168205054,1413,DHB,negative
3545,0.0002901691542242,0.0009650103074514,432,DHB,negative
3546,0.0002833616382961,0.0012825353823697,143,DHB,negative
3547,0.0002832668547686,0.0006632951917504,62,DHB,negative
3548,0.0002823065234921,0.0013665939102318,1831,DHB,negative
3549,0.0002814412263094,0.0034698404729491,228,DHB,negative
3550,0.0002766942491368,0.001265225968746,1349,DHB,negative
3551,0.0002736980739903,0.0013066252580196,498,DHB,negative
3552,0.0002717389103095,0.0007074167146493,183,DHB,negative
3553,0.0002638196049172,0.0032525865336197,89,DHB,negative
3554,0.0002506771703171,0.0030905557178554,221,DHB,negative
3555,0.0002505210631396,0.0006509549742519,528,DHB,negative
3556,0.0002396778716418,0.0006027267239135,1120,DHB,negative
3557,0.0002380606590532,0.0029350089204481,1904,DHB,negative
3558,0.0002255743584353,0.0007405666339009,1243,DHB,negative
3559,0.0002202772026746,0.0010167817173023,1366,DHB,negative
3560,0.0002200529222784,0.002712994630975,1685,DHB,negative
3561,0.0002141068215855,0.0010442624765936,1738,DHB,negative
3562,0.0002136656946984,0.0007936026575099,1319,DHB,negative
3563,0.0002082935927404,0.0007616774290159,887,DHB,negative
3564,0.0002069541206985,0.0009451579967271,1715,DHB,negative
3565,0.0002068436089781,0.0018087113960432,1024,DHB,negative
3566,0.0001966376755331,0.0011473308316526,1126,DHB,negative
3567,0.0001935473093248,0.0005771874287994,1035,DHB,negative
3568,0.0001864729470858,0.0005163715766255,598,DHB,negative
3569,0.0001838095243825,0.0006794536338786,1004,DHB,negative
3570,0.0001770718741455,0.00218308868103,26,DHB,negative
3571,0.0001758551868986,0.0006755885157827,910,DHB,negative
3572,0.0001726340185972,0.0021283751232595,1725,DHB,negative
3573,0.0001720646169121,0.0005858355050186,1624,DHB,negative
3574,0.0001700453696173,0.0003998550497779,636,DHB,negative
3575,0.0001632701977481,0.0007814124503889,504,DHB,negative
3576,0.0001619969885148,0.0005686882092826,1733,DHB,negative
3577,0.0001614541505023,0.0004137957279472,1884,DHB,negative
3578,0.0001588262909767,0.0019581420242736,255,DHB,negative
3579,0.0001568011938314,0.0007409744031311,1137,DHB,negative
3580,0.0001521825887798,0.0018762329625651,1995,DHB,negative
3581,0.0001492425525009,0.0003044743520748,835,DHB,negative
3582,0.0001485205901909,0.000710852237115,1028,DHB,negative
3583,0.0001472247759575,0.000628256487065,1536,DHB,negative
3584,0.0001465005690235,0.0003566437662465,1454,DHB,negative
3585,0.0001455538120924,0.0017945079148961,179,DHB,negative
3586,0.0001444387572263,0.0017807605952351,325,DHB,negative
3587,0.0001435836935354,0.0017702186620564,1727,DHB,negative
3588,0.0001431903966246,0.0006810200060995,841,DHB,negative
3589,0.0001379440215413,0.0002593201023135,490,DHB,negative
3590,0.0001379139382956,0.0002142374447915,998,DHB,negative
3591,0.0001344369310396,0.0006009235493833,679,DHB,negative
3592,0.0001337659389767,0.0005132901564284,1506,DHB,negative
3593,0.0001330234451231,0.0016400231756807,1550,DHB,negative
3594,0.00013092052713,0.0001890782493848,1168,DHB,negative
3595,0.000127250730407,0.0015688523688179,1328,DHB,negative
3596,0.0001259298973689,0.0005223290506483,1003,DHB,negative
3597,0.0001251048171052,0.0015423957728052,27,DHB,negative
3598,0.0001201034737548,0.0003089854715422,898,DHB,negative
3599,0.0001192579618076,0.0014703108994656,1365,DHB,negative
3600,0.0001191748707766,0.0004447532648471,1781,DHB,negative
3601,0.0001157133958119,0.0002580639552031,1582,DHB,negative
3602,0.0001155909491715,0.0014251009313786,606,DHB,negative
3603,0.0001127864264584,0.001390524453211,305,DHB,negative
3604,0.0001104159731101,0.0013612995415831,237,DHB,negative
3605,0.0001101057059371,0.0002142137338646,622,DHB,negative
3606,0.0001062562238741,0.0013100147087048,269,DHB,negative
3607,0.000101406498526,0.001250223279012,1942,DHB,negative
3608,9.521819158926664e-05,0.0004205550157633,1228,DHB,negative
3609,9.209455143711827e-05,0.0001975443144418,1507,DHB,negative
3610,8.687992988069072e-05,0.0010711277126669,1567,DHB,negative
3611,8.648025249344072e-05,0.0010662001589017,1362,DHB,negative
3612,8.388075466249503e-05,0.0010341513972421,394,DHB,negative
3613,8.329665105716856e-05,0.0010269500843544,1282,DHB,negative
3614,8.222542313578861e-05,0.0010137430995566,361,DHB,negative
3615,8.204244851834704e-05,0.0003478057611449,1065,DHB,negative
3616,7.952621291860256e-05,0.000980465001037,663,DHB,negative
3617,7.706855003740274e-05,0.0009501648980781,252,DHB,negative
3618,7.684621959924698e-05,0.0009474238243456,966,DHB,negative
3619,7.406737273686689e-05,0.0003642061442889,960,DHB,negative
3620,6.983456585337134e-05,0.0006329050210851,423,DHB,negative
3621,6.367019955921017e-05,0.0005620413546151,724,DHB,negative
3622,6.277196328429615e-05,0.0007739047389271,1294,DHB,negative
3623,5.809358911576614e-05,0.0007162258684559,336,DHB,negative
3624,5.786458115562115e-05,0.0007134024687032,1430,DHB,negative
3625,5.668891271198887e-05,0.0004984562757724,1190,DHB,negative
3626,5.542158812674043e-05,0.0006832832278305,455,DHB,negative
3627,5.0831698733412366e-05,0.0006266952709338,457,DHB,negative
3628,4.691472129861663e-05,9.273969123953216e-05,322,DHB,negative
3629,4.00338017570427e-05,0.0004935698562863,1949,DHB,negative
3630,3.882393764417156e-05,0.0004786536497282,303,DHB,negative
3631,2.862914812331106e-05,0.0003529638431688,795,DHB,negative
3632,1.930107599964329e-05,0.0001789793219473,334,DHB,negative
3633,1.8119283957906017e-05,0.0002233895355077,1236,DHB,negative
3634,1.1349039067045535e-05,0.0001399203506902,202,DHB,negative
3635,9.764462946822833e-06,0.0001203843842417,1027,DHB,negative
3636,5.1501518255404006e-06,6.349533606155497e-05,1944,DHB,negative
3637,3.6436804947656353e-06,4.4922310128556416e-05,264,DHB,negative
3638,0.0,0.0,35,DHB,negative
3639,0.0,0.0,92,DHB,negative
3640,0.0,0.0,142,DHB,negative
3641,0.0,0.0,370,DHB,negative
3642,0.0,0.0,395,DHB,negative
3643,0.0,0.0,478,DHB,negative
3644,0.0,0.0,837,DHB,negative
3645,0.0,0.0,890,DHB,negative
3646,0.0,0.0,1511,DHB,negative
3647,0.0,0.0,1652,DHB,negative
3648,0.0,0.0,1835,DHB,negative
3649,0.0,0.0,2034,DHB,negative
3650,0.259080545604229,0.2121192821858432,1380,DHAP,positive
3651,0.2562215419391798,0.2639185732758942,pka_strongest_basic,DHAP,positive
3652,0.2508593990382823,0.2986385123339635,1737,DHAP,positive
3653,0.2478860462027969,0.2457178957663865,1564,DHAP,positive
3654,0.2467750596954967,0.2571793097377204,80,DHAP,positive
3655,0.2348164323830243,0.2465003783187458,1917,DHAP,positive
3656,0.2009891436364727,0.2474088014174933,pka_strongest_acidic,DHAP,positive
3657,0.1952656827828226,0.1947401561425335,polarizability,DHAP,positive
3658,0.1859353661875833,0.1847692386024449,1019,DHAP,positive
3659,0.1641328994128288,0.1298550881515735,1057,DHAP,positive
3660,0.1589106609028849,0.1262597786034706,1171,DHAP,positive
3661,0.1436275624754754,0.1584944426480607,1716,DHAP,positive
3662,0.1377214061265642,0.1259842149607364,1873,DHAP,positive
3663,0.1335090497903751,0.2284749532748808,650,DHAP,positive
3664,0.1332101985360637,0.1229857134518735,695,DHAP,positive
3665,0.131928107836707,0.1558510361207773,1152,DHAP,positive
3666,0.1275105786707365,0.1925530184017307,1114,DHAP,positive
3667,0.1141900217386357,0.1637467613371756,1750,DHAP,positive
3668,0.1120954727852773,0.2050711620963866,polar_surface_area,DHAP,positive
3669,0.1102167336552432,0.112260511390864,1844,DHAP,positive
3670,0.0986582457016607,0.1611166255958968,1386,DHAP,positive
3671,0.0922375724904916,0.1538262771923897,1136,DHAP,positive
3672,0.0891275344980937,0.1400474682054176,1849,DHAP,positive
3673,0.0818119867676586,0.1457131383209693,1176,DHAP,positive
3674,0.0811542399801758,0.0789477406491386,physiological_charge,DHAP,positive
3675,0.0796457561480841,0.0654961113151613,1,DHAP,positive
3676,0.0791981152714332,0.0970587798787502,1257,DHAP,positive
3677,0.0777568958869034,0.1526145109259247,1017,DHAP,positive
3678,0.070809860015288,0.1129446759981567,739,DHAP,positive
3679,0.0673976394432512,0.1208466169481706,482,DHAP,positive
3680,0.0666525834606904,0.0982599898326796,694,DHAP,positive
3681,0.0663593330468178,0.0955460120210302,1911,DHAP,positive
3682,0.065023167225511,0.1502044750745452,1290,DHAP,positive
3683,0.0627352036599239,0.1147276747448398,1459,DHAP,positive
3684,0.0576669948429546,0.0727860394723916,378,DHAP,positive
3685,0.0572563004560034,0.0696373834101845,acceptor_count,DHAP,positive
3686,0.0547802794120798,0.0915026317545098,1356,DHAP,positive
3687,0.0491180428918706,0.075695596843937,980,DHAP,positive
3688,0.0489729781832658,0.0818405438221582,1088,DHAP,positive
3689,0.0480549450469852,0.1034517372196363,1745,DHAP,positive
3690,0.047991235992716,0.1547983122320928,81,DHAP,positive
3691,0.0477735641384215,0.1330058486306939,2004,DHAP,positive
3692,0.0470180672536971,0.1152518749041882,1162,DHAP,positive
3693,0.0414352483791651,0.0598549975205372,610,DHAP,positive
3694,0.0401782331564887,0.1108350483968804,8,DHAP,positive
3695,0.04012114589921,0.1135237671927039,643,DHAP,positive
3696,0.0384543056755016,0.0415142207195985,1487,DHAP,positive
3697,0.0381490228056491,0.0663393651832099,118,DHAP,positive
3698,0.0381031096235595,0.0474566766488927,656,DHAP,positive
3699,0.0378582404962578,0.0513979419424378,1921,DHAP,positive
3700,0.0369565424437909,0.0622488050013599,314,DHAP,positive
3701,0.0344537707511335,0.0721926238548694,715,DHAP,positive
3702,0.0318912460863816,0.0864582855829484,456,DHAP,positive
3703,0.0310139133309183,0.0446785521778174,786,DHAP,positive
3704,0.030549398525909,0.0346755013234762,1838,DHAP,positive
3705,0.0300490396849647,0.0601154670363196,1724,DHAP,positive
3706,0.0297165116633881,0.0773709580727441,231,DHAP,positive
3707,0.0294473285561032,0.0489851451832659,935,DHAP,positive
3708,0.0292492243721867,0.0433305645244738,1452,DHAP,positive
3709,0.0289645600856932,0.0960449706231586,888,DHAP,positive
3710,0.0289642596356068,0.0867975157744099,750,DHAP,positive
3711,0.0282734801862247,0.0354929021682509,227,DHAP,positive
3712,0.0277491581255824,0.0611862025766036,807,DHAP,positive
3713,0.0269608528615869,0.0805945645704702,806,DHAP,positive
3714,0.0265132701964169,0.0513563637880034,125,DHAP,positive
3715,0.0262085410109372,0.0551475765129523,628,DHAP,positive
3716,0.0249861559068614,0.0596988090048003,1325,DHAP,positive
3717,0.0242480385879224,0.0421572574518376,donor_count,DHAP,positive
3718,0.0241822072663291,0.0833084531768222,1411,DHAP,positive
3719,0.0241809056031122,0.0240994957378228,486,DHAP,positive
