,observed_value,prediction,regressor,name_short,matrix,polarity,fold,iter_index
14241,4.2583717408536526,3.720525452582358,MLP,Cholic acid,9AA,negative,1,4
14242,5.206625379926532,4.317542251044278,MLP,Citric acid,9AA,negative,1,4
14243,4.08369265554015,4.063931436878725,MLP,Citrulline,9AA,negative,1,4
14244,4.29330833634685,4.0977026685959705,MLP,Dihydroxyacetone phosphate,9AA,negative,1,4
14245,5.116510282418326,4.11147982297392,MLP,Flavin mononucleotide,9AA,negative,1,4
14246,5.577610157677287,4.106778876078077,MLP,"Fructose 1,6-bisphosphate",9AA,negative,1,4
14247,0.0,4.093190362289843,MLP,Acetylcholine,9AA,negative,1,4
14248,0.0,4.124663486157383,MLP,Biotin,9AA,negative,1,4
14249,0.0,4.083602418912291,MLP,Butyric acid,9AA,negative,1,4
14250,0.0,4.078569166535414,MLP,Cholesterol,9AA,negative,1,4
14251,3.8008710262539327,4.189564404896752,MLP,Coenzyme A,9AA,negative,2,4
14252,2.4591754069110547,4.287289674046676,MLP,Creatine,9AA,negative,2,4
14253,3.328813314275123,4.212923290333672,MLP,Creatinine,9AA,negative,2,4
14254,2.641369768140955,4.207414862163791,MLP,Cysteine,9AA,negative,2,4
14255,3.0412610344968245,4.458767161842332,MLP,Cystine,9AA,negative,2,4
14256,3.0660730662818927,3.971701650754381,MLP,Cytidine,9AA,negative,2,4
14257,4.124395821511017,4.186674654128751,MLP,GM3 Ganglioside 18:0,9AA,negative,2,4
14258,4.714115980594938,4.186060649759629,MLP,Gluconic acid,9AA,negative,2,4
14259,3.5630380761253044,3.953273658692255,MLP,Glucose,9AA,negative,2,4
14260,5.087413863450058,4.930754002688031,MLP,Glucose 6-phosphate,9AA,negative,2,4
14261,2.8102276674499054,4.187341218905463,MLP,Glucosyl cholesterol,9AA,negative,2,4
14262,4.724261056382808,4.215895756011502,MLP,Glycerol 3-phosphate,9AA,negative,2,4
14263,0.0,4.1898410865854245,MLP,CAR 16:0,9AA,negative,2,4
14264,0.0,3.92687736593867,MLP,Cholesteryl acetate,9AA,negative,2,4
14265,0.0,3.76203977292468,MLP,Choline,9AA,negative,2,4
14266,0.0,4.533840482395481,MLP,Cyclic adenosine monophosphate,9AA,negative,2,4
14267,2.5329693079368925,4.30125966907818,MLP,Cytosine,9AA,negative,3,4
14268,2.6664941592236446,3.819181073604911,MLP,Dopamine,9AA,negative,3,4
14269,2.677103883488091,4.114592437563374,MLP,Epinephrine,9AA,negative,3,4
14270,5.016272181276773,3.780786512979199,MLP,Flavin adenine dinucleotide,9AA,negative,3,4
14271,3.658273354701202,4.139712064984718,MLP,GlcCer d18:1/18:0,9AA,negative,3,4
14272,4.868475789298719,4.157452709453961,MLP,Glucosamine 6-phosphate,9AA,negative,3,4
14273,4.478279984472924,4.076091605556202,MLP,Kynurenic acid,9AA,negative,3,4
14274,2.9337644139328,4.066881074029292,MLP,Lyso PA 18:1,9AA,negative,3,4
14275,3.860524287932711,3.840697836207062,MLP,Lyso PC 15:0,9AA,negative,3,4
14276,5.881912850711523,4.069872535738765,MLP,Lyso PG 16:0,9AA,negative,3,4
14277,5.641773056029051,4.028107045013831,MLP,Lyso PI 17:1,9AA,negative,3,4
14278,5.375443979142473,4.061215771737188,MLP,Malic acid,9AA,negative,3,4
14279,0.0,3.726587040966725,MLP,Cytidine monophosphate,9AA,negative,3,4
14280,0.0,4.002478153681014,MLP,Dihydroxyacetone,9AA,negative,3,4
14281,0.0,3.999177732168753,MLP,Fumaric acid,9AA,negative,3,4
14282,0.0,3.9598166322368704,MLP,Glycerophosphocholine,9AA,negative,3,4
14283,4.543663747937896,3.951470484607989,MLP,Glutamic acid,9AA,negative,4,4
14284,4.051807045819844,4.139208643825721,MLP,Glutamine,9AA,negative,4,4
14285,3.836147576475278,4.131489852475954,MLP,Glutathione,9AA,negative,4,4
14286,1.7817697815048323,3.826893465148919,MLP,Glycine,9AA,negative,4,4
14287,3.4028146908018333,4.394617528079854,MLP,Guanine,9AA,negative,4,4
14288,2.4855340958804097,4.153632437925793,MLP,Histamine,9AA,negative,4,4
14289,4.851807597865303,3.8056008705633184,MLP,Malonic acid,9AA,negative,4,4
14290,1.7557578089672088,3.965794895406481,MLP,Melatonin,9AA,negative,4,4
14291,4.282931123625906,4.132914471477128,MLP,Mevalonic acid,9AA,negative,4,4
14292,5.187259868417889,4.397150763371427,MLP,Myo-inositol 1-phosphate,9AA,negative,4,4
14293,5.44490784014757,4.152582755753912,MLP,N-Acetylaspartic acid,9AA,negative,4,4
14294,4.4439848341450245,3.98208214286482,MLP,N-Acetylaspartylglutamic acid,9AA,negative,4,4
14295,0.0,3.871819773608986,MLP,Estradiol,9AA,negative,4,4
14296,0.0,4.156327366484291,MLP,Folic acid,9AA,negative,4,4
14297,0.0,3.697575896435504,MLP,Lactic acid,9AA,negative,4,4
14298,0.0,4.156363394966154,MLP,MG 18:1,9AA,negative,4,4
14299,4.078243606162822,4.155148425761326,MLP,Histidine,9AA,negative,5,4
14300,3.588718548033654,4.232649331478581,MLP,Hypoxanthine,9AA,negative,5,4
14301,2.4949832219523262,4.081193681111415,MLP,Kynurenine,9AA,negative,5,4
14302,2.730207868451544,4.152575804321149,MLP,L-Dopa,9AA,negative,5,4
14303,5.33188795094239,4.26897884567757,MLP,Lyso PE 18:0,9AA,negative,5,4
14304,5.418025657165832,3.692774588382102,MLP,Lyso PS 17:1,9AA,negative,5,4
14305,3.602995538986097,4.130029414051958,MLP,Orotic acid,9AA,negative,5,4
14306,4.668582133388854,3.975760988349648,MLP,PA 16:0-18:1,9AA,negative,5,4
14307,2.391174556253051,3.7466657156409497,MLP,PC (O) C16-18:1,9AA,negative,5,4
14308,2.772209450568026,3.712347246281941,MLP,PC 15:0-18:1,9AA,negative,5,4
14309,4.952913805825025,4.155557160686923,MLP,PG 16:0-18:1,9AA,negative,5,4
14310,4.987449242191788,4.127711387250107,MLP,PI 16:0-18:1,9AA,negative,5,4
14311,0.0,4.128065923265296,MLP,Glucosamine,9AA,negative,5,4
14312,0.0,4.098467809146958,MLP,Homocysteine,9AA,negative,5,4
14313,0.0,4.020665768533344,MLP,Nicotinamide riboside,9AA,negative,5,4
14314,0.0,3.883557883803208,MLP,Nicotinamide ribotide,9AA,negative,5,4
14315,2.7870869198414447,3.8250424704123938,MLP,Methionine,9AA,negative,6,4
14316,4.488955451051042,4.043875126659371,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,6,4
14317,3.7076340212092274,4.139323541975583,MLP,N-Acetylglucosamine,9AA,negative,6,4
14318,1.729300509816929,4.604089218673559,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,6,4
14319,3.601809244180417,4.125839234958832,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,6,4
14320,5.15376747032566,3.721004190334972,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,6,4
14321,2.254812102017839,4.154642136544625,MLP,Ornithine,9AA,negative,6,4
14322,4.745119296674954,4.183164087526012,MLP,PI(5)P 18:1,9AA,negative,6,4
14323,3.099428103824812,3.9284674043505343,MLP,Pantetheine,9AA,negative,6,4
14324,3.828050696850258,4.149058723120206,MLP,Pantothenic acid,9AA,negative,6,4
14325,5.197866060993347,3.805639709440905,MLP,Phosphoenolpyruvic acid,9AA,negative,6,4
14326,3.659129094916607,3.720150189704941,MLP,Prostaglandin E1,9AA,negative,6,4
14327,0.0,4.114035736899886,MLP,Niacinamide,9AA,negative,6,4
14328,0.0,4.012281848006131,MLP,Nicotinic acid,9AA,negative,6,4
14329,0.0,4.113479608844267,MLP,Oxalacetic acid,9AA,negative,6,4
14330,0.0,4.116443795064928,MLP,Palmitic acid,9AA,negative,6,4
14331,5.544729838944959,4.052796719968992,MLP,Oxidized glutathione,9AA,negative,7,4
14332,2.917090541754812,3.708225119106983,MLP,PE 18:0-20:4,9AA,negative,7,4
14333,5.004369745474085,4.115074552297434,MLP,PS (POPS) 16:0-18:1,9AA,negative,7,4
14334,5.3150044901945455,4.140884871236826,MLP,Palmitoyl-CoA,9AA,negative,7,4
14335,3.1226056211198427,3.7481525866047583,MLP,Phenylalanine,9AA,negative,7,4
14336,3.488606621266416,4.1088470197518365,MLP,Phosphocreatine,9AA,negative,7,4
14337,2.8448850221755446,3.747943839101001,MLP,Proline,9AA,negative,7,4
14338,4.467389056433673,4.133756373935265,MLP,Riboflavin,9AA,negative,7,4
14339,2.514232555669227,3.856565869904366,MLP,Ribulose,9AA,negative,7,4
14340,4.866126392151314,3.8385959462419166,MLP,Ribulose 5-phosphate,9AA,negative,7,4
14341,4.78146499660177,3.700039381967027,MLP,Succinic acid,9AA,negative,7,4
14342,4.270315973022902,3.710821696977352,MLP,Thymine,9AA,negative,7,4
14343,0.0,3.922523816887489,MLP,Phylloquinone,9AA,negative,7,4
14344,0.0,4.116427528722308,MLP,Propionylcarnitine,9AA,negative,7,4
14345,0.0,3.820681541393508,MLP,Putrescine,9AA,negative,7,4
14346,0.0,4.094977847884776,MLP,S-Adenosylmethionine,9AA,negative,7,4
14347,3.824465344853523,4.046530854759587,MLP,Pyridoxine,9AA,negative,8,4
14348,4.404749585288414,4.06535092039531,MLP,Quinolinic acid,9AA,negative,8,4
14349,4.30198961384967,3.635155415853979,MLP,S-Adenosylhomocysteine,9AA,negative,8,4
14350,3.2399092583674163,3.674037738351633,MLP,SM d18:1-16:0,9AA,negative,8,4
14351,3.60146760068405,3.841929825021819,MLP,Serine,9AA,negative,8,4
14352,5.533163212938402,3.959107699415521,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8,4
14353,5.31997602897959,3.672625801682296,MLP,Taurine,9AA,negative,8,4
14354,4.510950415783443,4.065963453204144,MLP,Uracil,9AA,negative,8,4
14355,4.468823699864188,4.071308154005736,MLP,Ureidosuccinic acid,9AA,negative,8,4
14356,4.9520618226943895,3.957668760129714,MLP,Uric acid,9AA,negative,8,4
14357,3.301906502684337,4.249298132885183,MLP,Uridine,9AA,negative,8,4
14358,5.935435495502642,4.057299412227433,MLP,Uridine diphosphate,9AA,negative,8,4
14359,0.0,3.9469679468563896,MLP,Pyruvic acid,9AA,negative,8,4
14360,0.0,4.07124915952648,MLP,Retinoic acid,9AA,negative,8,4
14361,0.0,4.071275186982548,MLP,Serotonin,9AA,negative,8,4
14362,0.0,3.764896333268561,MLP,Spermidine,9AA,negative,8,4
14363,5.992546007079303,3.847809745655233,MLP,Taurocholic acid,9AA,negative,9,4
14364,2.41442478840722,4.0825622527199,MLP,Tryptophan,9AA,negative,9,4
14365,2.131818765774426,4.086276692791791,MLP,Tyrosine,9AA,negative,9,4
14366,5.630456576161583,4.068343378342223,MLP,Uridine diphosphate glucose,9AA,negative,9,4
14367,5.077807537596156,3.840894742624645,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9,4
14368,6.029128849135831,4.107862528717119,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9,4
14369,4.532083482186899,4.150659485683113,MLP,Urocanic acid,9AA,negative,9,4
14370,3.1713776789954284,4.081056168523554,MLP,Valine,9AA,negative,9,4
14371,4.873407036419803,4.079953168586006,MLP,Xanthine,9AA,negative,9,4
14372,4.852406059687796,4.199231800252711,MLP,cis-Aconitic acid,9AA,negative,9,4
14373,2.9715890912775222,4.175461977932314,MLP,gamma-Aminobutyric acid,9AA,negative,9,4
14374,2.8644638578656383,3.833782533969933,MLP,myo-Inositol,9AA,negative,9,4
14375,0.0,3.6939131277111854,MLP,TG 15:0-18:1-15:0,9AA,negative,9,4
14376,0.0,4.145888570120445,MLP,Tetrahydrofolic acid,9AA,negative,9,4
14377,0.0,4.117442818447098,MLP,Thiamine,9AA,negative,9,4
14378,0.0,4.162158552694797,MLP,alpha-tocopherol,9AA,negative,9,4
14379,2.3378258507457588,3.1145751814526315,MLP,4-Hydroxyproline,9AA,positive,0,4
14380,4.886191877946075,3.0314391402218344,MLP,Acetylcarnitine,9AA,positive,0,4
14381,5.285029917430252,2.8868901823208035,MLP,Acetylcholine,9AA,positive,0,4
14382,2.8477399012549363,2.8698261744613984,MLP,Adenosine monophosphate,9AA,positive,0,4
14383,4.369543585782956,2.8765952532326824,MLP,Agmatine,9AA,positive,0,4
14384,3.69311947904992,2.878590819934378,MLP,Arginine,9AA,positive,0,4
14385,1.2014110816106518,3.0725220357611382,MLP,Argininosuccinic acid,9AA,positive,0,4
14386,0.0,2.8636748347882337,MLP,2-Oxoglutaric acid,9AA,positive,0,4
14387,0.0,3.396081971213482,MLP,3-Hydroxyanthranilic acid,9AA,positive,0,4
14388,0.0,2.865170510542565,MLP,3-Hydroxymethylglutaric acid,9AA,positive,0,4
14389,0.0,2.964489929254758,MLP,3-Phosphoglyceric acid,9AA,positive,0,4
14390,0.0,2.8674732666371567,MLP,"4,5-Dihydroorotic acid",9AA,positive,0,4
14391,0.0,3.135706352764027,MLP,5-Hydroxyindoleacetic acid,9AA,positive,0,4
14392,0.0,2.897183006850892,MLP,Acetoacetic acid,9AA,positive,0,4
14393,0.0,2.936260043253605,MLP,Acetyl-CoA,9AA,positive,0,4
14394,0.0,3.60473424687226,MLP,Adenine,9AA,positive,0,4
14395,5.9376349305790495,2.8984779255073208,MLP,CAR 16:0,9AA,positive,1,4
14396,5.115115150204343,3.163516169363272,MLP,Carnitine,9AA,positive,1,4
14397,2.84879006028283,2.893140774597337,MLP,Carnosine,9AA,positive,1,4
14398,2.562091102683384,3.21695507078243,MLP,Cer d8:1/22:0 Cer,9AA,positive,1,4
14399,2.880629292318222,3.449373311343112,MLP,Cholic acid,9AA,positive,1,4
14400,5.666215272916145,3.327388570460501,MLP,Choline,9AA,positive,1,4
14401,2.30605354157181,3.049704361621848,MLP,Citrulline,9AA,positive,1,4
14402,0.0,3.089747451966019,MLP,Adenosine diphosphate,9AA,positive,1,4
14403,0.0,2.957332763247241,MLP,Ascorbic acid,9AA,positive,1,4
14404,0.0,2.9498036507750243,MLP,Asparagine,9AA,positive,1,4
14405,0.0,2.9992493861108755,MLP,Aspartic acid,9AA,positive,1,4
14406,0.0,2.9617263788227133,MLP,Biotin,9AA,positive,1,4
14407,0.0,2.92709632513377,MLP,Butyric acid,9AA,positive,1,4
14408,0.0,2.9496376917170544,MLP,Cardiolipin 18:1,9AA,positive,1,4
14409,0.0,3.0046907664188174,MLP,Cholecalciferol,9AA,positive,1,4
14410,0.0,3.103242180696671,MLP,Cholesteryl acetate,9AA,positive,1,4
14411,2.687466693012249,3.131225410934645,MLP,Creatine,9AA,positive,2,4
14412,2.891615441931421,3.082851030249902,MLP,Creatinine,9AA,positive,2,4
14413,2.484365861328573,3.3232982060297003,MLP,Cyclic adenosine monophosphate,9AA,positive,2,4
14414,2.791869269386008,3.123261790539753,MLP,Cytidine,9AA,positive,2,4
14415,3.4023905055806605,2.952614814859164,MLP,Flavin mononucleotide,9AA,positive,2,4
14416,2.8992784995883603,2.9906902979544645,MLP,Glucosyl cholesterol,9AA,positive,2,4
14417,4.153401046926821,3.0291202866929154,MLP,Glycerophosphocholine,9AA,positive,2,4
14418,0.0,3.16938443362986,MLP,Cholesterol,9AA,positive,2,4
14419,0.0,2.963955727364354,MLP,Cholesteryl ester 17:0,9AA,positive,2,4
14420,0.0,3.350507738696527,MLP,Citric acid,9AA,positive,2,4
14421,0.0,3.032507134413576,MLP,Coenzyme A,9AA,positive,2,4
14422,0.0,3.0784995726446165,MLP,Cysteine,9AA,positive,2,4
14423,0.0,3.239470634481484,MLP,DG 18:0-22:6,9AA,positive,2,4
14424,0.0,2.9683652787032986,MLP,Dihydroxyacetone,9AA,positive,2,4
14425,0.0,2.995409661956954,MLP,Dihydroxyacetone phosphate,9AA,positive,2,4
14426,0.0,3.2105202085356788,MLP,Dopamine,9AA,positive,2,4
14427,4.171703915963149,3.2207869443194634,MLP,Cytidine monophosphate,9AA,positive,3,4
14428,1.8834350888853608,3.10236516660669,MLP,Cytosine,9AA,positive,3,4
14429,4.407864386932945,2.8858282133708477,MLP,Folic acid,9AA,positive,3,4
14430,4.446442436277514,2.9621355246438608,MLP,GlcCer d18:1/18:0,9AA,positive,3,4
14431,2.650223842943645,2.887742910932186,MLP,Lyso PA 18:1,9AA,positive,3,4
14432,5.5556957076743,3.032390665530058,MLP,Lyso PC 15:0,9AA,positive,3,4
14433,3.046217876551199,2.8919474866366626,MLP,Lyso PG 16:0,9AA,positive,3,4
14434,0.0,2.9486606069383985,MLP,Epinephrine,9AA,positive,3,4
14435,0.0,3.1188217076032947,MLP,Flavin adenine dinucleotide,9AA,positive,3,4
14436,0.0,2.8851590970026653,MLP,"Fructose 1,6-bisphosphate",9AA,positive,3,4
14437,0.0,2.9027418741956748,MLP,Fumaric acid,9AA,positive,3,4
14438,0.0,2.9155634600536877,MLP,GM3 Ganglioside 18:0,9AA,positive,3,4
14439,0.0,2.9097566868297884,MLP,Gluconic acid,9AA,positive,3,4
14440,0.0,2.9502436093558555,MLP,Glucosamine,9AA,positive,3,4
14441,0.0,2.97614612351893,MLP,Glucosamine 6-phosphate,9AA,positive,3,4
14442,0.0,2.9962507994455296,MLP,Glucose,9AA,positive,3,4
14443,2.484553848680711,3.10017525079664,MLP,Glutamine,9AA,positive,4,4
14444,3.0739521833663166,3.0410173862579204,MLP,Glutathione,9AA,positive,4,4
14445,2.496968262604692,3.5119482053818296,MLP,Guanine,9AA,positive,4,4
14446,2.827603205578959,3.134472485879776,MLP,Histamine,9AA,positive,4,4
14447,1.5751231001930148,3.142468019011256,MLP,Lyso PI 17:1,9AA,positive,4,4
14448,2.0344707907417185,3.100280387492855,MLP,MG 18:1,9AA,positive,4,4
14449,2.1969204545772105,3.0537791235997305,MLP,Mevalonic acid,9AA,positive,4,4
14450,0.0,3.2622880911701606,MLP,Glutamic acid,9AA,positive,4,4
14451,0.0,3.100501167870377,MLP,Glycerol 3-phosphate,9AA,positive,4,4
14452,0.0,3.310310996863325,MLP,Glycine,9AA,positive,4,4
14453,0.0,3.1635788910393043,MLP,Homocysteine,9AA,positive,4,4
14454,0.0,3.084642016268741,MLP,Kynurenic acid,9AA,positive,4,4
14455,0.0,3.0756111646164874,MLP,L-Dopa,9AA,positive,4,4
14456,0.0,3.5284740195099142,MLP,Lactic acid,9AA,positive,4,4
14457,0.0,3.1050641975345195,MLP,Malic acid,9AA,positive,4,4
14458,0.0,3.332747810697228,MLP,Malonic acid,9AA,positive,4,4
14459,2.8135492325418614,3.0868935058339213,MLP,Histidine,9AA,positive,5,4
14460,2.6921040150610835,3.162190072825922,MLP,Hypoxanthine,9AA,positive,5,4
14461,1.7439860749977387,3.1461354155136734,MLP,Kynurenine,9AA,positive,5,4
14462,2.642937010970972,3.216439984257081,MLP,Lyso PE 18:0,9AA,positive,5,4
14463,3.715626664551424,3.306559916388649,MLP,N-Acetylaspartylglutamic acid,9AA,positive,5,4
14464,2.4786075712722377,3.219369332535561,MLP,Nicotinamide riboside,9AA,positive,5,4
14465,2.886842474021856,3.361972778564364,MLP,Nicotinamide ribotide,9AA,positive,5,4
14466,0.0,3.325334694351421,MLP,Melatonin,9AA,positive,5,4
14467,0.0,3.872712442118365,MLP,Methionine,9AA,positive,5,4
14468,0.0,3.044076162862684,MLP,N-Acetylaspartic acid,9AA,positive,5,4
14469,0.0,3.1729817059686267,MLP,N-Acetylgalactosamine 6-phosphate,9AA,positive,5,4
14470,0.0,3.058866669149481,MLP,Niacinamide,9AA,positive,5,4
14471,0.0,3.203769568939771,MLP,Nicotinic acid,9AA,positive,5,4
14472,0.0,3.0082497995056894,MLP,Orotic acid,9AA,positive,5,4
14473,0.0,3.055174923166024,MLP,Oxalacetic acid,9AA,positive,5,4
14474,0.0,2.9944035492832444,MLP,PI 16:0-18:1,9AA,positive,5,4
14475,2.332565295780774,3.458689932788492,MLP,Lyso PS 17:1,9AA,positive,6,4
14476,2.617136168031702,3.1968388223193918,MLP,N-Acetylglucosamine,9AA,positive,6,4
14477,5.06130744676179,2.750242718452092,MLP,"N6,N6,N6-Trimethyllysine",9AA,positive,6,4
14478,1.9363460543438888,3.2142789348916065,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,positive,6,4
14479,2.2584431954377955,3.1427541183161507,MLP,PA 16:0-18:1,9AA,positive,6,4
14480,4.777583767375446,3.325868717040525,MLP,PC (O) C16-18:1,9AA,positive,6,4
14481,4.635371635511165,3.382713820345357,MLP,PC 15:0-18:1,9AA,positive,6,4
14482,0.0,2.987343707893224,MLP,Ornithine,9AA,positive,6,4
14483,0.0,3.3915134026093243,MLP,PE 18:0-20:4,9AA,positive,6,4
14484,0.0,2.955851466778804,MLP,PI(5)P 18:1,9AA,positive,6,4
14485,0.0,3.220621612281796,MLP,Palmitic acid,9AA,positive,6,4
14486,0.0,2.801148648310614,MLP,Palmitoyl-CoA,9AA,positive,6,4
14487,0.0,3.1834035890819794,MLP,Pantothenic acid,9AA,positive,6,4
14488,0.0,3.2592636345235584,MLP,Phenylalanine,9AA,positive,6,4
14489,0.0,3.2066209325748214,MLP,Phosphoenolpyruvic acid,9AA,positive,6,4
14490,0.0,3.133475421421383,MLP,Pyruvic acid,9AA,positive,6,4
14491,1.432026056628531,3.5036716042693192,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,positive,7,4
14492,3.354504771992124,3.203930864887425,MLP,Oxidized glutathione,9AA,positive,7,4
14493,2.4888701861266345,3.1520011415820903,MLP,PG 16:0-18:1,9AA,positive,7,4
14494,2.332154358619539,3.1732147839767424,MLP,PS (POPS) 16:0-18:1,9AA,positive,7,4
14495,1.6394397303685135,3.322588515119889,MLP,Pantetheine,9AA,positive,7,4
14496,1.0793084756925897,3.1764341005869587,MLP,Pyridoxine,9AA,positive,7,4
14497,0.0,3.5173718939509544,MLP,Proline,9AA,positive,7,4
14498,0.0,4.204721242380721,MLP,Putrescine,9AA,positive,7,4
14499,0.0,3.1486732830213806,MLP,Quinolinic acid,9AA,positive,7,4
14500,0.0,3.13819933039095,MLP,Retinoic acid,9AA,positive,7,4
14501,0.0,3.3812458868340083,MLP,Ribulose,9AA,positive,7,4
14502,0.0,4.253830644663849,MLP,Serine,9AA,positive,7,4
14503,0.0,3.7681680067123136,MLP,Succinic acid,9AA,positive,7,4
14504,0.0,3.640886273946196,MLP,Thymine,9AA,positive,7,4
14505,0.0,3.1481705195559706,MLP,Uracil,9AA,positive,7,4
14506,5.007917180811387,2.925435481106244,MLP,Propionylcarnitine,9AA,positive,8,4
14507,3.536423146343019,4.021919201092433,MLP,Prostaglandin E1,9AA,positive,8,4
14508,3.7775962294452263,3.867540153579232,MLP,S-Adenosylhomocysteine,9AA,positive,8,4
14509,3.095665314980533,2.8805102525897848,MLP,S-Adenosylmethionine,9AA,positive,8,4
14510,4.986752623858816,3.3620604174663065,MLP,SM d18:1-16:0,9AA,positive,8,4
14511,3.2822390738927743,4.495082124699521,MLP,Spermidine,9AA,positive,8,4
14512,0.0,2.944376791261729,MLP,Serotonin,9AA,positive,8,4
14513,0.0,3.0727866094746696,MLP,Sulfo GalCer 18:0(2S-OH),9AA,positive,8,4
14514,0.0,3.3666733154204485,MLP,Taurine,9AA,positive,8,4
14515,0.0,3.1801072930971728,MLP,Taurocholic acid,9AA,positive,8,4
14516,0.0,2.942368303139633,MLP,Ureidosuccinic acid,9AA,positive,8,4
14517,0.0,3.0736751296948466,MLP,Uric acid,9AA,positive,8,4
14518,0.0,2.978849674132752,MLP,Uridine,9AA,positive,8,4
14519,0.0,2.853405882175096,MLP,Uridine diphosphate,9AA,positive,8,4
14520,0.0,2.844060128750156,MLP,Uridine diphosphate glucose,9AA,positive,8,4
14521,4.877271833226356,2.969390631919391,MLP,Riboflavin,9AA,positive,9,4
14522,1.2166864004219589,3.577179908642353,MLP,TG 15:0-18:1-15:0,9AA,positive,9,4
14523,4.079660655618825,2.96953132469768,MLP,Tetrahydrofolic acid,9AA,positive,9,4
14524,3.3934654839929106,2.9692973375884915,MLP,Thiamine,9AA,positive,9,4
14525,1.5879780805726431,2.9819906722889544,MLP,Tryptophan,9AA,positive,9,4
14526,2.206230133501576,3.1047392798633,MLP,Urocanic acid,9AA,positive,9,4
14527,0.0,3.0545183284076227,MLP,Tyrosine,9AA,positive,9,4
14528,0.0,3.2838326205314097,MLP,Uridine diphosphate glucuronic acid,9AA,positive,9,4
14529,0.0,2.967875034894349,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,positive,9,4
14530,0.0,2.984323473061344,MLP,Valine,9AA,positive,9,4
14531,0.0,2.985840946144068,MLP,Xanthine,9AA,positive,9,4
14532,0.0,2.9694011857056557,MLP,alpha-tocopherol,9AA,positive,9,4
14533,0.0,3.169951878221209,MLP,cis-Aconitic acid,9AA,positive,9,4
14534,0.0,2.98386996664358,MLP,gamma-Aminobutyric acid,9AA,positive,9,4
14535,0.0,3.779925711099624,MLP,myo-Inositol,9AA,positive,9,4
14536,3.173298237829419,3.148379193131401,MLP,2-Oxoglutaric acid,CHCA,negative,0,4
14537,3.273381570635653,2.935260447521137,MLP,3-Phosphoglyceric acid,CHCA,negative,0,4
14538,3.4525978690783834,3.1131089697061243,MLP,"4,5-Dihydroorotic acid",CHCA,negative,0,4
14539,2.941372351658768,2.8267087117787444,MLP,6-Phosphogluconic acid,CHCA,negative,0,4
14540,3.992240545175011,2.954105000682985,MLP,Acetyl-CoA,CHCA,negative,0,4
14541,4.526201599728994,3.19091270955004,MLP,Adenosine diphosphate,CHCA,negative,0,4
14542,1.3894938972636084,3.048418793828604,MLP,Arginine,CHCA,negative,0,4
14543,3.2472035399054384,3.040834013132401,MLP,Ascorbic acid,CHCA,negative,0,4
14544,0.0,2.710080388853933,MLP,3-Hydroxyanthranilic acid,CHCA,negative,0,4
14545,0.0,3.1293820978815416,MLP,3-Hydroxymethylglutaric acid,CHCA,negative,0,4
14546,0.0,2.996031148522526,MLP,4-Hydroxyproline,CHCA,negative,0,4
14547,0.0,2.974798405618088,MLP,5-Hydroxyindoleacetic acid,CHCA,negative,0,4
14548,0.0,3.000322128498616,MLP,Acetoacetic acid,CHCA,negative,0,4
14549,0.0,3.0806029190671023,MLP,Acetylcarnitine,CHCA,negative,0,4
14550,0.0,2.5504504577683216,MLP,Adenine,CHCA,negative,0,4
14551,0.0,3.18870112513795,MLP,Adenosine monophosphate,CHCA,negative,0,4
14552,0.0,3.0581548851267533,MLP,Agmatine,CHCA,negative,0,4
14553,1.7074449790562414,3.1037415021144104,MLP,Argininosuccinic acid,CHCA,negative,1,4
14554,2.326739689901946,3.25539115327276,MLP,Aspartic acid,CHCA,negative,1,4
14555,2.685492641827759,3.142003410221001,MLP,Cardiolipin 18:1,CHCA,negative,1,4
14556,2.538830138147909,2.999021910286767,MLP,Carnosine,CHCA,negative,1,4
14557,1.2088435106976922,2.7192614127817003,MLP,Cholic acid,CHCA,negative,1,4
14558,4.474266817092202,3.421454353708077,MLP,Citric acid,CHCA,negative,1,4
14559,2.4816384611876354,3.0547723299768053,MLP,Dihydroxyacetone phosphate,CHCA,negative,1,4
14560,3.2697890537098453,3.120141492989412,MLP,"Fructose 1,6-bisphosphate",CHCA,negative,1,4
14561,0.0,3.034863383113983,MLP,Acetylcholine,CHCA,negative,1,4
14562,0.0,3.1644672350362915,MLP,Asparagine,CHCA,negative,1,4
14563,0.0,3.2316727047186777,MLP,Biotin,CHCA,negative,1,4
14564,0.0,2.9996311968578118,MLP,Butyric acid,CHCA,negative,1,4
14565,0.0,2.994190414329017,MLP,CAR 16:0,CHCA,negative,1,4
14566,0.0,3.0337460541510857,MLP,Cer d8:1/22:0 Cer,CHCA,negative,1,4
14567,0.0,3.248087290470084,MLP,Cholecalciferol,CHCA,negative,1,4
14568,0.0,3.09295939231292,MLP,Creatine,CHCA,negative,1,4
