,prediction,observed_value,classifier,name_short,matrix,polarity,fold
2,0.9932272,True,pytorch_NN,PA 16:0-18:1,CMBT,positive,6
3,0.9993818,True,pytorch_NN,PC (O) C16-18:1,CMBT,positive,6
4,0.99923825,True,pytorch_NN,PC 15:0-18:1,CMBT,positive,6
5,0.9992642,True,pytorch_NN,PE 18:0-20:4,CMBT,positive,6
6,0.9986444,True,pytorch_NN,PG 16:0-18:1,CMBT,positive,6
7,0.99200046,True,pytorch_NN,PI 16:0-18:1,CMBT,positive,6
8,0.9899458,True,pytorch_NN,PI(5)P 18:1,CMBT,positive,6
9,0.994835,True,pytorch_NN,PS (POPS) 16:0-18:1,CMBT,positive,6
10,0.2901357,True,pytorch_NN,Palmitoyl-CoA,CMBT,positive,6
11,0.9935103,True,pytorch_NN,Pantetheine,CMBT,positive,6
12,0.14173268,False,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",CMBT,positive,6
13,0.77680594,False,pytorch_NN,Nicotinamide ribotide,CMBT,positive,6
14,0.9291038,False,pytorch_NN,Orotic acid,CMBT,positive,6
15,0.00032081688,False,pytorch_NN,Oxalacetic acid,CMBT,positive,6
0,0.9881689,True,pytorch_NN,Pantothenic acid,CMBT,positive,7
1,0.16273531,True,pytorch_NN,Phenylalanine,CMBT,positive,7
2,0.0027093221,True,pytorch_NN,Phosphoenolpyruvic acid,CMBT,positive,7
3,0.9729748,True,pytorch_NN,Phylloquinone,CMBT,positive,7
4,0.91754985,True,pytorch_NN,Proline,CMBT,positive,7
5,0.9954496,True,pytorch_NN,Propionylcarnitine,CMBT,positive,7
6,0.9930112,True,pytorch_NN,Prostaglandin E1,CMBT,positive,7
7,0.7161254,True,pytorch_NN,Putrescine,CMBT,positive,7
8,0.97087,True,pytorch_NN,Pyridoxine,CMBT,positive,7
9,0.9613665,True,pytorch_NN,Retinoic acid,CMBT,positive,7
10,0.99979895,True,pytorch_NN,Riboflavin,CMBT,positive,7
11,0.013454357,True,pytorch_NN,Ribulose 5-phosphate,CMBT,positive,7
12,0.90351146,False,pytorch_NN,Palmitic acid,CMBT,positive,7
13,0.94006866,False,pytorch_NN,Phosphocreatine,CMBT,positive,7
14,0.0003090874,False,pytorch_NN,Pyruvic acid,CMBT,positive,7
15,0.8661059,False,pytorch_NN,Quinolinic acid,CMBT,positive,7
0,0.94084513,True,pytorch_NN,S-Adenosylhomocysteine,CMBT,positive,8
1,0.98744255,True,pytorch_NN,S-Adenosylmethionine,CMBT,positive,8
2,0.9938875,True,pytorch_NN,SM d18:1-16:0,CMBT,positive,8
3,0.112581335,True,pytorch_NN,Serine,CMBT,positive,8
4,0.9996748,True,pytorch_NN,Serotonin,CMBT,positive,8
5,0.9970125,True,pytorch_NN,Spermidine,CMBT,positive,8
6,0.06989866,True,pytorch_NN,Succinic acid,CMBT,positive,8
7,0.97620857,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),CMBT,positive,8
8,0.9968342,True,pytorch_NN,TG 15:0-18:1-15:0,CMBT,positive,8
9,0.88280386,True,pytorch_NN,Taurine,CMBT,positive,8
10,0.9958333,True,pytorch_NN,Taurocholic acid,CMBT,positive,8
11,0.9970157,True,pytorch_NN,Tetrahydrofolic acid,CMBT,positive,8
12,0.39026543,False,pytorch_NN,Ribulose,CMBT,positive,8
13,0.28712237,False,pytorch_NN,Tyrosine,CMBT,positive,8
14,0.95045924,False,pytorch_NN,Uric acid,CMBT,positive,8
15,0.0016207627,False,pytorch_NN,Uridine diphosphate,CMBT,positive,8
0,0.9919578,True,pytorch_NN,Thiamine,CMBT,positive,9
1,0.9331421,True,pytorch_NN,Thymine,CMBT,positive,9
2,0.99971145,True,pytorch_NN,Tryptophan,CMBT,positive,9
3,0.08176432,True,pytorch_NN,Uracil,CMBT,positive,9
4,0.9942087,True,pytorch_NN,Ureidosuccinic acid,CMBT,positive,9
5,0.35527095,True,pytorch_NN,Uridine,CMBT,positive,9
6,0.99941957,True,pytorch_NN,Urocanic acid,CMBT,positive,9
7,0.7758445,True,pytorch_NN,Xanthine,CMBT,positive,9
8,0.22843273,True,pytorch_NN,alpha-tocopherol,CMBT,positive,9
9,0.84372616,True,pytorch_NN,cis-Aconitic acid,CMBT,positive,9
10,0.97605044,True,pytorch_NN,gamma-Aminobutyric acid,CMBT,positive,9
11,0.08662608,True,pytorch_NN,myo-Inositol,CMBT,positive,9
12,0.007460018,False,pytorch_NN,Uridine diphosphate glucose,CMBT,positive,9
13,0.12940218,False,pytorch_NN,Uridine diphosphate glucuronic acid,CMBT,positive,9
14,0.3685954,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,CMBT,positive,9
15,0.9807844,False,pytorch_NN,Valine,CMBT,positive,9
0,0.000535526,True,pytorch_NN,2-Oxoglutaric acid,ClCCA,negative,0
1,0.083570994,True,pytorch_NN,3-Hydroxymethylglutaric acid,ClCCA,negative,0
2,0.8819798,True,pytorch_NN,3-Phosphoglyceric acid,ClCCA,negative,0
3,0.047402214,True,pytorch_NN,"4,5-Dihydroorotic acid",ClCCA,negative,0
4,0.9943315,True,pytorch_NN,6-Phosphogluconic acid,ClCCA,negative,0
5,0.99975985,True,pytorch_NN,Acetyl-CoA,ClCCA,negative,0
6,0.090438925,False,pytorch_NN,3-Hydroxyanthranilic acid,ClCCA,negative,0
7,0.024529198,False,pytorch_NN,4-Hydroxyproline,ClCCA,negative,0
8,0.019921022,False,pytorch_NN,5-Hydroxyindoleacetic acid,ClCCA,negative,0
9,0.072292954,False,pytorch_NN,Acetoacetic acid,ClCCA,negative,0
10,0.004083535,False,pytorch_NN,Acetylcarnitine,ClCCA,negative,0
11,0.00032139118,False,pytorch_NN,Acetylcholine,ClCCA,negative,0
12,0.037491444,False,pytorch_NN,Adenine,ClCCA,negative,0
13,0.08160848,False,pytorch_NN,Agmatine,ClCCA,negative,0
14,0.7956651,False,pytorch_NN,Arginine,ClCCA,negative,0
15,0.9861318,False,pytorch_NN,Argininosuccinic acid,ClCCA,negative,0
0,0.5899891,True,pytorch_NN,Adenosine diphosphate,ClCCA,negative,1
1,0.07920939,True,pytorch_NN,Adenosine monophosphate,ClCCA,negative,1
2,0.093199156,True,pytorch_NN,Ascorbic acid,ClCCA,negative,1
3,0.0041048676,True,pytorch_NN,Carnosine,ClCCA,negative,1
4,0.18146795,True,pytorch_NN,Cholic acid,ClCCA,negative,1
5,0.99931407,True,pytorch_NN,Citric acid,ClCCA,negative,1
6,0.027374338,False,pytorch_NN,Asparagine,ClCCA,negative,1
7,0.8019151,False,pytorch_NN,Aspartic acid,ClCCA,negative,1
8,0.09337778,False,pytorch_NN,Biotin,ClCCA,negative,1
9,0.005698546,False,pytorch_NN,Butyric acid,ClCCA,negative,1
10,0.013446498,False,pytorch_NN,CAR 16:0,ClCCA,negative,1
11,0.99800164,False,pytorch_NN,Cardiolipin 18:1,ClCCA,negative,1
12,0.009843385,False,pytorch_NN,Carnitine,ClCCA,negative,1
13,0.14374387,False,pytorch_NN,Cer d8:1/22:0 Cer,ClCCA,negative,1
14,0.001675431,False,pytorch_NN,Cholecalciferol,ClCCA,negative,1
15,0.0008198001,False,pytorch_NN,Cholesterol,ClCCA,negative,1
0,0.020940453,True,pytorch_NN,Citrulline,ClCCA,negative,2
1,0.99849784,True,pytorch_NN,Coenzyme A,ClCCA,negative,2
2,0.00533237,True,pytorch_NN,Cysteine,ClCCA,negative,2
3,0.88678133,True,pytorch_NN,Flavin adenine dinucleotide,ClCCA,negative,2
4,0.9831646,True,pytorch_NN,"Fructose 1,6-bisphosphate",ClCCA,negative,2
5,0.6130964,True,pytorch_NN,Fumaric acid,ClCCA,negative,2
6,4.939076e-07,False,pytorch_NN,Choline,ClCCA,negative,2
7,0.007621134,False,pytorch_NN,Creatine,ClCCA,negative,2
8,0.011985535,False,pytorch_NN,Creatinine,ClCCA,negative,2
9,0.41808668,False,pytorch_NN,Cyclic adenosine monophosphate,ClCCA,negative,2
10,0.21459094,False,pytorch_NN,Cystine,ClCCA,negative,2
11,0.0038916771,False,pytorch_NN,Cytidine,ClCCA,negative,2
12,0.11722717,False,pytorch_NN,Cytidine monophosphate,ClCCA,negative,2
13,0.002640177,False,pytorch_NN,Cytosine,ClCCA,negative,2
14,0.00063591055,False,pytorch_NN,Dihydroxyacetone,ClCCA,negative,2
15,0.7960671,False,pytorch_NN,Dihydroxyacetone phosphate,ClCCA,negative,2
0,0.1511432,True,pytorch_NN,GlcCer d18:1/18:0,ClCCA,negative,3
1,0.99110526,True,pytorch_NN,Gluconic acid,ClCCA,negative,3
2,0.010267837,True,pytorch_NN,Glutamic acid,ClCCA,negative,3
3,0.95017374,True,pytorch_NN,Glutathione,ClCCA,negative,3
4,0.21243382,True,pytorch_NN,Lyso PE 18:0,ClCCA,negative,3
5,0.47105545,True,pytorch_NN,Lyso PG 16:0,ClCCA,negative,3
6,0.00075205025,False,pytorch_NN,Dopamine,ClCCA,negative,3
7,0.0021931399,False,pytorch_NN,Epinephrine,ClCCA,negative,3
8,0.004575775,False,pytorch_NN,Estradiol,ClCCA,negative,3
9,0.9903486,False,pytorch_NN,Flavin mononucleotide,ClCCA,negative,3
10,0.30873156,False,pytorch_NN,Folic acid,ClCCA,negative,3
11,0.9994692,False,pytorch_NN,GM3 Ganglioside 18:0,ClCCA,negative,3
12,0.010394596,False,pytorch_NN,Glucosamine,ClCCA,negative,3
13,0.28327757,False,pytorch_NN,Glucosamine 6-phosphate,ClCCA,negative,3
14,0.18838727,False,pytorch_NN,Glucose,ClCCA,negative,3
15,0.9938548,False,pytorch_NN,Glucose 6-phosphate,ClCCA,negative,3
0,0.9866845,True,pytorch_NN,Lyso PI 17:1,ClCCA,negative,4
1,0.9965133,True,pytorch_NN,Lyso PS 17:1,ClCCA,negative,4
2,0.1081082,True,pytorch_NN,Malic acid,ClCCA,negative,4
3,0.007856495,True,pytorch_NN,Malonic acid,ClCCA,negative,4
4,0.7606725,True,pytorch_NN,Myo-inositol 1-phosphate,ClCCA,negative,4
5,0.23777956,True,pytorch_NN,N-Acetylaspartic acid,ClCCA,negative,4
6,0.9742147,False,pytorch_NN,Glutamine,ClCCA,negative,4
7,0.98251134,False,pytorch_NN,Glycerol 3-phosphate,ClCCA,negative,4
8,0.016875533,False,pytorch_NN,Glycerophosphocholine,ClCCA,negative,4
9,0.0030177985,False,pytorch_NN,Glycine,ClCCA,negative,4
10,0.006415434,False,pytorch_NN,Guanine,ClCCA,negative,4
11,0.042891543,False,pytorch_NN,Histamine,ClCCA,negative,4
12,0.75518674,False,pytorch_NN,Histidine,ClCCA,negative,4
13,0.5697116,False,pytorch_NN,Homocysteine,ClCCA,negative,4
14,0.023421424,False,pytorch_NN,Hypoxanthine,ClCCA,negative,4
15,0.08591339,False,pytorch_NN,Kynurenic acid,ClCCA,negative,4
0,0.999076,True,pytorch_NN,N-Acetylaspartylglutamic acid,ClCCA,negative,5
1,0.6797397,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,ClCCA,negative,5
2,0.0020919682,True,pytorch_NN,N-Acetylglucosamine,ClCCA,negative,5
3,0.9945627,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,negative,5
4,0.7896745,True,pytorch_NN,Orotic acid,ClCCA,negative,5
5,0.99936444,True,pytorch_NN,Oxidized glutathione,ClCCA,negative,5
6,0.008486266,False,pytorch_NN,Kynurenine,ClCCA,negative,5
7,0.0067229,False,pytorch_NN,L-Dopa,ClCCA,negative,5
8,0.95520455,False,pytorch_NN,Lactic acid,ClCCA,negative,5
9,0.21753286,False,pytorch_NN,Lyso PC 15:0,ClCCA,negative,5
10,0.051632456,False,pytorch_NN,MG 18:1,ClCCA,negative,5
11,0.0014750944,False,pytorch_NN,Melatonin,ClCCA,negative,5
12,0.01711311,False,pytorch_NN,Methionine,ClCCA,negative,5
13,0.9030945,False,pytorch_NN,Mevalonic acid,ClCCA,negative,5
14,0.0011105441,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",ClCCA,negative,5
15,0.0001134222,False,pytorch_NN,Niacinamide,ClCCA,negative,5
0,0.03182817,True,pytorch_NN,PA 16:0-18:1,ClCCA,negative,6
1,0.06267367,True,pytorch_NN,PG 16:0-18:1,ClCCA,negative,6
2,0.18287022,True,pytorch_NN,PI 16:0-18:1,ClCCA,negative,6
3,0.5348436,True,pytorch_NN,PI(5)P 18:1,ClCCA,negative,6
4,0.23348853,True,pytorch_NN,PS (POPS) 16:0-18:1,ClCCA,negative,6
5,0.9999616,True,pytorch_NN,Palmitoyl-CoA,ClCCA,negative,6
6,0.9954586,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),ClCCA,negative,6
7,0.009970279,False,pytorch_NN,Nicotinamide riboside,ClCCA,negative,6
8,0.048161462,False,pytorch_NN,Nicotinamide ribotide,ClCCA,negative,6
9,0.0136525,False,pytorch_NN,Nicotinic acid,ClCCA,negative,6
10,0.073249616,False,pytorch_NN,Ornithine,ClCCA,negative,6
11,0.99931395,False,pytorch_NN,Oxalacetic acid,ClCCA,negative,6
12,0.0043579955,False,pytorch_NN,PC (O) C16-18:1,ClCCA,negative,6
13,0.0046983967,False,pytorch_NN,Palmitic acid,ClCCA,negative,6
14,0.9145348,False,pytorch_NN,Pantetheine,ClCCA,negative,6
15,0.005631931,False,pytorch_NN,Phenylalanine,ClCCA,negative,6
0,0.019546969,True,pytorch_NN,Pantothenic acid,ClCCA,negative,7
1,0.98945194,True,pytorch_NN,Phosphoenolpyruvic acid,ClCCA,negative,7
2,0.065510966,True,pytorch_NN,Quinolinic acid,ClCCA,negative,7
3,0.010585211,True,pytorch_NN,Riboflavin,ClCCA,negative,7
4,0.18466775,True,pytorch_NN,Ribulose 5-phosphate,ClCCA,negative,7
5,0.4235668,True,pytorch_NN,S-Adenosylhomocysteine,ClCCA,negative,7
6,0.9937133,False,pytorch_NN,Phosphocreatine,ClCCA,negative,7
7,0.00097292115,False,pytorch_NN,Proline,ClCCA,negative,7
8,0.018182268,False,pytorch_NN,Propionylcarnitine,ClCCA,negative,7
9,0.8307735,False,pytorch_NN,Prostaglandin E1,ClCCA,negative,7
10,0.005578351,False,pytorch_NN,Putrescine,ClCCA,negative,7
11,0.005120218,False,pytorch_NN,Pyridoxine,ClCCA,negative,7
12,0.1652375,False,pytorch_NN,Pyruvic acid,ClCCA,negative,7
13,0.4478383,False,pytorch_NN,Retinoic acid,ClCCA,negative,7
14,0.019189326,False,pytorch_NN,Ribulose,ClCCA,negative,7
0,0.9976471,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),ClCCA,negative,8
1,0.0252472,True,pytorch_NN,Taurine,ClCCA,negative,8
2,0.99688137,True,pytorch_NN,Taurocholic acid,ClCCA,negative,8
3,0.9854488,True,pytorch_NN,Ureidosuccinic acid,ClCCA,negative,8
4,0.011040195,True,pytorch_NN,Uric acid,ClCCA,negative,8
5,0.4344839,True,pytorch_NN,Uridine diphosphate,ClCCA,negative,8
6,0.96458465,False,pytorch_NN,S-Adenosylmethionine,ClCCA,negative,8
7,0.028458208,False,pytorch_NN,Serine,ClCCA,negative,8
8,0.0010260986,False,pytorch_NN,Serotonin,ClCCA,negative,8
9,0.0013958652,False,pytorch_NN,Spermidine,ClCCA,negative,8
10,0.9789128,False,pytorch_NN,Succinic acid,ClCCA,negative,8
11,0.24508655,False,pytorch_NN,TG 15:0-18:1-15:0,ClCCA,negative,8
12,0.07873625,False,pytorch_NN,Tetrahydrofolic acid,ClCCA,negative,8
13,0.0055232793,False,pytorch_NN,Thiamine,ClCCA,negative,8
14,0.0010715415,False,pytorch_NN,Thymine,ClCCA,negative,8
0,0.9982815,True,pytorch_NN,Uridine diphosphate glucose,ClCCA,negative,9
1,0.9993493,True,pytorch_NN,Uridine diphosphate glucuronic acid,ClCCA,negative,9
2,0.9992949,True,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,ClCCA,negative,9
3,0.13100502,True,pytorch_NN,Urocanic acid,ClCCA,negative,9
4,0.99765635,True,pytorch_NN,cis-Aconitic acid,ClCCA,negative,9
5,0.0007759062,False,pytorch_NN,Tryptophan,ClCCA,negative,9
6,0.002312534,False,pytorch_NN,Tyrosine,ClCCA,negative,9
7,0.027657257,False,pytorch_NN,Uracil,ClCCA,negative,9
8,0.7389599,False,pytorch_NN,Uridine,ClCCA,negative,9
9,0.00782859,False,pytorch_NN,Valine,ClCCA,negative,9
10,0.5496125,False,pytorch_NN,Xanthine,ClCCA,negative,9
11,0.014176817,False,pytorch_NN,alpha-tocopherol,ClCCA,negative,9
12,0.010989021,False,pytorch_NN,gamma-Aminobutyric acid,ClCCA,negative,9
13,0.5476179,False,pytorch_NN,myo-Inositol,ClCCA,negative,9
0,0.014678136,True,pytorch_NN,2-Oxoglutaric acid,ClCCA,positive,0
1,0.9985549,True,pytorch_NN,3-Hydroxyanthranilic acid,ClCCA,positive,0
2,0.007889857,True,pytorch_NN,3-Hydroxymethylglutaric acid,ClCCA,positive,0
3,0.9928376,True,pytorch_NN,3-Phosphoglyceric acid,ClCCA,positive,0
4,0.068275735,True,pytorch_NN,"4,5-Dihydroorotic acid",ClCCA,positive,0
5,0.9907171,True,pytorch_NN,4-Hydroxyproline,ClCCA,positive,0
6,0.9783465,True,pytorch_NN,5-Hydroxyindoleacetic acid,ClCCA,positive,0
7,0.9978752,True,pytorch_NN,6-Phosphogluconic acid,ClCCA,positive,0
8,0.9989053,True,pytorch_NN,Acetyl-CoA,ClCCA,positive,0
9,0.99311227,True,pytorch_NN,Acetylcarnitine,ClCCA,positive,0
10,0.9335582,True,pytorch_NN,Acetylcholine,ClCCA,positive,0
11,0.9963825,True,pytorch_NN,Adenine,ClCCA,positive,0
12,0.99679834,True,pytorch_NN,Adenosine diphosphate,ClCCA,positive,0
13,0.9970074,True,pytorch_NN,Adenosine monophosphate,ClCCA,positive,0
14,0.9991067,True,pytorch_NN,Agmatine,ClCCA,positive,0
15,0.07084335,False,pytorch_NN,Acetoacetic acid,ClCCA,positive,0
16,0.6586466,False,pytorch_NN,Butyric acid,ClCCA,positive,0
0,0.99656856,True,pytorch_NN,Arginine,ClCCA,positive,1
1,0.999146,True,pytorch_NN,Argininosuccinic acid,ClCCA,positive,1
2,0.997209,True,pytorch_NN,Ascorbic acid,ClCCA,positive,1
3,0.98063743,True,pytorch_NN,Asparagine,ClCCA,positive,1
4,0.9949038,True,pytorch_NN,Aspartic acid,ClCCA,positive,1
5,0.99598515,True,pytorch_NN,Biotin,ClCCA,positive,1
6,0.9790461,True,pytorch_NN,CAR 16:0,ClCCA,positive,1
7,0.9955894,True,pytorch_NN,Cardiolipin 18:1,ClCCA,positive,1
8,0.9866057,True,pytorch_NN,Carnitine,ClCCA,positive,1
9,0.9998074,True,pytorch_NN,Carnosine,ClCCA,positive,1
10,0.63401574,True,pytorch_NN,Cer d8:1/22:0 Cer,ClCCA,positive,1
11,0.99194556,True,pytorch_NN,Cholecalciferol,ClCCA,positive,1
12,0.9994254,True,pytorch_NN,Cholesteryl ester 17:0,ClCCA,positive,1
13,0.9934588,True,pytorch_NN,Cholic acid,ClCCA,positive,1
14,0.007309159,True,pytorch_NN,Choline,ClCCA,positive,1
15,0.99718755,False,pytorch_NN,Cholesterol,ClCCA,positive,1
16,0.99978584,False,pytorch_NN,Cholesteryl acetate,ClCCA,positive,1
0,0.9811864,True,pytorch_NN,Citric acid,ClCCA,positive,2
1,0.99722266,True,pytorch_NN,Citrulline,ClCCA,positive,2
2,0.9996019,True,pytorch_NN,Coenzyme A,ClCCA,positive,2
3,0.99452025,True,pytorch_NN,Creatine,ClCCA,positive,2
4,0.86514014,True,pytorch_NN,Creatinine,ClCCA,positive,2
5,0.8999237,True,pytorch_NN,Cyclic adenosine monophosphate,ClCCA,positive,2
6,0.9947916,True,pytorch_NN,Cysteine,ClCCA,positive,2
7,0.9237901,True,pytorch_NN,Cytidine,ClCCA,positive,2
8,0.9917425,True,pytorch_NN,Cytidine monophosphate,ClCCA,positive,2
9,0.9872427,True,pytorch_NN,Cytosine,ClCCA,positive,2
10,0.9918098,True,pytorch_NN,DG 18:0-22:6,ClCCA,positive,2
11,0.9803131,True,pytorch_NN,Dihydroxyacetone phosphate,ClCCA,positive,2
12,0.99408746,True,pytorch_NN,Dopamine,ClCCA,positive,2
13,0.99464166,True,pytorch_NN,Epinephrine,ClCCA,positive,2
14,0.7482072,True,pytorch_NN,Estradiol,ClCCA,positive,2
15,0.9971681,False,pytorch_NN,Cystine,ClCCA,positive,2
16,0.12600489,False,pytorch_NN,Dihydroxyacetone,ClCCA,positive,2
0,0.99891627,True,pytorch_NN,Flavin adenine dinucleotide,ClCCA,positive,3
1,0.9317515,True,pytorch_NN,Flavin mononucleotide,ClCCA,positive,3
2,0.99921703,True,pytorch_NN,Folic acid,ClCCA,positive,3
3,0.99970204,True,pytorch_NN,"Fructose 1,6-bisphosphate",ClCCA,positive,3
4,0.9986187,True,pytorch_NN,GM3 Ganglioside 18:0,ClCCA,positive,3
5,0.9910546,True,pytorch_NN,GlcCer d18:1/18:0,ClCCA,positive,3
6,0.9555713,True,pytorch_NN,Gluconic acid,ClCCA,positive,3
7,0.9907987,True,pytorch_NN,Glucosamine,ClCCA,positive,3
8,0.9982332,True,pytorch_NN,Glucosamine 6-phosphate,ClCCA,positive,3
9,0.8450791,True,pytorch_NN,Glucose,ClCCA,positive,3
10,0.98511904,True,pytorch_NN,Glucose 6-phosphate,ClCCA,positive,3
11,0.88662714,True,pytorch_NN,Glucosyl cholesterol,ClCCA,positive,3
12,0.9953753,True,pytorch_NN,Glutamic acid,ClCCA,positive,3
13,0.99527186,True,pytorch_NN,Glutamine,ClCCA,positive,3
14,0.99758637,True,pytorch_NN,Glutathione,ClCCA,positive,3
15,0.9656989,False,pytorch_NN,Fumaric acid,ClCCA,positive,3
16,0.90546566,False,pytorch_NN,Lactic acid,ClCCA,positive,3
0,0.9981704,True,pytorch_NN,Glycerol 3-phosphate,ClCCA,positive,4
1,0.99877197,True,pytorch_NN,Glycerophosphocholine,ClCCA,positive,4
2,0.9886113,True,pytorch_NN,Glycine,ClCCA,positive,4
3,0.9991554,True,pytorch_NN,Guanine,ClCCA,positive,4
4,0.99932766,True,pytorch_NN,Histamine,ClCCA,positive,4
5,0.99960476,True,pytorch_NN,Histidine,ClCCA,positive,4
6,0.98658526,True,pytorch_NN,Homocysteine,ClCCA,positive,4
7,0.99902225,True,pytorch_NN,Hypoxanthine,ClCCA,positive,4
8,0.79277915,True,pytorch_NN,Kynurenic acid,ClCCA,positive,4
9,0.9987919,True,pytorch_NN,Kynurenine,ClCCA,positive,4
10,0.9978422,True,pytorch_NN,L-Dopa,ClCCA,positive,4
11,0.9932025,True,pytorch_NN,Lyso PA 18:1,ClCCA,positive,4
12,0.9938682,True,pytorch_NN,Lyso PC 15:0,ClCCA,positive,4
13,0.9979842,True,pytorch_NN,Lyso PE 18:0,ClCCA,positive,4
14,0.99182445,True,pytorch_NN,Lyso PG 16:0,ClCCA,positive,4
15,0.98556834,False,pytorch_NN,Mevalonic acid,ClCCA,positive,4
16,0.70076627,False,pytorch_NN,Orotic acid,ClCCA,positive,4
0,0.9981487,True,pytorch_NN,Lyso PI 17:1,ClCCA,positive,5
1,0.9930056,True,pytorch_NN,Lyso PS 17:1,ClCCA,positive,5
2,0.97823346,True,pytorch_NN,MG 18:1,ClCCA,positive,5
3,0.9119888,True,pytorch_NN,Malic acid,ClCCA,positive,5
4,0.4810292,True,pytorch_NN,Malonic acid,ClCCA,positive,5
5,0.96243626,True,pytorch_NN,Melatonin,ClCCA,positive,5
6,0.9583389,True,pytorch_NN,Methionine,ClCCA,positive,5
7,0.9925322,True,pytorch_NN,Myo-inositol 1-phosphate,ClCCA,positive,5
8,0.7816249,True,pytorch_NN,N-Acetylaspartic acid,ClCCA,positive,5
9,0.97548443,True,pytorch_NN,N-Acetylaspartylglutamic acid,ClCCA,positive,5
10,0.98510844,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,ClCCA,positive,5
11,0.77741253,True,pytorch_NN,N-Acetylglucosamine,ClCCA,positive,5
12,0.9991523,True,pytorch_NN,"N6,N6,N6-Trimethyllysine",ClCCA,positive,5
13,0.99842584,True,pytorch_NN,Niacinamide,ClCCA,positive,5
14,0.99984777,True,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),ClCCA,positive,5
15,0.96334314,False,pytorch_NN,Oxalacetic acid,ClCCA,positive,5
16,0.8870516,False,pytorch_NN,Palmitic acid,ClCCA,positive,5
0,0.9988298,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",ClCCA,positive,6
1,0.985437,True,pytorch_NN,Nicotinamide riboside,ClCCA,positive,6
2,0.994437,True,pytorch_NN,Nicotinamide ribotide,ClCCA,positive,6
3,0.99669856,True,pytorch_NN,Nicotinic acid,ClCCA,positive,6
4,0.98106796,True,pytorch_NN,Ornithine,ClCCA,positive,6
5,0.9656101,True,pytorch_NN,Oxidized glutathione,ClCCA,positive,6
6,0.99605465,True,pytorch_NN,PA 16:0-18:1,ClCCA,positive,6
7,0.9993303,True,pytorch_NN,PC (O) C16-18:1,ClCCA,positive,6
8,0.9994085,True,pytorch_NN,PC 15:0-18:1,ClCCA,positive,6
9,0.9995925,True,pytorch_NN,PE 18:0-20:4,ClCCA,positive,6
10,0.9988174,True,pytorch_NN,PG 16:0-18:1,ClCCA,positive,6
11,0.9972415,True,pytorch_NN,PI 16:0-18:1,ClCCA,positive,6
12,0.99891365,True,pytorch_NN,PI(5)P 18:1,ClCCA,positive,6
13,0.9975478,True,pytorch_NN,PS (POPS) 16:0-18:1,ClCCA,positive,6
14,0.99419373,True,pytorch_NN,Palmitoyl-CoA,ClCCA,positive,6
15,0.00021553843,False,pytorch_NN,Pyruvic acid,ClCCA,positive,6
0,0.9034931,True,pytorch_NN,Pantetheine,ClCCA,positive,7
1,0.7691333,True,pytorch_NN,Pantothenic acid,ClCCA,positive,7
2,0.99598205,True,pytorch_NN,Phenylalanine,ClCCA,positive,7
3,0.9991953,True,pytorch_NN,Phosphocreatine,ClCCA,positive,7
4,0.9882746,True,pytorch_NN,Phosphoenolpyruvic acid,ClCCA,positive,7
5,0.21248224,True,pytorch_NN,Phylloquinone,ClCCA,positive,7
6,0.9970162,True,pytorch_NN,Proline,ClCCA,positive,7
7,0.98546195,True,pytorch_NN,Propionylcarnitine,ClCCA,positive,7
8,0.95904505,True,pytorch_NN,Prostaglandin E1,ClCCA,positive,7
9,0.6604989,True,pytorch_NN,Putrescine,ClCCA,positive,7
10,0.99526465,True,pytorch_NN,Pyridoxine,ClCCA,positive,7
11,0.99322754,True,pytorch_NN,Quinolinic acid,ClCCA,positive,7
12,0.23358965,True,pytorch_NN,Retinoic acid,ClCCA,positive,7
13,0.97569877,True,pytorch_NN,Riboflavin,ClCCA,positive,7
14,0.98195,True,pytorch_NN,Ribulose 5-phosphate,ClCCA,positive,7
15,0.98683816,False,pytorch_NN,Ribulose,ClCCA,positive,7
0,0.9914834,True,pytorch_NN,S-Adenosylhomocysteine,ClCCA,positive,8
1,0.9954644,True,pytorch_NN,S-Adenosylmethionine,ClCCA,positive,8
2,0.99945325,True,pytorch_NN,SM d18:1-16:0,ClCCA,positive,8
3,0.9586709,True,pytorch_NN,Serine,ClCCA,positive,8
4,0.9998048,True,pytorch_NN,Serotonin,ClCCA,positive,8
5,0.9870576,True,pytorch_NN,Spermidine,ClCCA,positive,8
6,0.8867313,True,pytorch_NN,Succinic acid,ClCCA,positive,8
7,0.0014791861,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),ClCCA,positive,8
8,0.9474678,True,pytorch_NN,TG 15:0-18:1-15:0,ClCCA,positive,8
