,prediction,observed_value,classifier,name_short,matrix,polarity,fold
4,0.6364533,True,pytorch_NN,Proline,DHAP,negative,7
5,0.867541,True,pytorch_NN,Prostaglandin E1,DHAP,negative,7
6,0.48472252,True,pytorch_NN,Pyridoxine,DHAP,negative,7
7,0.68918514,True,pytorch_NN,Quinolinic acid,DHAP,negative,7
8,0.9999659,False,pytorch_NN,Phosphocreatine,DHAP,negative,7
9,0.8496024,False,pytorch_NN,Phosphoenolpyruvic acid,DHAP,negative,7
10,0.0013110865,False,pytorch_NN,Propionylcarnitine,DHAP,negative,7
11,0.00023005113,False,pytorch_NN,Putrescine,DHAP,negative,7
12,1.3200964e-05,False,pytorch_NN,Pyruvic acid,DHAP,negative,7
13,0.0010396973,False,pytorch_NN,Retinoic acid,DHAP,negative,7
14,0.9111073,False,pytorch_NN,Ribulose,DHAP,negative,7
15,0.08188324,False,pytorch_NN,S-Adenosylhomocysteine,DHAP,negative,7
0,0.15534855,True,pytorch_NN,Riboflavin,DHAP,negative,8
1,0.02667024,True,pytorch_NN,Ribulose 5-phosphate,DHAP,negative,8
2,0.9621757,True,pytorch_NN,SM d18:1-16:0,DHAP,negative,8
3,0.99971694,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),DHAP,negative,8
4,0.010854959,True,pytorch_NN,Taurine,DHAP,negative,8
5,0.9869594,True,pytorch_NN,Taurocholic acid,DHAP,negative,8
6,0.93407345,True,pytorch_NN,Tryptophan,DHAP,negative,8
7,0.004841098,True,pytorch_NN,Uracil,DHAP,negative,8
8,0.026024744,False,pytorch_NN,S-Adenosylmethionine,DHAP,negative,8
9,0.12962721,False,pytorch_NN,Serine,DHAP,negative,8
10,0.047166634,False,pytorch_NN,Serotonin,DHAP,negative,8
11,1.9529812e-06,False,pytorch_NN,Spermidine,DHAP,negative,8
12,0.99357516,False,pytorch_NN,Succinic acid,DHAP,negative,8
13,0.26452225,False,pytorch_NN,TG 15:0-18:1-15:0,DHAP,negative,8
14,0.0133459335,False,pytorch_NN,Tetrahydrofolic acid,DHAP,negative,8
15,0.0045646685,False,pytorch_NN,Thiamine,DHAP,negative,8
0,0.88539773,True,pytorch_NN,Ureidosuccinic acid,DHAP,negative,9
1,0.68444616,True,pytorch_NN,Uric acid,DHAP,negative,9
2,0.8125347,True,pytorch_NN,Uridine diphosphate glucose,DHAP,negative,9
3,0.9030032,True,pytorch_NN,Uridine diphosphate glucuronic acid,DHAP,negative,9
4,0.4571065,True,pytorch_NN,Urocanic acid,DHAP,negative,9
5,0.0015053736,True,pytorch_NN,Valine,DHAP,negative,9
6,0.91060716,True,pytorch_NN,Xanthine,DHAP,negative,9
7,0.8211983,True,pytorch_NN,cis-Aconitic acid,DHAP,negative,9
8,0.65733814,False,pytorch_NN,Thymine,DHAP,negative,9
9,0.9970277,False,pytorch_NN,Tyrosine,DHAP,negative,9
10,0.9464545,False,pytorch_NN,Uridine,DHAP,negative,9
11,0.1776583,False,pytorch_NN,Uridine diphosphate,DHAP,negative,9
12,0.45844188,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,DHAP,negative,9
13,0.06646507,False,pytorch_NN,alpha-tocopherol,DHAP,negative,9
14,0.008197678,False,pytorch_NN,gamma-Aminobutyric acid,DHAP,negative,9
15,0.90480983,False,pytorch_NN,myo-Inositol,DHAP,negative,9
0,0.015430049,True,pytorch_NN,2-Oxoglutaric acid,DHAP,positive,0
1,0.9950362,True,pytorch_NN,3-Hydroxyanthranilic acid,DHAP,positive,0
2,0.9883931,True,pytorch_NN,3-Hydroxymethylglutaric acid,DHAP,positive,0
3,0.94110066,True,pytorch_NN,"4,5-Dihydroorotic acid",DHAP,positive,0
4,0.98367137,True,pytorch_NN,4-Hydroxyproline,DHAP,positive,0
5,0.9986016,True,pytorch_NN,5-Hydroxyindoleacetic acid,DHAP,positive,0
6,0.9713888,True,pytorch_NN,Acetylcarnitine,DHAP,positive,0
7,0.976031,True,pytorch_NN,Acetylcholine,DHAP,positive,0
8,0.9906143,True,pytorch_NN,Adenine,DHAP,positive,0
9,0.64362264,True,pytorch_NN,Adenosine monophosphate,DHAP,positive,0
10,0.99961275,True,pytorch_NN,Agmatine,DHAP,positive,0
11,0.9974233,True,pytorch_NN,Arginine,DHAP,positive,0
12,0.9826136,True,pytorch_NN,Argininosuccinic acid,DHAP,positive,0
13,0.53642863,False,pytorch_NN,3-Phosphoglyceric acid,DHAP,positive,0
14,0.0046663275,False,pytorch_NN,6-Phosphogluconic acid,DHAP,positive,0
15,0.56064874,False,pytorch_NN,Acetoacetic acid,DHAP,positive,0
16,0.9939885,False,pytorch_NN,Acetyl-CoA,DHAP,positive,0
17,0.2621446,False,pytorch_NN,Adenosine diphosphate,DHAP,positive,0
0,0.9916699,True,pytorch_NN,Asparagine,DHAP,positive,1
1,0.9988249,True,pytorch_NN,Biotin,DHAP,positive,1
2,0.9991572,True,pytorch_NN,CAR 16:0,DHAP,positive,1
3,0.99893135,True,pytorch_NN,Cardiolipin 18:1,DHAP,positive,1
4,0.99927956,True,pytorch_NN,Carnitine,DHAP,positive,1
5,0.9998062,True,pytorch_NN,Carnosine,DHAP,positive,1
6,0.98612833,True,pytorch_NN,Cer d8:1/22:0 Cer,DHAP,positive,1
7,0.41475716,True,pytorch_NN,Cholesteryl ester 17:0,DHAP,positive,1
8,0.9942743,True,pytorch_NN,Cholic acid,DHAP,positive,1
9,0.99056154,True,pytorch_NN,Choline,DHAP,positive,1
10,0.99732155,True,pytorch_NN,Citric acid,DHAP,positive,1
11,0.98885417,True,pytorch_NN,Citrulline,DHAP,positive,1
12,0.80289793,True,pytorch_NN,Coenzyme A,DHAP,positive,1
13,0.27231213,False,pytorch_NN,Ascorbic acid,DHAP,positive,1
14,0.49528632,False,pytorch_NN,Aspartic acid,DHAP,positive,1
15,0.9440019,False,pytorch_NN,Butyric acid,DHAP,positive,1
16,0.6303228,False,pytorch_NN,Cholecalciferol,DHAP,positive,1
0,0.9421623,True,pytorch_NN,Creatine,DHAP,positive,2
1,0.93225694,True,pytorch_NN,Creatinine,DHAP,positive,2
2,0.94265914,True,pytorch_NN,Cyclic adenosine monophosphate,DHAP,positive,2
3,0.9540784,True,pytorch_NN,Cysteine,DHAP,positive,2
4,0.54892296,True,pytorch_NN,Cytidine,DHAP,positive,2
5,0.013529177,True,pytorch_NN,Cytosine,DHAP,positive,2
6,0.9994216,True,pytorch_NN,DG 18:0-22:6,DHAP,positive,2
7,0.0025638677,True,pytorch_NN,Dihydroxyacetone phosphate,DHAP,positive,2
8,0.9990482,True,pytorch_NN,Dopamine,DHAP,positive,2
9,0.9999825,True,pytorch_NN,Epinephrine,DHAP,positive,2
10,0.98699397,True,pytorch_NN,Estradiol,DHAP,positive,2
11,0.0018163137,True,pytorch_NN,Flavin adenine dinucleotide,DHAP,positive,2
12,0.9987435,True,pytorch_NN,Folic acid,DHAP,positive,2
13,0.85362196,False,pytorch_NN,Cholesterol,DHAP,positive,2
14,0.998743,False,pytorch_NN,Cholesteryl acetate,DHAP,positive,2
15,0.6065611,False,pytorch_NN,Cystine,DHAP,positive,2
16,0.06147074,False,pytorch_NN,Cytidine monophosphate,DHAP,positive,2
0,0.0012873288,True,pytorch_NN,"Fructose 1,6-bisphosphate",DHAP,positive,3
1,0.99858665,True,pytorch_NN,GM3 Ganglioside 18:0,DHAP,positive,3
2,0.9989242,True,pytorch_NN,GlcCer d18:1/18:0,DHAP,positive,3
3,0.9951916,True,pytorch_NN,Glucosamine,DHAP,positive,3
4,0.22464079,True,pytorch_NN,Glucosamine 6-phosphate,DHAP,positive,3
5,0.9660397,True,pytorch_NN,Glucose,DHAP,positive,3
6,0.25702548,True,pytorch_NN,Glucosyl cholesterol,DHAP,positive,3
7,0.9948691,True,pytorch_NN,Glutamine,DHAP,positive,3
8,0.9999354,True,pytorch_NN,Glutathione,DHAP,positive,3
9,0.64780426,True,pytorch_NN,Glycerophosphocholine,DHAP,positive,3
10,0.9403757,True,pytorch_NN,Glycine,DHAP,positive,3
11,0.9923568,True,pytorch_NN,Histamine,DHAP,positive,3
12,0.89873374,True,pytorch_NN,Histidine,DHAP,positive,3
13,0.99934,False,pytorch_NN,Dihydroxyacetone,DHAP,positive,3
14,0.99567103,False,pytorch_NN,Flavin mononucleotide,DHAP,positive,3
15,0.9975546,False,pytorch_NN,Fumaric acid,DHAP,positive,3
16,0.23392592,False,pytorch_NN,Gluconic acid,DHAP,positive,3
0,0.9958895,True,pytorch_NN,Homocysteine,DHAP,positive,4
1,0.8254439,True,pytorch_NN,Hypoxanthine,DHAP,positive,4
2,0.7365798,True,pytorch_NN,Kynurenic acid,DHAP,positive,4
3,0.8886666,True,pytorch_NN,Kynurenine,DHAP,positive,4
4,0.13987471,True,pytorch_NN,L-Dopa,DHAP,positive,4
5,0.9846823,True,pytorch_NN,Lyso PA 18:1,DHAP,positive,4
6,0.9943658,True,pytorch_NN,Lyso PC 15:0,DHAP,positive,4
7,0.98276883,True,pytorch_NN,Lyso PE 18:0,DHAP,positive,4
8,0.8032288,True,pytorch_NN,Lyso PG 16:0,DHAP,positive,4
9,0.99006176,True,pytorch_NN,Lyso PI 17:1,DHAP,positive,4
10,0.9610811,True,pytorch_NN,Lyso PS 17:1,DHAP,positive,4
11,0.99806815,True,pytorch_NN,MG 18:1,DHAP,positive,4
12,0.98970556,False,pytorch_NN,Glucose 6-phosphate,DHAP,positive,4
13,0.98754346,False,pytorch_NN,Glutamic acid,DHAP,positive,4
14,0.0030970061,False,pytorch_NN,Glycerol 3-phosphate,DHAP,positive,4
15,0.9997092,False,pytorch_NN,Guanine,DHAP,positive,4
0,0.0062653646,True,pytorch_NN,Malic acid,DHAP,positive,5
1,0.03583363,True,pytorch_NN,Malonic acid,DHAP,positive,5
2,0.22269438,True,pytorch_NN,Melatonin,DHAP,positive,5
3,0.013656861,True,pytorch_NN,Methionine,DHAP,positive,5
4,0.9929102,True,pytorch_NN,Mevalonic acid,DHAP,positive,5
5,0.45995027,True,pytorch_NN,Myo-inositol 1-phosphate,DHAP,positive,5
6,0.022644097,True,pytorch_NN,N-Acetylaspartic acid,DHAP,positive,5
7,0.15940641,True,pytorch_NN,N-Acetylaspartylglutamic acid,DHAP,positive,5
8,0.0076887286,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,DHAP,positive,5
9,0.94409704,True,pytorch_NN,N-Acetylglucosamine,DHAP,positive,5
10,0.99989164,True,pytorch_NN,"N6,N6,N6-Trimethyllysine",DHAP,positive,5
11,0.99977547,True,pytorch_NN,Niacinamide,DHAP,positive,5
12,0.015001362,False,pytorch_NN,Lactic acid,DHAP,positive,5
13,0.99269766,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),DHAP,positive,5
14,0.18277918,False,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",DHAP,positive,5
15,0.991343,False,pytorch_NN,Orotic acid,DHAP,positive,5
0,0.99399006,True,pytorch_NN,Nicotinamide riboside,DHAP,positive,6
1,0.71718705,True,pytorch_NN,Nicotinamide ribotide,DHAP,positive,6
2,0.32748958,True,pytorch_NN,Nicotinic acid,DHAP,positive,6
3,0.9546589,True,pytorch_NN,Ornithine,DHAP,positive,6
4,0.987135,True,pytorch_NN,Oxidized glutathione,DHAP,positive,6
5,0.99491066,True,pytorch_NN,PA 16:0-18:1,DHAP,positive,6
6,0.99837923,True,pytorch_NN,PC (O) C16-18:1,DHAP,positive,6
7,0.9996486,True,pytorch_NN,PC 15:0-18:1,DHAP,positive,6
8,0.9994468,True,pytorch_NN,PE 18:0-20:4,DHAP,positive,6
9,0.99808985,True,pytorch_NN,PG 16:0-18:1,DHAP,positive,6
10,0.99978405,True,pytorch_NN,PI 16:0-18:1,DHAP,positive,6
11,0.9998012,True,pytorch_NN,PI(5)P 18:1,DHAP,positive,6
12,0.9947503,False,pytorch_NN,Oxalacetic acid,DHAP,positive,6
13,0.99516535,False,pytorch_NN,Palmitic acid,DHAP,positive,6
14,0.9971717,False,pytorch_NN,Phosphocreatine,DHAP,positive,6
15,0.6634396,False,pytorch_NN,Phosphoenolpyruvic acid,DHAP,positive,6
0,0.9762265,True,pytorch_NN,PS (POPS) 16:0-18:1,DHAP,positive,7
1,0.013936248,True,pytorch_NN,Palmitoyl-CoA,DHAP,positive,7
2,0.9999896,True,pytorch_NN,Pantetheine,DHAP,positive,7
3,0.999313,True,pytorch_NN,Pantothenic acid,DHAP,positive,7
4,0.40752077,True,pytorch_NN,Phenylalanine,DHAP,positive,7
5,0.9941869,True,pytorch_NN,Phylloquinone,DHAP,positive,7
6,0.9962697,True,pytorch_NN,Proline,DHAP,positive,7
7,0.9985869,True,pytorch_NN,Propionylcarnitine,DHAP,positive,7
8,0.34042466,True,pytorch_NN,Prostaglandin E1,DHAP,positive,7
9,0.99885356,True,pytorch_NN,Putrescine,DHAP,positive,7
10,0.95686764,True,pytorch_NN,Pyridoxine,DHAP,positive,7
11,0.72817945,True,pytorch_NN,Retinoic acid,DHAP,positive,7
12,0.008301775,False,pytorch_NN,Pyruvic acid,DHAP,positive,7
13,0.99768054,False,pytorch_NN,Quinolinic acid,DHAP,positive,7
14,0.98383105,False,pytorch_NN,Ribulose,DHAP,positive,7
15,0.03995828,False,pytorch_NN,Ribulose 5-phosphate,DHAP,positive,7
0,0.340373,True,pytorch_NN,Riboflavin,DHAP,positive,8
1,0.9998698,True,pytorch_NN,S-Adenosylhomocysteine,DHAP,positive,8
2,0.9999993,True,pytorch_NN,S-Adenosylmethionine,DHAP,positive,8
3,0.995736,True,pytorch_NN,SM d18:1-16:0,DHAP,positive,8
4,0.9999485,True,pytorch_NN,Serotonin,DHAP,positive,8
5,0.9999801,True,pytorch_NN,Spermidine,DHAP,positive,8
6,0.8530841,True,pytorch_NN,Succinic acid,DHAP,positive,8
7,0.99972695,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),DHAP,positive,8
8,0.99983084,True,pytorch_NN,TG 15:0-18:1-15:0,DHAP,positive,8
9,0.68186116,True,pytorch_NN,Taurine,DHAP,positive,8
10,0.99996793,True,pytorch_NN,Taurocholic acid,DHAP,positive,8
11,0.9999248,True,pytorch_NN,Tetrahydrofolic acid,DHAP,positive,8
12,0.030507984,False,pytorch_NN,Serine,DHAP,positive,8
13,0.99762803,False,pytorch_NN,Tyrosine,DHAP,positive,8
14,0.97759426,False,pytorch_NN,Uric acid,DHAP,positive,8
15,0.985033,False,pytorch_NN,Uridine,DHAP,positive,8
0,0.997439,True,pytorch_NN,Thiamine,DHAP,positive,9
1,0.99213856,True,pytorch_NN,Thymine,DHAP,positive,9
2,0.9983198,True,pytorch_NN,Tryptophan,DHAP,positive,9
3,0.073889226,True,pytorch_NN,Uracil,DHAP,positive,9
4,0.9967591,True,pytorch_NN,Ureidosuccinic acid,DHAP,positive,9
5,0.8653006,True,pytorch_NN,Urocanic acid,DHAP,positive,9
6,0.040387332,True,pytorch_NN,Valine,DHAP,positive,9
7,0.07133609,True,pytorch_NN,Xanthine,DHAP,positive,9
8,0.74268657,True,pytorch_NN,alpha-tocopherol,DHAP,positive,9
9,0.6435822,True,pytorch_NN,cis-Aconitic acid,DHAP,positive,9
10,0.9938467,True,pytorch_NN,gamma-Aminobutyric acid,DHAP,positive,9
11,0.9364038,True,pytorch_NN,myo-Inositol,DHAP,positive,9
12,3.629801e-07,False,pytorch_NN,Uridine diphosphate,DHAP,positive,9
13,1.2422106e-05,False,pytorch_NN,Uridine diphosphate glucose,DHAP,positive,9
14,7.909579e-05,False,pytorch_NN,Uridine diphosphate glucuronic acid,DHAP,positive,9
15,3.3604192e-05,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,DHAP,positive,9
0,0.020863336,True,pytorch_NN,2-Oxoglutaric acid,DHB,negative,0
1,0.9574733,True,pytorch_NN,3-Phosphoglyceric acid,DHB,negative,0
2,0.038789693,True,pytorch_NN,"4,5-Dihydroorotic acid",DHB,negative,0
3,0.99839705,True,pytorch_NN,6-Phosphogluconic acid,DHB,negative,0
4,0.99967027,True,pytorch_NN,Acetyl-CoA,DHB,negative,0
5,0.9992368,True,pytorch_NN,Adenosine diphosphate,DHB,negative,0
6,0.99416864,True,pytorch_NN,Adenosine monophosphate,DHB,negative,0
7,0.049893077,False,pytorch_NN,3-Hydroxyanthranilic acid,DHB,negative,0
8,0.095992856,False,pytorch_NN,3-Hydroxymethylglutaric acid,DHB,negative,0
9,0.020538054,False,pytorch_NN,4-Hydroxyproline,DHB,negative,0
10,0.03644108,False,pytorch_NN,5-Hydroxyindoleacetic acid,DHB,negative,0
11,0.0043862415,False,pytorch_NN,Acetoacetic acid,DHB,negative,0
12,0.0036877305,False,pytorch_NN,Acetylcarnitine,DHB,negative,0
13,9.065973e-05,False,pytorch_NN,Acetylcholine,DHB,negative,0
14,0.87140673,False,pytorch_NN,Adenine,DHB,negative,0
15,0.0016345987,False,pytorch_NN,Agmatine,DHB,negative,0
0,0.33896953,True,pytorch_NN,Ascorbic acid,DHB,negative,1
1,0.9157592,True,pytorch_NN,Aspartic acid,DHB,negative,1
2,0.99903095,True,pytorch_NN,Cardiolipin 18:1,DHB,negative,1
3,0.024757482,True,pytorch_NN,Carnosine,DHB,negative,1
4,0.9968945,True,pytorch_NN,Citric acid,DHB,negative,1
5,0.99588215,True,pytorch_NN,Coenzyme A,DHB,negative,1
6,0.08447361,True,pytorch_NN,Creatinine,DHB,negative,1
7,0.0010110071,False,pytorch_NN,Arginine,DHB,negative,1
8,0.8622557,False,pytorch_NN,Argininosuccinic acid,DHB,negative,1
9,0.00096074323,False,pytorch_NN,Asparagine,DHB,negative,1
10,0.9798853,False,pytorch_NN,Biotin,DHB,negative,1
11,0.052352212,False,pytorch_NN,Butyric acid,DHB,negative,1
12,0.001729243,False,pytorch_NN,Carnitine,DHB,negative,1
13,0.0018339229,False,pytorch_NN,Cholesteryl acetate,DHB,negative,1
14,0.5383604,False,pytorch_NN,Cholic acid,DHB,negative,1
15,4.708753e-06,False,pytorch_NN,Choline,DHB,negative,1
0,0.9810113,True,pytorch_NN,Cyclic adenosine monophosphate,DHB,negative,2
1,0.9959669,True,pytorch_NN,Dihydroxyacetone phosphate,DHB,negative,2
2,0.073997006,True,pytorch_NN,Flavin adenine dinucleotide,DHB,negative,2
3,0.93388927,True,pytorch_NN,"Fructose 1,6-bisphosphate",DHB,negative,2
4,0.98717564,True,pytorch_NN,Fumaric acid,DHB,negative,2
5,0.9988751,True,pytorch_NN,GM3 Ganglioside 18:0,DHB,negative,2
6,0.8672336,True,pytorch_NN,Gluconic acid,DHB,negative,2
7,0.004394128,False,pytorch_NN,Citrulline,DHB,negative,2
8,9.432782e-06,False,pytorch_NN,Creatine,DHB,negative,2
9,0.0028446133,False,pytorch_NN,Cysteine,DHB,negative,2
10,0.843438,False,pytorch_NN,Cystine,DHB,negative,2
11,0.008577725,False,pytorch_NN,Cytidine,DHB,negative,2
12,0.8296035,False,pytorch_NN,Cytidine monophosphate,DHB,negative,2
13,0.0027480074,False,pytorch_NN,Cytosine,DHB,negative,2
14,7.334305e-05,False,pytorch_NN,DG 18:0-22:6,DHB,negative,2
15,0.0002720065,False,pytorch_NN,Dihydroxyacetone,DHB,negative,2
0,0.15707855,True,pytorch_NN,Glucosamine 6-phosphate,DHB,negative,3
1,0.97044855,True,pytorch_NN,Glutamic acid,DHB,negative,3
2,0.9978276,True,pytorch_NN,Glutathione,DHB,negative,3
3,0.015843911,True,pytorch_NN,Hypoxanthine,DHB,negative,3
4,0.010354285,True,pytorch_NN,Lyso PE 18:0,DHB,negative,3
5,0.7952786,True,pytorch_NN,Lyso PG 16:0,DHB,negative,3
6,0.9940725,True,pytorch_NN,Lyso PI 17:1,DHB,negative,3
7,0.0003084636,False,pytorch_NN,Dopamine,DHB,negative,3
8,1.6698572e-05,False,pytorch_NN,Epinephrine,DHB,negative,3
9,2.6469417e-07,False,pytorch_NN,Estradiol,DHB,negative,3
10,0.9987049,False,pytorch_NN,Flavin mononucleotide,DHB,negative,3
11,0.57227093,False,pytorch_NN,Folic acid,DHB,negative,3
12,0.00033935418,False,pytorch_NN,Glucosamine,DHB,negative,3
13,0.0024410065,False,pytorch_NN,Glucose,DHB,negative,3
14,0.93402714,False,pytorch_NN,Glucose 6-phosphate,DHB,negative,3
15,0.029829675,False,pytorch_NN,Glutamine,DHB,negative,3
0,0.9988533,True,pytorch_NN,Lyso PS 17:1,DHB,negative,4
1,0.9972651,True,pytorch_NN,Malic acid,DHB,negative,4
2,0.0941979,True,pytorch_NN,Malonic acid,DHB,negative,4
3,0.984632,True,pytorch_NN,Myo-inositol 1-phosphate,DHB,negative,4
4,0.83116645,True,pytorch_NN,N-Acetylaspartic acid,DHB,negative,4
5,0.9997732,True,pytorch_NN,N-Acetylaspartylglutamic acid,DHB,negative,4
6,0.9737265,False,pytorch_NN,Glycerol 3-phosphate,DHB,negative,4
7,0.009644924,False,pytorch_NN,Glycerophosphocholine,DHB,negative,4
8,0.005404111,False,pytorch_NN,Glycine,DHB,negative,4
9,0.016698416,False,pytorch_NN,Guanine,DHB,negative,4
10,0.00085345947,False,pytorch_NN,Histamine,DHB,negative,4
11,0.8399506,False,pytorch_NN,Histidine,DHB,negative,4
12,0.0030464719,False,pytorch_NN,Homocysteine,DHB,negative,4
13,0.08223368,False,pytorch_NN,Kynurenic acid,DHB,negative,4
14,0.009260757,False,pytorch_NN,Kynurenine,DHB,negative,4
0,0.40363055,True,pytorch_NN,N-Acetylgalactosamine 6-phosphate,DHB,negative,5
1,0.9817879,True,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),DHB,negative,5
2,0.99981767,True,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",DHB,negative,5
3,0.43369308,True,pytorch_NN,Orotic acid,DHB,negative,5
4,0.9998641,True,pytorch_NN,Oxidized glutathione,DHB,negative,5
5,0.111097455,True,pytorch_NN,PA 16:0-18:1,DHB,negative,5
6,0.01009853,False,pytorch_NN,L-Dopa,DHB,negative,5
7,0.08333908,False,pytorch_NN,Lactic acid,DHB,negative,5
8,0.029220138,False,pytorch_NN,Lyso PC 15:0,DHB,negative,5
9,0.007359573,False,pytorch_NN,MG 18:1,DHB,negative,5
10,4.4138316e-05,False,pytorch_NN,Melatonin,DHB,negative,5
11,0.0028520622,False,pytorch_NN,Methionine,DHB,negative,5
12,0.00080773677,False,pytorch_NN,Mevalonic acid,DHB,negative,5
13,0.0014186449,False,pytorch_NN,N-Acetylglucosamine,DHB,negative,5
14,0.00023809023,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",DHB,negative,5
0,0.99663603,True,pytorch_NN,PG 16:0-18:1,DHB,negative,6
1,0.99883085,True,pytorch_NN,PI 16:0-18:1,DHB,negative,6
2,0.99986506,True,pytorch_NN,PI(5)P 18:1,DHB,negative,6
3,0.9940077,True,pytorch_NN,PS (POPS) 16:0-18:1,DHB,negative,6
4,0.9995043,True,pytorch_NN,Palmitoyl-CoA,DHB,negative,6
5,0.9982804,True,pytorch_NN,Phosphoenolpyruvic acid,DHB,negative,6
6,0.00011683152,False,pytorch_NN,Niacinamide,DHB,negative,6
7,0.00038437895,False,pytorch_NN,Nicotinamide riboside,DHB,negative,6
8,0.5178633,False,pytorch_NN,Nicotinamide ribotide,DHB,negative,6
9,0.0055351146,False,pytorch_NN,Nicotinic acid,DHB,negative,6
10,0.0021615864,False,pytorch_NN,Ornithine,DHB,negative,6
11,0.99601483,False,pytorch_NN,Oxalacetic acid,DHB,negative,6
12,0.0013562752,False,pytorch_NN,PC (O) C16-18:1,DHB,negative,6
13,0.9926156,False,pytorch_NN,PE 18:0-20:4,DHB,negative,6
14,0.0009619091,False,pytorch_NN,Palmitic acid,DHB,negative,6
0,0.00016676723,True,pytorch_NN,Phylloquinone,DHB,negative,7
1,0.9997483,True,pytorch_NN,Quinolinic acid,DHB,negative,7
2,0.007924101,True,pytorch_NN,Riboflavin,DHB,negative,7
3,0.98171103,True,pytorch_NN,Ribulose 5-phosphate,DHB,negative,7
4,0.06472544,True,pytorch_NN,S-Adenosylhomocysteine,DHB,negative,7
5,0.9998716,True,pytorch_NN,Succinic acid,DHB,negative,7
6,0.39470392,False,pytorch_NN,Pantetheine,DHB,negative,7
7,0.6136758,False,pytorch_NN,Pantothenic acid,DHB,negative,7
8,0.00014935582,False,pytorch_NN,Phenylalanine,DHB,negative,7
9,0.9999771,False,pytorch_NN,Phosphocreatine,DHB,negative,7
10,0.022091944,False,pytorch_NN,Proline,DHB,negative,7
11,0.00051229156,False,pytorch_NN,Propionylcarnitine,DHB,negative,7
12,0.00019110796,False,pytorch_NN,Putrescine,DHB,negative,7
13,0.0012045365,False,pytorch_NN,Pyruvic acid,DHB,negative,7
14,0.41041735,False,pytorch_NN,Retinoic acid,DHB,negative,7
0,0.99971837,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),DHB,negative,8
1,0.93527406,True,pytorch_NN,Taurine,DHB,negative,8
2,0.19998702,True,pytorch_NN,Taurocholic acid,DHB,negative,8
3,0.9826015,True,pytorch_NN,Ureidosuccinic acid,DHB,negative,8
4,0.965982,True,pytorch_NN,Uric acid,DHB,negative,8
5,0.67284524,True,pytorch_NN,Uridine diphosphate,DHB,negative,8
6,0.019965697,False,pytorch_NN,Ribulose,DHB,negative,8
7,0.97461456,False,pytorch_NN,S-Adenosylmethionine,DHB,negative,8
8,0.015547924,False,pytorch_NN,Serine,DHB,negative,8
9,0.0019788097,False,pytorch_NN,Serotonin,DHB,negative,8
10,0.015836649,False,pytorch_NN,Spermidine,DHB,negative,8
11,0.7133339,False,pytorch_NN,TG 15:0-18:1-15:0,DHB,negative,8
12,0.01136898,False,pytorch_NN,Tetrahydrofolic acid,DHB,negative,8
13,0.00025017626,False,pytorch_NN,Thiamine,DHB,negative,8
14,0.08736413,False,pytorch_NN,Thymine,DHB,negative,8
0,0.999879,True,pytorch_NN,Uridine diphosphate glucose,DHB,negative,9
1,0.9999546,True,pytorch_NN,Uridine diphosphate glucuronic acid,DHB,negative,9
2,0.9999225,True,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,DHB,negative,9
3,0.7662483,True,pytorch_NN,Urocanic acid,DHB,negative,9
4,0.15105116,True,pytorch_NN,Xanthine,DHB,negative,9
5,0.9916642,True,pytorch_NN,cis-Aconitic acid,DHB,negative,9
6,0.0011721563,False,pytorch_NN,Tryptophan,DHB,negative,9
7,0.0077487403,False,pytorch_NN,Tyrosine,DHB,negative,9
8,0.010156284,False,pytorch_NN,Uracil,DHB,negative,9
9,0.8307562,False,pytorch_NN,Uridine,DHB,negative,9
10,0.004564601,False,pytorch_NN,Valine,DHB,negative,9
11,0.018233579,False,pytorch_NN,alpha-tocopherol,DHB,negative,9
12,0.13901953,False,pytorch_NN,gamma-Aminobutyric acid,DHB,negative,9
13,0.084527485,False,pytorch_NN,myo-Inositol,DHB,negative,9
0,0.0009743803,True,pytorch_NN,2-Oxoglutaric acid,DHB,positive,0
1,0.998176,True,pytorch_NN,3-Hydroxyanthranilic acid,DHB,positive,0
2,0.2947797,True,pytorch_NN,3-Phosphoglyceric acid,DHB,positive,0
3,0.39396667,True,pytorch_NN,"4,5-Dihydroorotic acid",DHB,positive,0
4,0.9925804,True,pytorch_NN,4-Hydroxyproline,DHB,positive,0
5,0.98793936,True,pytorch_NN,5-Hydroxyindoleacetic acid,DHB,positive,0
6,0.9887664,True,pytorch_NN,6-Phosphogluconic acid,DHB,positive,0
7,0.9999782,True,pytorch_NN,Acetyl-CoA,DHB,positive,0
8,0.99493873,True,pytorch_NN,Acetylcarnitine,DHB,positive,0
9,0.4195661,True,pytorch_NN,Acetylcholine,DHB,positive,0
10,0.9975625,True,pytorch_NN,Adenine,DHB,positive,0
