,observed_value,prediction,regressor,name_short,matrix,polarity,fold,iter_index
16785,0.0,0.9573393379648512,MLP,Xanthine,MAPS,positive,9,4
16786,0.0,2.1897293194248504,MLP,cis-Aconitic acid,MAPS,positive,9,4
16787,0.0,0.8690151201006773,MLP,gamma-Aminobutyric acid,MAPS,positive,9,4
16788,0.0,1.576804123553858,MLP,myo-Inositol,MAPS,positive,9,4
16789,2.5478249354679043,2.033975279400801,MLP,3-Hydroxymethylglutaric acid,NEDC,negative,0,4
16790,1.7430265197437271,1.4806643363966998,MLP,3-Phosphoglyceric acid,NEDC,negative,0,4
16791,2.833633077551592,1.939557449232824,MLP,Adenosine monophosphate,NEDC,negative,0,4
16792,1.0168940086442046,2.0723123442234828,MLP,CAR 16:0,NEDC,negative,0,4
16793,2.9823438989033324,1.6863801340065434,MLP,Cer d8:1/22:0 Cer,NEDC,negative,0,4
16794,0.0,2.2763431684253352,MLP,2-Oxoglutaric acid,NEDC,negative,0,4
16795,0.0,1.8646157291404208,MLP,3-Hydroxyanthranilic acid,NEDC,negative,0,4
16796,0.0,1.86569654209374,MLP,"4,5-Dihydroorotic acid",NEDC,negative,0,4
16797,0.0,1.798305139896072,MLP,4-Hydroxyproline,NEDC,negative,0,4
16798,0.0,1.8267210219800332,MLP,5-Hydroxyindoleacetic acid,NEDC,negative,0,4
16799,0.0,1.7093769671914163,MLP,6-Phosphogluconic acid,NEDC,negative,0,4
16800,0.0,2.3086690253657838,MLP,Acetoacetic acid,NEDC,negative,0,4
16801,0.0,2.3947940485395605,MLP,Acetyl-CoA,NEDC,negative,0,4
16802,0.0,2.2376473150559755,MLP,Acetylcarnitine,NEDC,negative,0,4
16803,0.0,2.114784351408154,MLP,Adenine,NEDC,negative,0,4
16804,0.0,1.7406169416608952,MLP,Adenosine diphosphate,NEDC,negative,0,4
16805,0.0,2.328560734605876,MLP,Agmatine,NEDC,negative,0,4
16806,2.749729499719616,4.113684325245201,MLP,Cardiolipin 18:1,NEDC,negative,1,4
16807,2.1488005406599164,2.6453835895942515,MLP,Cholic acid,NEDC,negative,1,4
16808,2.162885677527172,2.3581431633321674,MLP,Fumaric acid,NEDC,negative,1,4
16809,3.3804375949038983,3.42033443938296,MLP,GlcCer d18:1/18:0,NEDC,negative,1,4
16810,3.326546012701492,3.3112695626344646,MLP,Glucosyl cholesterol,NEDC,negative,1,4
16811,0.0,2.053577242398,MLP,Acetylcholine,NEDC,negative,1,4
16812,0.0,1.0908883526951734,MLP,Arginine,NEDC,negative,1,4
16813,0.0,1.7348804085218708,MLP,Argininosuccinic acid,NEDC,negative,1,4
16814,0.0,1.7207320078750268,MLP,Ascorbic acid,NEDC,negative,1,4
16815,0.0,1.457781096058958,MLP,Asparagine,NEDC,negative,1,4
16816,0.0,2.007487940834822,MLP,Aspartic acid,NEDC,negative,1,4
16817,0.0,1.8629085259751064,MLP,Biotin,NEDC,negative,1,4
16818,0.0,2.534859691092614,MLP,Butyric acid,NEDC,negative,1,4
16819,0.0,1.267835074679767,MLP,Carnitine,NEDC,negative,1,4
16820,0.0,1.4497340124864782,MLP,Carnosine,NEDC,negative,1,4
16821,0.0,2.7972814618789164,MLP,Cholecalciferol,NEDC,negative,1,4
16822,0.0,2.3404389428873107,MLP,Cholesteryl acetate,NEDC,negative,1,4
16823,1.8213241792822896,2.039735592786436,MLP,Glucosamine,NEDC,negative,2,4
16824,1.153833820503997,1.8186800595037016,MLP,Glycerol 3-phosphate,NEDC,negative,2,4
16825,2.4421201906083314,1.379998356299574,MLP,Kynurenic acid,NEDC,negative,2,4
16826,2.3089543352162267,2.9612180237795886,MLP,Lyso PA 18:1,NEDC,negative,2,4
16827,3.07351783226383,2.062663716098798,MLP,Lyso PE 18:0,NEDC,negative,2,4
16828,0.0,2.348534417854763,MLP,Cholesterol,NEDC,negative,2,4
16829,0.0,2.135410499893114,MLP,Cholesteryl ester 17:0,NEDC,negative,2,4
16830,0.0,1.8960605262511567,MLP,Choline,NEDC,negative,2,4
16831,0.0,2.1200586414844285,MLP,Citric acid,NEDC,negative,2,4
16832,0.0,1.514157902244528,MLP,Citrulline,NEDC,negative,2,4
16833,0.0,2.5809275383801724,MLP,Coenzyme A,NEDC,negative,2,4
16834,0.0,1.81762369410242,MLP,Creatine,NEDC,negative,2,4
16835,0.0,1.8861879626856364,MLP,Creatinine,NEDC,negative,2,4
16836,0.0,2.262834221021144,MLP,Cyclic adenosine monophosphate,NEDC,negative,2,4
16837,0.0,2.1455206683881656,MLP,DG 18:0-22:6,NEDC,negative,2,4
16838,0.0,2.3028784535832942,MLP,Dihydroxyacetone,NEDC,negative,2,4
16839,0.0,1.9288457351881052,MLP,Dihydroxyacetone phosphate,NEDC,negative,2,4
16840,2.803394698402844,1.5693914070506012,MLP,Lyso PC 15:0,NEDC,negative,3,4
16841,4.034588113084978,2.1968661486248493,MLP,Lyso PG 16:0,NEDC,negative,3,4
16842,3.6629496058770967,2.242245609793898,MLP,Lyso PI 17:1,NEDC,negative,3,4
16843,3.950679944359632,2.794637909599037,MLP,Lyso PS 17:1,NEDC,negative,3,4
16844,2.012985146353628,3.218035723412537,MLP,PE 18:0-20:4,NEDC,negative,3,4
16845,0.0,1.6332667316349343,MLP,Cysteine,NEDC,negative,3,4
16846,0.0,1.7167391925275413,MLP,Cystine,NEDC,negative,3,4
16847,0.0,2.262597749982973,MLP,Cytidine,NEDC,negative,3,4
16848,0.0,1.934692538158626,MLP,Cytidine monophosphate,NEDC,negative,3,4
16849,0.0,2.29305148544133,MLP,Cytosine,NEDC,negative,3,4
16850,0.0,2.367745262290242,MLP,Dopamine,NEDC,negative,3,4
16851,0.0,2.3846570076977054,MLP,Epinephrine,NEDC,negative,3,4
16852,0.0,2.6331137227292207,MLP,Flavin mononucleotide,NEDC,negative,3,4
16853,0.0,2.333322401301115,MLP,"Fructose 1,6-bisphosphate",NEDC,negative,3,4
16854,0.0,2.9463316122577883,MLP,GM3 Ganglioside 18:0,NEDC,negative,3,4
16855,0.0,1.462296065860322,MLP,Gluconic acid,NEDC,negative,3,4
16856,0.0,2.294529763467384,MLP,Glucose,NEDC,negative,3,4
16857,2.053993801084548,2.0904273144890477,MLP,Malic acid,NEDC,negative,4,4
16858,2.376251168772741,2.133440996936657,MLP,Malonic acid,NEDC,negative,4,4
16859,2.5544967918899992,2.20088195562638,MLP,N-Acetylaspartylglutamic acid,NEDC,negative,4,4
16860,3.408484831569909,3.551866577485593,MLP,PS (POPS) 16:0-18:1,NEDC,negative,4,4
16861,2.691905109491733,3.658356303883831,MLP,Palmitoyl-CoA,NEDC,negative,4,4
16862,0.0,1.827492830994786,MLP,Estradiol,NEDC,negative,4,4
16863,0.0,3.061753910737421,MLP,Flavin adenine dinucleotide,NEDC,negative,4,4
16864,0.0,2.707148744094792,MLP,Folic acid,NEDC,negative,4,4
16865,0.0,2.680850436079293,MLP,Glucosamine 6-phosphate,NEDC,negative,4,4
16866,0.0,1.872186751557418,MLP,Glucose 6-phosphate,NEDC,negative,4,4
16867,0.0,2.132262899838582,MLP,Glutamic acid,NEDC,negative,4,4
16868,0.0,1.5389667465217445,MLP,Glutamine,NEDC,negative,4,4
16869,0.0,3.13185276112085,MLP,Glutathione,NEDC,negative,4,4
16870,0.0,1.7771415966923174,MLP,Glycerophosphocholine,NEDC,negative,4,4
16871,0.0,1.9805474781258283,MLP,Lactic acid,NEDC,negative,4,4
16872,0.0,2.1978079814484,MLP,MG 18:1,NEDC,negative,4,4
16873,0.0,2.1391389449364646,MLP,Melatonin,NEDC,negative,4,4
16874,1.4379314230727445,1.86280868025447,MLP,Orotic acid,NEDC,negative,5,4
16875,3.512217505523116,2.563682360478914,MLP,PA 16:0-18:1,NEDC,negative,5,4
16876,2.2077886720237645,1.923912638531836,MLP,PC 15:0-18:1,NEDC,negative,5,4
16877,1.8380704395345464,3.4172780365981814,MLP,S-Adenosylhomocysteine,NEDC,negative,5,4
16878,0.0,1.9587184507347213,MLP,Glycine,NEDC,negative,5,4
16879,0.0,1.8611622708014723,MLP,Guanine,NEDC,negative,5,4
16880,0.0,2.376261406308648,MLP,Histamine,NEDC,negative,5,4
16881,0.0,1.4905287259887798,MLP,Histidine,NEDC,negative,5,4
16882,0.0,1.5547551513313278,MLP,Homocysteine,NEDC,negative,5,4
16883,0.0,1.9117340692052347,MLP,Hypoxanthine,NEDC,negative,5,4
16884,0.0,1.778725319937439,MLP,Kynurenine,NEDC,negative,5,4
16885,0.0,2.039909493973477,MLP,Mevalonic acid,NEDC,negative,5,4
16886,0.0,2.019399355862683,MLP,Myo-inositol 1-phosphate,NEDC,negative,5,4
16887,0.0,2.0969608572286025,MLP,N-Acetylaspartic acid,NEDC,negative,5,4
16888,0.0,2.241368128206205,MLP,Nicotinamide riboside,NEDC,negative,5,4
16889,0.0,2.446143054089346,MLP,Nicotinamide ribotide,NEDC,negative,5,4
16890,3.0468750935685525,3.383833645268286,MLP,PG 16:0-18:1,NEDC,negative,6,4
16891,2.587812856281794,3.999337269237907,MLP,PI 16:0-18:1,NEDC,negative,6,4
16892,2.779311169963429,3.281802422001568,MLP,PI(5)P 18:1,NEDC,negative,6,4
16893,1.832894024978157,2.9750114491147097,MLP,SM d18:1-16:0,NEDC,negative,6,4
16894,0.0,1.51115026160082,MLP,L-Dopa,NEDC,negative,6,4
16895,0.0,1.8263563298618857,MLP,Methionine,NEDC,negative,6,4
16896,0.0,2.081884098142251,MLP,N-Acetylgalactosamine 6-phosphate,NEDC,negative,6,4
16897,0.0,2.152595217256965,MLP,N-Acetylglucosamine,NEDC,negative,6,4
16898,0.0,1.5566905294174644,MLP,"N6,N6,N6-Trimethyllysine",NEDC,negative,6,4
16899,0.0,2.243897376899735,MLP,Niacinamide,NEDC,negative,6,4
16900,0.0,2.573123124609519,MLP,Nicotinamide adenine dinucleotide (NAD),NEDC,negative,6,4
16901,0.0,2.102706079045069,MLP,Oxalacetic acid,NEDC,negative,6,4
16902,0.0,2.1388263941736634,MLP,PC (O) C16-18:1,NEDC,negative,6,4
16903,0.0,2.143269716259238,MLP,Pantothenic acid,NEDC,negative,6,4
16904,0.0,1.9548655051865929,MLP,Phosphoenolpyruvic acid,NEDC,negative,6,4
16905,0.0,2.04202644339427,MLP,Phylloquinone,NEDC,negative,6,4
16906,1.9173976314798509,2.537473796252717,MLP,Palmitic acid,NEDC,negative,7,4
16907,2.411449200129627,2.678494167303642,MLP,Pantetheine,NEDC,negative,7,4
16908,2.216028860097284,2.384336401299763,MLP,Prostaglandin E1,NEDC,negative,7,4
16909,1.3509415405556158,2.594375289362993,MLP,Serine,NEDC,negative,7,4
16910,0.0,2.610143735297965,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",NEDC,negative,7,4
16911,0.0,3.1653296383514986,MLP,Nicotinic acid,NEDC,negative,7,4
16912,0.0,1.6295318686305595,MLP,Ornithine,NEDC,negative,7,4
16913,0.0,2.7723847950402085,MLP,Oxidized glutathione,NEDC,negative,7,4
16914,0.0,2.4988291537968985,MLP,Phenylalanine,NEDC,negative,7,4
16915,0.0,3.0342395765371504,MLP,Phosphocreatine,NEDC,negative,7,4
16916,0.0,3.0982988935806244,MLP,Proline,NEDC,negative,7,4
16917,0.0,1.3676387207379472,MLP,Propionylcarnitine,NEDC,negative,7,4
16918,0.0,2.510868058375808,MLP,Pyruvic acid,NEDC,negative,7,4
16919,0.0,2.559184221972576,MLP,Retinoic acid,NEDC,negative,7,4
16920,0.0,2.301093757736783,MLP,Ribulose,NEDC,negative,7,4
16921,0.0,1.7480307558714867,MLP,Ribulose 5-phosphate,NEDC,negative,7,4
16922,2.613083628280818,2.394746939127097,MLP,Riboflavin,NEDC,negative,8,4
16923,2.120092518839114,2.3049937595396384,MLP,Succinic acid,NEDC,negative,8,4
16924,3.1332880628109314,2.4487536433821937,MLP,Sulfo GalCer 18:0(2S-OH),NEDC,negative,8,4
16925,1.373803892928695,2.3275844203493885,MLP,Thymine,NEDC,negative,8,4
16926,0.0,2.629898401997473,MLP,Putrescine,NEDC,negative,8,4
16927,0.0,1.9556548984768567,MLP,Pyridoxine,NEDC,negative,8,4
16928,0.0,2.5741042062860493,MLP,Quinolinic acid,NEDC,negative,8,4
16929,0.0,2.0713122508748283,MLP,S-Adenosylmethionine,NEDC,negative,8,4
16930,0.0,2.163581709256505,MLP,Serotonin,NEDC,negative,8,4
16931,0.0,2.312757275635753,MLP,Spermidine,NEDC,negative,8,4
16932,0.0,1.8273215410781405,MLP,TG 15:0-18:1-15:0,NEDC,negative,8,4
16933,0.0,1.6227509205406532,MLP,Taurine,NEDC,negative,8,4
16934,0.0,2.1472330320031787,MLP,Uric acid,NEDC,negative,8,4
16935,0.0,2.128208287129577,MLP,Uridine,NEDC,negative,8,4
16936,0.0,2.0720032917526376,MLP,Uridine diphosphate,NEDC,negative,8,4
16937,0.0,2.4094039307801,MLP,Uridine diphosphate glucose,NEDC,negative,8,4
16938,2.3356174269670698,2.885597770516056,MLP,Taurocholic acid,NEDC,negative,9,4
16939,2.402397256670855,1.3407596216588638,MLP,Uracil,NEDC,negative,9,4
16940,1.6484433972751185,1.6645599891978715,MLP,Ureidosuccinic acid,NEDC,negative,9,4
16941,2.2248542492132084,1.416869001586752,MLP,Xanthine,NEDC,negative,9,4
16942,0.0,2.542748615421073,MLP,Tetrahydrofolic acid,NEDC,negative,9,4
16943,0.0,1.5199446198937412,MLP,Thiamine,NEDC,negative,9,4
16944,0.0,2.2173751352020874,MLP,Tryptophan,NEDC,negative,9,4
16945,0.0,2.0807402687674323,MLP,Tyrosine,NEDC,negative,9,4
16946,0.0,2.4255912698829696,MLP,Uridine diphosphate glucuronic acid,NEDC,negative,9,4
16947,0.0,2.637517105399559,MLP,Uridine diphosphate-N-acetylglucosamine,NEDC,negative,9,4
16948,0.0,2.462322800716593,MLP,Urocanic acid,NEDC,negative,9,4
16949,0.0,1.88428164475253,MLP,Valine,NEDC,negative,9,4
16950,0.0,2.026001748902107,MLP,alpha-tocopherol,NEDC,negative,9,4
16951,0.0,2.0789158950245863,MLP,cis-Aconitic acid,NEDC,negative,9,4
16952,0.0,1.873648967188862,MLP,gamma-Aminobutyric acid,NEDC,negative,9,4
16953,0.0,2.2373446551628144,MLP,myo-Inositol,NEDC,negative,9,4
16954,1.630522961884297,2.791600864747635,MLP,3-Hydroxymethylglutaric acid,NEDC,positive,0,4
16955,3.0469180493911368,3.447769748419128,MLP,Acetylcarnitine,NEDC,positive,0,4
16956,3.799775687479791,3.637161187803106,MLP,Acetylcholine,NEDC,positive,0,4
16957,3.041209611193373,1.6904509170841615,MLP,Agmatine,NEDC,positive,0,4
16958,2.307297736146466,0.7846767181688707,MLP,Arginine,NEDC,positive,0,4
16959,1.1234742285920651,2.194466668923695,MLP,Argininosuccinic acid,NEDC,positive,0,4
16960,0.0,2.232223308772439,MLP,2-Oxoglutaric acid,NEDC,positive,0,4
16961,0.0,2.4441223442377487,MLP,3-Hydroxyanthranilic acid,NEDC,positive,0,4
16962,0.0,3.0162817179404198,MLP,3-Phosphoglyceric acid,NEDC,positive,0,4
16963,0.0,2.4225686293411925,MLP,"4,5-Dihydroorotic acid",NEDC,positive,0,4
16964,0.0,1.9202048764738413,MLP,4-Hydroxyproline,NEDC,positive,0,4
16965,0.0,2.870955669292773,MLP,5-Hydroxyindoleacetic acid,NEDC,positive,0,4
16966,0.0,3.02949209404868,MLP,6-Phosphogluconic acid,NEDC,positive,0,4
16967,0.0,3.127107274491655,MLP,Acetoacetic acid,NEDC,positive,0,4
16968,0.0,2.1605381122704026,MLP,Acetyl-CoA,NEDC,positive,0,4
16969,0.0,2.136921418516278,MLP,Adenine,NEDC,positive,0,4
16970,0.0,1.8121422003383303,MLP,Adenosine diphosphate,NEDC,positive,0,4
16971,0.0,2.22959000676158,MLP,Adenosine monophosphate,NEDC,positive,0,4
16972,2.151807816227289,1.2329587547935843,MLP,Asparagine,NEDC,positive,1,4
16973,4.926953520828904,3.192417857530521,MLP,CAR 16:0,NEDC,positive,1,4
16974,2.8637303108166465,2.400059931302688,MLP,Carnitine,NEDC,positive,1,4
16975,2.7565512033618447,2.235400303825097,MLP,Cer d8:1/22:0 Cer,NEDC,positive,1,4
16976,3.683089474485199,3.430133387766697,MLP,Choline,NEDC,positive,1,4
16977,0.0,1.4430057974464336,MLP,Ascorbic acid,NEDC,positive,1,4
16978,0.0,1.2344844822008998,MLP,Aspartic acid,NEDC,positive,1,4
16979,0.0,2.750936380909483,MLP,Biotin,NEDC,positive,1,4
16980,0.0,2.621729532077608,MLP,Butyric acid,NEDC,positive,1,4
16981,0.0,2.938786781201144,MLP,Cardiolipin 18:1,NEDC,positive,1,4
16982,0.0,2.133718422326206,MLP,Carnosine,NEDC,positive,1,4
16983,0.0,1.8884939840482504,MLP,Cholesterol,NEDC,positive,1,4
16984,0.0,2.0938227240852365,MLP,Cholesteryl acetate,NEDC,positive,1,4
16985,0.0,1.6176457687458397,MLP,Cholesteryl ester 17:0,NEDC,positive,1,4
16986,0.0,1.9005290309852565,MLP,Citrulline,NEDC,positive,1,4
16987,0.0,2.283776727818773,MLP,Coenzyme A,NEDC,positive,1,4
16988,0.0,1.5034268928780117,MLP,Creatine,NEDC,positive,1,4
16989,1.9263196764424573,2.762799199343488,MLP,Cholecalciferol,NEDC,positive,2,4
16990,3.1173330870547,3.603336711863923,MLP,Cholic acid,NEDC,positive,2,4
16991,1.78669887785035,3.0580621520889464,MLP,GM3 Ganglioside 18:0,NEDC,positive,2,4
16992,2.9478595236165277,3.2721712468334845,MLP,Glucosyl cholesterol,NEDC,positive,2,4
16993,2.060677333616977,3.1095155527424887,MLP,Glycerophosphocholine,NEDC,positive,2,4
16994,0.0,2.034516797210681,MLP,Citric acid,NEDC,positive,2,4
16995,0.0,1.505269908432813,MLP,Cyclic adenosine monophosphate,NEDC,positive,2,4
16996,0.0,2.228166589832673,MLP,Cystine,NEDC,positive,2,4
16997,0.0,2.0533970989165176,MLP,Cytidine monophosphate,NEDC,positive,2,4
16998,0.0,1.8758409732019712,MLP,DG 18:0-22:6,NEDC,positive,2,4
16999,0.0,2.151810302616733,MLP,Dihydroxyacetone,NEDC,positive,2,4
17000,0.0,1.5260743624820798,MLP,Dihydroxyacetone phosphate,NEDC,positive,2,4
17001,0.0,2.42501745488946,MLP,Dopamine,NEDC,positive,2,4
17002,0.0,2.2251545327897184,MLP,Epinephrine,NEDC,positive,2,4
17003,0.0,2.1441083932828056,MLP,Estradiol,NEDC,positive,2,4
17004,0.0,2.755984033240453,MLP,Flavin mononucleotide,NEDC,positive,2,4
17005,0.0,2.779619882429387,MLP,"Fructose 1,6-bisphosphate",NEDC,positive,2,4
17006,2.8664933053573898,2.2297543789768195,MLP,Creatinine,NEDC,positive,3,4
17007,1.8618518674178608,2.211097708237008,MLP,Cysteine,NEDC,positive,3,4
17008,3.725833937246668,3.0068886228407075,MLP,Lyso PA 18:1,NEDC,positive,3,4
17009,4.503786073248654,3.083040508291992,MLP,Lyso PC 15:0,NEDC,positive,3,4
17010,4.067031565317261,3.214262804837796,MLP,Lyso PG 16:0,NEDC,positive,3,4
17011,0.0,1.8615809398028345,MLP,Flavin adenine dinucleotide,NEDC,positive,3,4
17012,0.0,1.9301199893398584,MLP,Folic acid,NEDC,positive,3,4
17013,0.0,3.0524103714274573,MLP,Fumaric acid,NEDC,positive,3,4
17014,0.0,1.3190020629486243,MLP,Gluconic acid,NEDC,positive,3,4
17015,0.0,1.8331786976832165,MLP,Glucosamine,NEDC,positive,3,4
17016,0.0,1.279093270001062,MLP,Glucosamine 6-phosphate,NEDC,positive,3,4
17017,0.0,1.027011871109535,MLP,Glucose,NEDC,positive,3,4
17018,0.0,2.120106042782785,MLP,Glucose 6-phosphate,NEDC,positive,3,4
17019,0.0,1.347756791433501,MLP,Glutamic acid,NEDC,positive,3,4
17020,0.0,1.903306865504212,MLP,Glutamine,NEDC,positive,3,4
17021,0.0,1.6773385157150704,MLP,Glycerol 3-phosphate,NEDC,positive,3,4
17022,0.0,2.123058059168861,MLP,Kynurenic acid,NEDC,positive,3,4
17023,1.390053000123633,1.1380155229159683,MLP,Cytidine,NEDC,positive,4,4
17024,2.159422143529601,2.570905219837763,MLP,Cytosine,NEDC,positive,4,4
17025,3.3690046628546657,3.2856436841001924,MLP,Lyso PI 17:1,NEDC,positive,4,4
17026,2.5833256873401864,1.8405795478726852,MLP,Melatonin,NEDC,positive,4,4
17027,3.249945581536576,2.191599308860694,MLP,N-Acetylaspartylglutamic acid,NEDC,positive,4,4
17028,0.0,2.574737366572345,MLP,Glutathione,NEDC,positive,4,4
17029,0.0,2.918529604569764,MLP,Glycine,NEDC,positive,4,4
17030,0.0,1.4091024654477224,MLP,Guanine,NEDC,positive,4,4
17031,0.0,1.7300895815937996,MLP,Histidine,NEDC,positive,4,4
17032,0.0,2.0479838759954943,MLP,Homocysteine,NEDC,positive,4,4
17033,0.0,2.55831831164102,MLP,Lactic acid,NEDC,positive,4,4
17034,0.0,1.6601685483553517,MLP,MG 18:1,NEDC,positive,4,4
17035,0.0,1.3177681918057351,MLP,Malic acid,NEDC,positive,4,4
17036,0.0,1.7559297276228802,MLP,Malonic acid,NEDC,positive,4,4
17037,0.0,1.6667637806381046,MLP,Mevalonic acid,NEDC,positive,4,4
17038,0.0,1.7762048163233952,MLP,Myo-inositol 1-phosphate,NEDC,positive,4,4
17039,3.621193714504368,2.3539348110571274,MLP,GlcCer d18:1/18:0,NEDC,positive,5,4
17040,2.9749761808030866,3.359219494389828,MLP,Histamine,NEDC,positive,5,4
17041,1.4498948136335446,2.1289108566793717,MLP,Kynurenine,NEDC,positive,5,4
17042,2.822806859446793,4.0132921061687,MLP,PA 16:0-18:1,NEDC,positive,5,4
17043,3.540442019574435,4.026840963865984,MLP,PC (O) C16-18:1,NEDC,positive,5,4
17044,0.0,1.9963080609238508,MLP,Hypoxanthine,NEDC,positive,5,4
17045,0.0,2.107382502707165,MLP,L-Dopa,NEDC,positive,5,4
17046,0.0,2.6066363675452537,MLP,Methionine,NEDC,positive,5,4
17047,0.0,1.8450432297271937,MLP,N-Acetylaspartic acid,NEDC,positive,5,4
17048,0.0,2.702292588499546,MLP,N-Acetylgalactosamine 6-phosphate,NEDC,positive,5,4
17049,0.0,3.5818340462554223,MLP,Niacinamide,NEDC,positive,5,4
17050,0.0,1.7458370084674577,MLP,Nicotinamide riboside,NEDC,positive,5,4
17051,0.0,2.6809694585446717,MLP,Nicotinamide ribotide,NEDC,positive,5,4
17052,0.0,1.877607096239412,MLP,Orotic acid,NEDC,positive,5,4
17053,0.0,2.1599675474858184,MLP,Oxalacetic acid,NEDC,positive,5,4
17054,0.0,3.691224573580083,MLP,PI 16:0-18:1,NEDC,positive,5,4
17055,3.884357102265083,2.1850248222740354,MLP,Lyso PE 18:0,NEDC,positive,6,4
17056,3.5976628078456296,2.444752663637076,MLP,Lyso PS 17:1,NEDC,positive,6,4
17057,1.15237892509503,1.8471270316577877,MLP,N-Acetylglucosamine,NEDC,positive,6,4
17058,3.677348309374841,4.470645703553146,MLP,PC 15:0-18:1,NEDC,positive,6,4
17059,2.751336721952523,3.8347914576998727,MLP,PG 16:0-18:1,NEDC,positive,6,4
17060,0.0,1.9349992788552628,MLP,Nicotinamide adenine dinucleotide (NAD),NEDC,positive,6,4
17061,0.0,2.114500967744973,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",NEDC,positive,6,4
17062,0.0,2.5003231095419576,MLP,Nicotinic acid,NEDC,positive,6,4
17063,0.0,3.701222098186383,MLP,PI(5)P 18:1,NEDC,positive,6,4
17064,0.0,3.090957287901636,MLP,Palmitic acid,NEDC,positive,6,4
17065,0.0,2.376023395472449,MLP,Pantothenic acid,NEDC,positive,6,4
17066,0.0,2.2516877765821985,MLP,Phenylalanine,NEDC,positive,6,4
17067,0.0,0.380096980657467,MLP,Phosphocreatine,NEDC,positive,6,4
17068,0.0,2.088233674936862,MLP,Phosphoenolpyruvic acid,NEDC,positive,6,4
17069,0.0,2.1766444706513,MLP,Phylloquinone,NEDC,positive,6,4
17070,0.0,2.453391097148053,MLP,Pyruvic acid,NEDC,positive,6,4
17071,3.581395491363495,2.3781010975188086,MLP,"N6,N6,N6-Trimethyllysine",NEDC,positive,7,4
17072,1.2595823644351636,2.098240335592732,MLP,Ornithine,NEDC,positive,7,4
17073,2.462047125966896,1.9032336910191343,MLP,Oxidized glutathione,NEDC,positive,7,4
17074,2.739598561913763,2.572876547309383,MLP,Pantetheine,NEDC,positive,7,4
17075,3.02892486879141,3.68862563009643,MLP,Propionylcarnitine,NEDC,positive,7,4
17076,0.0,2.1063741750163136,MLP,Proline,NEDC,positive,7,4
17077,0.0,3.2446348219411387,MLP,Putrescine,NEDC,positive,7,4
17078,0.0,2.057234464946628,MLP,Pyridoxine,NEDC,positive,7,4
17079,0.0,1.6636349698721973,MLP,Quinolinic acid,NEDC,positive,7,4
17080,0.0,3.483911715004504,MLP,Retinoic acid,NEDC,positive,7,4
17081,0.0,1.1133879176206605,MLP,Ribulose,NEDC,positive,7,4
17082,0.0,2.5376500378604923,MLP,Ribulose 5-phosphate,NEDC,positive,7,4
17083,0.0,2.315560960222232,MLP,S-Adenosylmethionine,NEDC,positive,7,4
17084,0.0,1.933610617824184,MLP,Serine,NEDC,positive,7,4
17085,0.0,2.6138684438756568,MLP,Succinic acid,NEDC,positive,7,4
17086,0.0,2.687902612275149,MLP,Thymine,NEDC,positive,7,4
17087,1.767421929133172,4.298162293240704,MLP,PE 18:0-20:4,NEDC,positive,8,4
17088,2.932123925429626,4.166017209745258,MLP,PS (POPS) 16:0-18:1,NEDC,positive,8,4
17089,2.203928921635759,3.907872558527657,MLP,Palmitoyl-CoA,NEDC,positive,8,4
17090,3.169380642331045,2.53865003740881,MLP,Prostaglandin E1,NEDC,positive,8,4
17091,2.664386061239166,2.026668175336769,MLP,Riboflavin,NEDC,positive,8,4
17092,0.0,2.9011586410284127,MLP,Serotonin,NEDC,positive,8,4
17093,0.0,5.599734283382135,MLP,Sulfo GalCer 18:0(2S-OH),NEDC,positive,8,4
17094,0.0,3.5772558213819834,MLP,Taurine,NEDC,positive,8,4
17095,0.0,4.386143117567091,MLP,Taurocholic acid,NEDC,positive,8,4
17096,0.0,2.281186560690538,MLP,Tetrahydrofolic acid,NEDC,positive,8,4
17097,0.0,2.2303244239389888,MLP,Thiamine,NEDC,positive,8,4
17098,0.0,2.8823756578158943,MLP,Uracil,NEDC,positive,8,4
17099,0.0,1.9751869814655556,MLP,Ureidosuccinic acid,NEDC,positive,8,4
17100,0.0,2.011819858108879,MLP,Uric acid,NEDC,positive,8,4
17101,0.0,1.3451402658639378,MLP,Uridine,NEDC,positive,8,4
17102,0.0,2.3527770378419484,MLP,Uridine diphosphate,NEDC,positive,8,4
17103,2.0898883042708194,1.4958798963877693,MLP,S-Adenosylhomocysteine,NEDC,positive,9,4
17104,3.570259888930467,3.7750634381952266,MLP,SM d18:1-16:0,NEDC,positive,9,4
17105,2.220013265448055,3.8629865442970206,MLP,Spermidine,NEDC,positive,9,4
17106,2.223924694345388,3.609812408352463,MLP,TG 15:0-18:1-15:0,NEDC,positive,9,4
17107,1.526479172646516,2.8596431223858936,MLP,alpha-tocopherol,NEDC,positive,9,4
17108,0.0,2.570174778240484,MLP,Tryptophan,NEDC,positive,9,4
17109,0.0,2.0205762554424527,MLP,Tyrosine,NEDC,positive,9,4
17110,0.0,1.9126372374538407,MLP,Uridine diphosphate glucose,NEDC,positive,9,4
17111,0.0,2.0844852785376475,MLP,Uridine diphosphate glucuronic acid,NEDC,positive,9,4
17112,0.0,2.0557377920965627,MLP,Uridine diphosphate-N-acetylglucosamine,NEDC,positive,9,4
