Feature importance (mean abs value of shap-value),Model-impact of points with high-value features,Model-impact of points with low-value features,Feature name,matrix,polarity
0.06375441693870182,-0.20647789057970545,0.015533790874644808,1535,CMBT,negative
0.06368553890137091,0.10078693746284793,-0.0074169485862271445,628,CHCA,positive
0.06362049859189783,0.6113088309169158,-0.03908890355189892,392,pNA,positive
0.06354539990106965,-0.09836008480736716,0.006426844151032651,314,ClCCA,negative
0.06351647728588432,-3.2736978012739195,0.19194976148715953,1722,CHCA,negative
0.06347559968541291,-0.1682404025134837,0.011975878010973795,1457,MAPS,negative
0.06346535616541633,-3.2736978012739195,0.19194976148715953,392,CHCA,negative
0.06334568434410265,0.28842066750985074,-0.020980644627278475,1838,ClCCA,positive
0.06332077780156066,-0.20647789057970545,0.015533790874644808,114,CMBT,negative
0.06331029914287285,-0.23576160265493176,0.01590415519597492,1745,NOR,negative
0.06312650347589714,-0.4821579574160819,0.033564299029648914,926,CMBT,positive
0.06300058770112885,-3.2736978012739195,0.19194976148715953,823,CHCA,negative
0.06299611996320768,0.6113088309169158,-0.03908890355189892,141,pNA,positive
0.06295802827862254,-0.23576160265493176,0.01590415519597492,981,NOR,negative
0.06290711412507602,-0.09836008480736716,0.006426844151032651,1849,ClCCA,negative
0.06283077871802147,-2.1083114399357066,0.1534426409766263,1664,DAN,negative
0.06283065878151191,-2.1083114399357066,0.1534426409766263,760,DAN,negative
0.06274751710628065,0.28842066750985074,-0.020980644627278475,13,ClCCA,positive
