feature_name,mean_abs_shap,matrix,polarity
8,0.13509532971740035,MAPS,positive
1137,0.13506964669711347,DHB,negative
1754,0.13506327142723046,9AA,positive
1163,0.13482854389910834,CMBT,positive
1711,0.13470148127034204,9AA,positive
926,0.13463170926158508,CMBT,positive
1389,0.1344841386058501,MAPS,positive
1737,0.13447854635601938,NEDC,negative
1832,0.13435365438788682,ClCCA,positive
106,0.13433796322792071,NOR,negative
1454,0.13432649225383675,pNA,negative
1745,0.13424504412351734,pNA,positive
361,0.1340311325817223,9AA,negative
1325,0.133705922797989,DAN,negative
1028,0.13364869238579238,CHCA,positive
1274,0.13349719134281,NEDC,negative
325,0.13347238807582879,DHAP,negative
1917,0.1334461203993023,NOR,positive
1024,0.13340909914945923,DAN,positive
202,0.1333917479405211,DHB,positive
1737,0.13322073837930692,MAPS,negative
221,0.13309778946469514,NEDC,negative
1582,0.13306980014635436,9AA,positive
1582,0.13302916636019474,DHAP,negative
229,0.13294538430786887,ClCCA,negative
1917,0.13292561172606684,DAN,positive
606,0.1329190351114906,NOR,negative
622,0.1328232810315274,DHB,positive
598,0.1327403516955651,pNA,negative
donor_count,0.1327096683823544,DAN,positive
1887,0.13254580502809438,pNA,negative
197,0.1325043434461684,NOR,positive
31,0.13247423077039208,DAN,negative
533,0.13239549198255374,DHB,negative
606,0.1323512119118023,CMBT,positive
810,0.1323412975944186,NOR,negative
1356,0.13226499692283164,CHCA,positive
1154,0.1322509696696516,CHCA,positive
837,0.13213839703259198,ClCCA,positive
1602,0.13212180943934002,pNA,negative
1898,0.132023919973674,NOR,positive
1932,0.13201006113544397,ClCCA,negative
1163,0.13191024919641287,NEDC,negative
1028,0.13174508931343534,9AA,positive
283,0.13174332153794033,CHCA,positive
606,0.13173665379416014,9AA,positive
1120,0.13167461036160266,pNA,negative
physiological_charge,0.13166702192621396,9AA,positive
1325,0.13144332518258803,CHCA,negative
1840,0.13140175897361978,MAPS,negative
297,0.13132728710360592,NOR,positive
745,0.13130147438568643,CMBT,positive
1004,0.13123567539868797,DHB,positive
926,0.13117303741321976,DAN,positive
590,0.13117220029345758,MAPS,negative
323,0.13095557790258627,pNA,negative
114,0.13090573180462733,NEDC,negative
1835,0.13088353812492962,CMBT,positive
334,0.13085188222735117,DHAP,negative
69,0.13074002713202154,CHCA,positive
69,0.13064913904839537,NEDC,positive
1028,0.13057751320456848,ClCCA,positive
1251,0.13056331124170792,DAN,negative
228,0.13054194539944536,CHCA,negative
1399,0.13053831870987895,DHB,positive
1128,0.1304921107650005,NEDC,negative
1714,0.13041028670524776,DHAP,positive
431,0.13040899660707933,DHB,positive
1536,0.13040329344885163,CMBT,negative
739,0.1301404666455051,DHB,negative
810,0.12989342790733746,ClCCA,positive
1604,0.12981860851531551,DAN,positive
192,0.12981392617985846,DAN,positive
81,0.12975769749158322,ClCCA,positive
79,0.12962967052794339,CMBT,negative
875,0.1296096729555367,NEDC,negative
1282,0.12933650615272888,NEDC,positive
1507,0.12931330117760553,CMBT,negative
1932,0.12926541493301488,CHCA,negative
835,0.12921560754272385,ClCCA,negative
228,0.12919777608968672,DAN,positive
724,0.1291738873564596,DAN,negative
1176,0.1290104345577519,NEDC,positive
264,0.1289598932432777,DHB,positive
786,0.12892240786204373,pNA,positive
1750,0.12875658794514183,pNA,negative
1070,0.12873597622651656,NOR,negative
1923,0.1287010141641485,DHAP,negative
81,0.12868322379983752,NOR,positive
202,0.12861110471255546,NEDC,negative
913,0.12845911244284766,DHB,negative
1060,0.12838179597968555,CHCA,negative
1944,0.12835514100048376,DAN,positive
1602,0.12820712985034474,DAN,positive
237,0.1279441183661202,9AA,positive
1487,0.12787181204770237,DHAP,negative
841,0.12773112440897552,NEDC,negative
221,0.1275079165133285,DAN,negative
473,0.12747144117685302,MAPS,positive
1454,0.12735177856851734,9AA,positive
319,0.12729262054341323,NEDC,positive
1528,0.12725889047058964,NEDC,negative
573,0.1271660894788164,MAPS,negative
1866,0.12711524249821463,CMBT,positive
694,0.12706434206323955,NOR,positive
134,0.12691497802734375,CHCA,negative
395,0.12690572243454995,CHCA,negative
398,0.12660055171257112,ClCCA,positive
1093,0.12652379742285938,DHAP,negative
806,0.12651661067333037,pNA,negative
1171,0.12644863842156373,MAPS,negative
1399,0.12639341028935794,CMBT,positive
395,0.12638148576795047,DAN,positive
795,0.1262817184586157,DHB,positive
1944,0.1262329497077595,9AA,negative
1411,0.12614716041618473,DAN,negative
481,0.1259857929801857,9AA,positive
1391,0.12592831748984548,CMBT,positive
457,0.12580694528837089,MAPS,positive
1134,0.12577667337886633,NOR,negative
1567,0.1257299258346481,CHCA,positive
1308,0.12549680373853161,NOR,negative
370,0.12522861088564904,pNA,positive
1391,0.1251744370274975,9AA,negative
675,0.1251103811918727,9AA,negative
1294,0.12507248155036774,NEDC,negative
389,0.12490045754729133,CMBT,negative
1917,0.1247626681215479,CMBT,positive
1366,0.12472836057842411,NOR,negative
806,0.12470156887927687,9AA,negative
694,0.12462413368751984,NOR,negative
926,0.12459643653009332,pNA,positive
1754,0.12454500613551188,NEDC,negative
1145,0.12453775093267073,MAPS,positive
1152,0.12444718122169168,pNA,positive
donor_count,0.12431872592424043,CMBT,positive
1603,0.1241804928455538,pNA,negative
1163,0.1241231657561241,pNA,positive
1325,0.12404705257805805,9AA,negative
1745,0.12396340253876477,NEDC,positive
1575,0.12396221119348728,ClCCA,negative
837,0.1239438895391044,CMBT,positive
1526,0.12370559657337449,9AA,positive
1977,0.1237014196451428,pNA,negative
116,0.12368730615292277,NOR,negative
487,0.12368166099474268,pNA,negative
1536,0.12350124972433989,DAN,negative
981,0.12332447910457499,DHB,negative
887,0.12313625192179818,CMBT,negative
92,0.12303928486122935,CHCA,positive
910,0.12296052734765148,DHB,positive
323,0.1227903578221013,NOR,positive
504,0.12253776251205377,MAPS,positive
1536,0.12245252163244666,DHAP,positive
1567,0.12235810794403992,NEDC,negative
898,0.12219317545703448,CMBT,positive
675,0.12165048975319287,CMBT,negative
1236,0.12159996496150328,NOR,positive
1944,0.12154044659109786,CMBT,positive
361,0.12153803961617606,MAPS,positive
519,0.12153588827179813,NEDC,positive
1391,0.12116748962314829,ClCCA,negative
1093,0.12099869425941188,ClCCA,negative
715,0.12091279693209288,CMBT,negative
1904,0.12087048162772719,MAPS,negative
1949,0.12084775787282168,DHB,negative
715,0.12059542401659522,CMBT,positive
1840,0.1205178145404852,NOR,negative
694,0.12048249279763606,NEDC,positive
981,0.12043020851292656,9AA,positive
192,0.12042016849271935,CHCA,positive
849,0.12033151823376852,ClCCA,negative
875,0.1202460428781157,ClCCA,negative
479,0.1201239439545485,DHB,positive
1923,0.1200616096887411,9AA,positive
794,0.11998593755332487,MAPS,positive
197,0.11986987287939595,NEDC,positive
875,0.11963016221809941,CMBT,positive
1070,0.11962637184932001,CHCA,positive
573,0.11957595717774018,DHB,positive
489,0.11957123775455812,DAN,positive
1917,0.1195661412912159,NEDC,negative
1991,0.11951840637434875,NEDC,positive
715,0.11947818285781457,NEDC,negative
1154,0.11929146002796365,NEDC,positive
1506,0.11923334426821292,CHCA,negative
1950,0.11921648202719641,9AA,positive
323,0.11920810793738135,DHAP,positive
446,0.1191443769609563,ClCCA,negative
1977,0.1190805147929364,9AA,negative
1128,0.11899306202782292,CHCA,positive
832,0.11896122316672318,CHCA,positive
392,0.11895704062079035,ClCCA,negative
1908,0.11893441854550948,DAN,positive
1506,0.11883949246393503,pNA,positive
1949,0.11881778326775082,DHAP,negative
1357,0.11868338367269146,NOR,positive
67,0.11862428257632898,ClCCA,positive
192,0.11860415832084475,CHCA,negative
606,0.11856730242622958,NOR,positive
829,0.11852897336440427,MAPS,positive
1714,0.11836026447749319,ClCCA,positive
887,0.11828680664259737,NOR,negative
1507,0.11821541052612071,DHB,positive
1128,0.11816027816116298,pNA,positive
1742,0.1180914618904564,DHB,negative
1385,0.11800764124622008,DHB,negative
192,0.11796894683503145,pNA,positive
900,0.11796331751332678,DAN,negative
1866,0.11786763399197421,pNA,negative
31,0.11755575010807,DHAP,positive
1251,0.11754500061001708,DHB,positive
1725,0.11726397425026554,CHCA,negative
192,0.11719549806743063,CMBT,positive
1963,0.1171701700503585,CHCA,positive
489,0.11716357471973256,CHCA,positive
1530,0.11714415921175016,DAN,positive
1932,0.11713131128635723,NEDC,negative
1917,0.11701316932088784,ClCCA,negative
62,0.11695375720274101,pNA,negative
1932,0.11693998049721087,DHB,positive
489,0.11686459058281831,9AA,negative
389,0.11681129813138336,DAN,negative
1530,0.11680509761134988,CHCA,negative
1828,0.11662609937369121,CHCA,positive
62,0.11660290913409498,9AA,negative
1274,0.11658057448868123,DAN,positive
837,0.11629120640195498,DAN,positive
675,0.11618559350932224,ClCCA,negative
1128,0.11616658684271748,DAN,positive
1093,0.11579720608159146,CHCA,negative
1477,0.11578577983762627,DHB,positive
490,0.11577104328453246,NOR,negative
1391,0.11577018382587889,DAN,positive
92,0.1156800548414554,NOR,negative
794,0.11561399302029583,NOR,negative
1375,0.11561220283555071,pNA,negative
414,0.11560914659361622,CMBT,positive
119,0.11556303425251306,DAN,negative
pka_strongest_basic,0.11554612284187567,DHAP,positive
1163,0.11548526366195623,9AA,positive
1120,0.11545776419547088,9AA,negative
donor_count,0.11545714424536976,CHCA,negative
27,0.11538491746527509,NOR,positive
1070,0.11531744655073535,DHAP,positive
622,0.11528489378490148,DAN,positive
191,0.11523933220291283,NEDC,positive
715,0.11517277739662256,9AA,negative
80,0.11512888327802279,DAN,negative
1389,0.11499270359374189,ClCCA,positive
960,0.11494498192973623,DHAP,negative
physiological_charge,0.11489730965376689,pNA,positive
697,0.11488810238878647,9AA,negative
141,0.11486412087485762,DHB,negative
1908,0.1148026282505324,CMBT,positive
1564,0.11474169001859777,9AA,positive
1357,0.11455470958248373,DHAP,positive
1567,0.1144851415002976,CMBT,negative
414,0.11441078632951028,pNA,positive
1308,0.11438450708281692,ClCCA,positive
1567,0.11417445031526897,MAPS,negative
1604,0.11402509910823957,DHAP,negative
69,0.11396423701248781,NOR,negative
1163,0.11396246050109607,NOR,positive
1274,0.11381921894211747,CHCA,negative
1840,0.11373042618866418,DHAP,positive
1733,0.1136410356724489,NOR,positive
1664,0.11363262600368923,CHCA,positive
1163,0.11350139053842134,DAN,positive
80,0.11316894318654457,DHAP,positive
1992,0.11297800482773199,NEDC,positive
1932,0.11282267686392675,CMBT,negative
1061,0.11271676468021026,ClCCA,positive
1847,0.11267453021807664,DHB,positive
1292,0.11263936893673791,9AA,positive
229,0.11263791944896448,CHCA,negative
470,0.11256446368502875,pNA,positive
1027,0.11232960533506259,CHCA,positive
1567,0.11226482279111885,DHAP,positive
715,0.11224874068653387,CHCA,positive
786,0.11208392211369106,MAPS,positive
697,0.11200741466366153,NOR,positive
392,0.11195240328618902,CHCA,negative
2004,0.11189765630156866,MAPS,positive
697,0.11177341268575262,ClCCA,negative
1725,0.11169660983130264,DAN,positive
1575,0.11156099188430739,CHCA,positive
1727,0.11135435812050543,MAPS,positive
802,0.11130006596391653,pNA,positive
192,0.11117711045797486,pNA,negative
1944,0.11111243508274625,DHAP,positive
1325,0.11106109127565329,DAN,positive
13,0.11105024040436123,DHB,positive
971,0.11103623555185077,ClCCA,positive
1866,0.11069726762204354,DAN,positive
663,0.11064133710398831,ClCCA,positive
1835,0.11063987752350196,pNA,positive
1535,0.11063912111809451,CHCA,positive
1944,0.11060378947115082,MAPS,negative
1431,0.11055697538089279,NEDC,positive
27,0.1104569714148774,CMBT,negative
392,0.11029140714653915,DHB,positive
1003,0.11017838156141051,DAN,negative
114,0.11015715247426842,CHCA,negative
319,0.11015096145149886,NOR,positive
323,0.11009472924985397,DAN,negative
675,0.10988844142673984,CMBT,positive
297,0.10984952597607452,ClCCA,positive
898,0.1098476164212899,pNA,positive
760,0.10976280408437412,CHCA,positive
926,0.10972488319129568,CMBT,negative
1128,0.10971267240950193,9AA,negative
875,0.10954601970659013,CHCA,negative
264,0.10954046692542112,CMBT,positive
polar_surface_area,0.10945817696597414,NOR,negative
1733,0.10944659372177822,DHAP,positive
600,0.10942756891929865,CHCA,positive
832,0.10936338060376484,NEDC,positive
1604,0.10930811861009501,CMBT,positive
1528,0.10928565637553683,CMBT,negative
27,0.10918056540062285,NOR,negative
598,0.10906507261097431,CMBT,negative
202,0.10899814754201655,CMBT,negative
1357,0.10888109953391124,NEDC,negative
1724,0.1088540814479516,DAN,positive
13,0.1088293640969627,9AA,positive
1003,0.10880846512134881,CMBT,positive
971,0.10879310681983563,MAPS,positive
1391,0.10864241827939507,CHCA,negative
1454,0.10862316831988873,ClCCA,negative
713,0.10857728842796789,ClCCA,positive
482,0.10843534666962121,NOR,negative
478,0.10841885803837567,ClCCA,positive
1356,0.10838354193798626,DHAP,positive
1828,0.10832056557441579,MAPS,positive
303,0.10788761664839396,CHCA,positive
745,0.10768258185686225,NEDC,positive
837,0.10764682728656727,NOR,negative
1176,0.10753696305411202,NOR,negative
283,0.107477398387174,NOR,positive
1904,0.10741667072944851,DHAP,positive
490,0.10739335742561563,CMBT,negative
1381,0.10724300978151458,9AA,positive
667,0.10712347184961434,CMBT,negative
694,0.10711479390439556,DHAP,positive
598,0.10705502457650644,DAN,negative
1828,0.10693468290054219,NOR,positive
1325,0.10689967714076049,pNA,positive
1528,0.10655974418854801,9AA,negative
1028,0.10641567558438207,ClCCA,negative
1507,0.10625138281040988,DAN,negative
1024,0.10617066674998828,MAPS,positive
1365,0.1061023331538861,CHCA,negative
67,0.10600852868725162,CMBT,positive
837,0.1059688984509822,DHAP,positive
264,0.1059308425468718,pNA,positive
269,0.10585302913780474,DHB,positive
1691,0.10570810557101391,ClCCA,positive
590,0.10551353775596961,CMBT,positive
283,0.10549803393921453,NOR,negative
1454,0.10547393852825085,NEDC,negative
362,0.10537172520110284,DAN,positive
656,0.1053056461765153,CMBT,negative
1163,0.1052494408666669,CHCA,negative
1844,0.10516737243597163,MAPS,negative
221,0.10505986637548445,pNA,positive
259,0.10501705140722069,DHAP,positive
1024,0.10494382320614327,pNA,positive
715,0.10493711223370135,pNA,positive
628,0.1047753609903166,pNA,positive
pka_strongest_basic,0.10472324494473452,NOR,positive
228,0.10469750763877528,CMBT,positive
395,0.10467391282046425,CMBT,positive
640,0.10455133721394383,DHB,negative
1844,0.10446166757355968,9AA,positive
1567,0.10438407657444235,DAN,negative
1060,0.10434720324054877,ClCCA,negative
1950,0.10434150523130334,CHCA,negative
478,0.10432434754838345,pNA,negative
79,0.10419930607439523,9AA,negative
donor_count,0.10406942648062666,NEDC,negative
675,0.10401473639280936,CHCA,negative
1567,0.10395885670301111,ClCCA,positive
192,0.10395279895541264,ClCCA,positive
229,0.1039455541299414,9AA,positive
1137,0.1037761018246035,CHCA,negative
41,0.10367763476192274,DHAP,positive
1506,0.10346792570115733,MAPS,negative
1163,0.10345841412772498,DHB,positive
640,0.10333030280837972,NEDC,negative
694,0.10306223917619459,MAPS,negative
41,0.10301158651226323,NOR,positive
795,0.10300971149592396,CMBT,positive
114,0.1027745244615276,pNA,positive
264,0.10276622014102538,CHCA,negative
1093,0.10245018979698858,9AA,positive
67,0.1022947509818067,DAN,positive
350,0.10222022797573696,DHAP,positive
362,0.10220311678773107,CMBT,positive
1128,0.10210794364837439,CMBT,negative
donor_count,0.10208452358951536,DHB,positive
237,0.10206211410572497,DHB,positive
1136,0.10199264252818378,CHCA,positive
910,0.10194898222543294,DAN,positive
1162,0.10189511840602013,NOR,positive
1325,0.10187614736377795,pNA,negative
370,0.10165416829699239,DAN,negative
1575,0.10152108066852882,DHAP,positive
physiological_charge,0.1014930619003989,DAN,negative
478,0.10135692575506737,9AA,negative
45,0.10105234963761012,CHCA,positive
264,0.10090744828706495,ClCCA,negative
656,0.10082880419914622,9AA,negative
766,0.10081638240636155,DAN,positive
656,0.10077760725513533,NEDC,negative
675,0.10063744697897437,pNA,positive
192,0.10060586298829369,NOR,negative
31,0.10055723844545647,ClCCA,positive
1070,0.10050722239141512,NEDC,positive
1027,0.10031114082619152,CHCA,negative
303,0.10013992613700985,NOR,negative
325,0.10012633647848442,9AA,positive
489,0.10009187900571058,DAN,negative
724,0.0999802429430608,CMBT,positive
802,0.09995381716849669,NOR,positive
1550,0.09994014104207356,DHB,negative
1477,0.09990413337244022,CMBT,positive
1399,0.0998965202900242,pNA,negative
656,0.0997964172551985,ClCCA,negative
1536,0.09971108074510857,NOR,positive
715,0.09947048697678557,DAN,positive
1602,0.0994597033204391,DAN,negative
1454,0.09944858172843972,DHB,positive
acceptor_count,0.09938594346148079,DHB,positive
736,0.09926801936918514,CHCA,positive
470,0.09926230652527239,NOR,positive
900,0.09923824689820841,MAPS,positive
1190,0.0991613032711277,NOR,negative
750,0.09882225285982713,MAPS,positive
1754,0.09876758454918182,ClCCA,negative
350,0.09859669717863442,NOR,negative
1366,0.09859187169780091,CHCA,positive
31,0.09853694788208009,MAPS,negative
237,0.09853156006218079,9AA,negative
309,0.09852342075615558,NOR,positive
1357,0.09822168335732487,ClCCA,negative
1375,0.09819004875940913,9AA,positive
849,0.09814515542448236,DHAP,negative
1917,0.09813599011609951,CHCA,negative
1550,0.09802649292764784,CHCA,negative
697,0.0979308642470247,DHB,positive
1506,0.09777915423598772,NEDC,negative
80,0.09772692765204274,NOR,negative
1908,0.09755642421842708,pNA,positive
926,0.09746295265605318,CHCA,positive
849,0.09746123051297838,DHB,negative
1163,0.09743159624384425,CHCA,positive
1917,0.09741481077406437,DHB,positive
1507,0.09732106109611456,CMBT,positive
197,0.09725884318044832,DHAP,positive
414,0.09725275563283099,CHCA,positive
898,0.09717551653328627,CHCA,positive
370,0.0969083203356973,DAN,positive
1602,0.09690537664594884,pNA,positive
8,0.09687343637417799,NOR,negative
622,0.09682483520338832,pNA,positive
67,0.09679110167294064,DHAP,positive
1134,0.09672241435559176,ClCCA,positive
786,0.09665588689286535,NEDC,positive
1003,0.09665045606883231,NOR,positive
745,0.09660132104043095,ClCCA,negative
794,0.09651668990663168,CHCA,positive
physiological_charge,0.09636919946596195,DAN,positive
841,0.09624425722433934,ClCCA,negative
875,0.09619638430948337,DHB,positive
147,0.09616839545113699,MAPS,positive
444,0.09614047590242344,CHCA,negative
192,0.09611873916282837,DHAP,positive
350,0.09588579850823402,NOR,positive
1028,0.09586030693216757,DHAP,positive
640,0.09579229178011753,DHAP,negative
1061,0.09577194899403756,NOR,negative
221,0.09565470427298264,DHB,positive
1506,0.09552902722296779,9AA,negative
275,0.09552423948374833,DHB,negative
1176,0.09552095726351528,CMBT,positive
1944,0.09549986736725188,pNA,negative
80,0.09547902478924498,NEDC,positive
1506,0.09538042990093612,CMBT,positive
229,0.09537894604987482,NEDC,negative
140,0.09511972356725622,DHB,positive
1294,0.0951185735511961,NOR,negative
221,0.09507903272263801,CMBT,positive
118,0.09505862952685173,NOR,negative
1530,0.09501189473495983,CMBT,positive
1097,0.09499864729623946,ClCCA,negative
1162,0.09493394469083703,pNA,positive
1163,0.09492687350811811,DAN,negative
1128,0.09485872522493573,ClCCA,negative
1528,0.09484018881099526,pNA,positive
134,0.09470466502661844,pNA,negative
1575,0.09469738605974537,NEDC,positive
1750,0.09469491027923951,9AA,negative
713,0.09462142766982486,DHAP,positive
1024,0.09440249406715047,NOR,positive
1835,0.09439617626684352,CHCA,negative
1274,0.0943697825568961,CMBT,positive
67,0.09428861848656324,CHCA,negative
745,0.09422302111479768,9AA,negative
622,0.09421148691874875,CHCA,positive
118,0.09414902443743565,DHAP,positive
1017,0.0940101941426595,ClCCA,negative
795,0.09395256139604109,NEDC,negative
1028,0.09393214993535218,NOR,negative
1375,0.09384183138267656,MAPS,negative
1828,0.0936182673450226,DHAP,positive
1120,0.0936164031102505,DAN,negative
487,0.09354306990841785,9AA,negative
1477,0.0935365156855412,ClCCA,negative
1737,0.09333032339178779,DHB,positive
1724,0.09323726181450877,MAPS,negative
118,0.09308308421104158,ClCCA,positive
481,0.09306705033167004,pNA,negative
795,0.09286226322865991,DAN,positive
1411,0.09273596916239264,DHAP,positive
1162,0.09260774300835857,DHAP,positive
432,0.09254823106058528,DHAP,negative
1251,0.09254791157020788,MAPS,positive
polar_surface_area,0.0925263925704972,DAN,negative
1375,0.09246174806089519,DHB,negative
118,0.09242034361751914,NOR,positive
1944,0.09233522676087104,CHCA,negative
1725,0.09221040037921151,CMBT,positive
1060,0.09212748690827409,NEDC,negative
1152,0.09188685665621843,DAN,negative
1163,0.09132900769314305,DHAP,positive
1097,0.09131166209345279,DHB,negative
1386,0.09126551759440639,DHAP,negative
1624,0.09124819746295225,pNA,negative
1528,0.09121566523376229,pNA,negative
1849,0.09120925443434673,DHB,positive
1727,0.09115626369375826,NEDC,positive
1120,0.09110374990970677,CMBT,negative
192,0.09093579983637466,9AA,negative
1024,0.09091375484318373,MAPS,negative
1908,0.09085036349746847,NEDC,negative
1128,0.09083994912366535,NOR,positive
1171,0.09080673666406339,DHAP,positive
1844,0.09056186346112684,NEDC,negative
980,0.09038793970213253,DHAP,negative
1832,0.09022412321376448,NEDC,negative
1101,0.09019763665500938,NEDC,positive
573,0.0901249675458958,CMBT,positive
802,0.09009513848605817,CHCA,positive
1942,0.09005778581102653,ClCCA,negative
1840,0.08997773707208012,ClCCA,positive
1950,0.08974761523110347,CMBT,positive
622,0.08951934210453479,ClCCA,negative
1375,0.08944454885607568,9AA,negative
456,0.08940202256394136,ClCCA,positive
802,0.08937862190163948,DHAP,positive
1017,0.08927721217058707,DHB,negative
1137,0.08925688628432821,pNA,negative
141,0.08915740168324156,9AA,positive
1440,0.08910162857629526,NOR,negative
67,0.08902393132802351,9AA,negative
694,0.08890047510109442,ClCCA,positive
1366,0.08886996421885367,MAPS,negative
697,0.08886444998118154,CHCA,negative
715,0.08881735772519729,NOR,positive
1737,0.0888121970369233,CHCA,negative
590,0.08881154233287296,NEDC,negative
264,0.08878666319148058,NEDC,negative
227,0.08865124187086358,DHB,negative
106,0.08861758057155827,NEDC,positive
147,0.08860262865742678,DHB,positive
481,0.08851351133692137,CHCA,negative
92,0.0883479533317898,MAPS,positive
231,0.08832040873570028,DHAP,negative
264,0.08824846906137558,DAN,positive
1866,0.08813673185471813,pNA,positive
875,0.08802663692803285,pNA,negative
598,0.08791313830230126,NOR,negative
1602,0.08780763099189028,NOR,negative
1028,0.08775935211817279,DAN,positive
1724,0.0877432183981254,CMBT,positive
305,0.08772407515504671,DHB,negative
478,0.0877025932897691,CMBT,negative
802,0.0875007730826924,ClCCA,negative
1128,0.08745453810292178,pNA,negative
27,0.08742734436350179,DAN,negative
470,0.08737320715678487,DAN,positive
1366,0.08732966946974849,ClCCA,positive
446,0.08705854194175283,DAN,negative
598,0.08703059191430934,ClCCA,positive
622,0.08692053139869434,9AA,positive
362,0.08690968068506923,pNA,positive
1328,0.08687127037271802,ClCCA,negative
628,0.08684252758843909,DAN,positive
1921,0.0867190424052908,DHB,positive
8,0.08659991576808371,CHCA,positive
197,0.08654806014341634,NOR,negative
334,0.08652338228727642,CMBT,negative
479,0.0864551628337187,CMBT,positive
1041,0.08620917911432799,DHB,positive
489,0.08609415562598521,DHAP,positive
1399,0.08597064729307075,pNA,positive
446,0.08594007977654343,pNA,positive
1602,0.08590170986904663,NEDC,negative
1152,0.08581455776737512,CMBT,negative
766,0.08580122852857096,CHCA,positive
739,0.08578429560857534,DHAP,negative
966,0.0857296645787302,DHB,positive
926,0.08554980313762552,pNA,negative
1602,0.08547683033957468,NOR,positive
715,0.08547068165798301,pNA,negative
1835,0.08507142090973885,CMBT,negative
1027,0.08501414250020149,NOR,positive
325,0.08491322274301964,DHB,positive
900,0.0848252175581044,CMBT,positive
1060,0.08444692724344394,9AA,negative
795,0.08439097796537598,CHCA,positive
389,0.0843461758891108,NOR,negative
1602,0.08416500448898022,CHCA,positive
114,0.08415607912517384,ClCCA,positive
622,0.0841513331953585,ClCCA,positive
1944,0.08411143914584004,CMBT,negative
1742,0.0840832028638074,DHAP,negative
1391,0.08404191915733031,NOR,negative
795,0.08401796574356803,pNA,positive
724,0.08395622387626353,pNA,positive
643,0.08382796319786477,DAN,positive
470,0.08364359775499741,CHCA,positive
1604,0.08351059878588699,ClCCA,negative
1887,0.08349326728331494,CHCA,positive
1294,0.0834416596093162,ClCCA,positive
1917,0.08341849659725253,pNA,negative
715,0.08333779336028152,DAN,negative
1004,0.08329842082468317,CMBT,positive
1528,0.08321972790958278,CMBT,positive
1163,0.0832019859481079,9AA,negative
41,0.08294531447420254,ClCCA,positive
656,0.08283026482493781,ClCCA,positive
1088,0.08277799097349463,CMBT,positive
1024,0.08275976078934415,DAN,negative
69,0.08266692703327058,ClCCA,positive
715,0.08261188953969073,ClCCA,positive
470,0.08259797348547235,DHB,positive
1866,0.0824635478216897,NOR,positive
981,0.08225220253321884,DHAP,negative
745,0.08224503075869023,CHCA,negative
1003,0.08199419308779102,CHCA,positive
1506,0.08198395769161303,DAN,positive
1386,0.08195083290300555,DHB,negative
361,0.08192192075621103,DAN,positive
1908,0.08189112200876672,CHCA,positive
1974,0.08182424909613106,DHAP,negative
898,0.08172221652113766,ClCCA,positive
1104,0.08171154605155434,ClCCA,negative
1724,0.08170622556229189,NEDC,negative
1381,0.08167429575062865,NEDC,negative
898,0.08157049055253579,DHAP,positive
392,0.08146082546056321,9AA,negative
228,0.08137560825745918,CMBT,negative
841,0.08131193863399941,DAN,negative
303,0.08127735548103894,MAPS,negative
228,0.08124159690917615,pNA,positive
67,0.08120517624665122,NOR,positive
519,0.08116105019099469,NOR,negative
590,0.08113923718695316,CMBT,negative
361,0.08112671057673267,pNA,positive
227,0.08108048687241606,9AA,positive
1454,0.08101767661940792,DAN,positive
1506,0.08098827453611034,ClCCA,negative
1908,0.08092707873965126,ClCCA,negative
395,0.080858761259921,pNA,positive
786,0.08083391535109367,DAN,positive
228,0.08081341291516031,9AA,negative
656,0.08078893292215927,CMBT,positive
487,0.08074331346643034,DHB,positive
1128,0.08068741701841765,ClCCA,positive
1576,0.08065916044339769,ClCCA,positive
1385,0.08056772620076434,DHAP,negative
392,0.08048742337996373,CMBT,positive
323,0.08046281876020311,MAPS,negative
414,0.08043526802196534,DAN,positive
395,0.0804117712875922,CMBT,negative
1120,0.08031564405592646,MAPS,negative
1835,0.08030947237645288,NOR,positive
1136,0.08020577979523962,NEDC,positive
259,0.08017865099017273,CHCA,negative
1457,0.08000520163891363,9AA,positive
1992,0.07996671556850563,DAN,positive
26,0.07988398316977681,DHB,negative
622,0.07987315098748726,NOR,negative
1391,0.07979591162627275,pNA,positive
231,0.07979361160969169,9AA,positive
275,0.07973178146095777,DHAP,negative
432,0.07970663151109075,9AA,negative
269,0.07965387439436962,CMBT,positive
1567,0.07955679547542162,NOR,negative
875,0.07942310187558689,CMBT,negative
1737,0.07934499516189143,pNA,negative
305,0.07933269071845336,DHAP,negative
1664,0.0793216982754794,DHAP,positive
1357,0.07931933862876081,CMBT,negative
1835,0.07930933237041898,pNA,negative
1027,0.07925705886030782,CMBT,positive
841,0.07922815971738123,pNA,positive
724,0.07917130717645254,CHCA,positive
576,0.07914340618655209,DHB,negative
444,0.07913596593504506,9AA,negative
45,0.07910350226320145,NEDC,positive
325,0.07904410900263363,NEDC,negative
1057,0.07896098279527186,ClCCA,positive
1963,0.07893889964388853,DHAP,positive
92,0.07892432961148566,ClCCA,positive
1887,0.07882304869104018,ClCCA,positive
1866,0.07879344546901328,MAPS,positive
697,0.07877050934353187,NEDC,negative
431,0.07872655673262281,NEDC,negative
119,0.07872601092926093,MAPS,positive
395,0.07868049055898817,DAN,negative
264,0.07866092495162759,CMBT,negative
745,0.07865274203271289,NOR,positive
1477,0.0786520848483756,DAN,positive
1362,0.07864272738062973,NOR,negative
92,0.0786419449056067,NEDC,positive
