,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
10460,DAN,positive,+Cl,3-Hydroxymethylglutaric acid,0,0.0
10461,DAN,positive,+Cl,3-Phosphoglyceric acid,0,0.0
10462,DAN,positive,+Cl,"4,5-Dihydroorotic acid",0,0.0
10463,DAN,positive,+Cl,4-Hydroxyproline,0,0.0
10464,DAN,positive,+Cl,5-Hydroxyindoleacetic acid,0,0.0
10465,DAN,positive,+Cl,6-Phosphogluconic acid,0,0.0
10466,DAN,positive,+Cl,Acetoacetic acid,0,0.0
10467,DAN,positive,+Cl,Acetyl-CoA,0,0.0
10468,DAN,positive,+Cl,Acetylcarnitine,0,0.0
10469,DAN,positive,+Cl,Adenine,0,0.0
10470,DAN,positive,+Cl,Adenosine diphosphate,0,0.0
10471,DAN,positive,+Cl,Adenosine monophosphate,0,0.0
10472,DAN,positive,+Cl,Adenosine triphosphate,0,0.0
10473,DAN,positive,+Cl,Agmatine,0,0.0
10474,DAN,positive,+Cl,Arachidonic acid,0,0.0
10475,DAN,positive,+Cl,Arginine,0,0.0
10476,DAN,positive,+Cl,Argininosuccinic acid,0,0.0
10477,DAN,positive,+Cl,Ascorbic acid,0,0.0
10478,DAN,positive,+Cl,Asparagine,0,0.0
10479,DAN,positive,+Cl,Aspartic acid,0,0.0
10480,DAN,positive,+Cl,Biotin,0,0.0
10481,DAN,positive,+Cl,Butyric acid,0,0.0
10482,DAN,positive,+Cl,CAR 16:0,0,0.0
10483,DAN,positive,+Cl,Carbamoyl phosphate,0,0.0
10484,DAN,positive,+Cl,Cardiolipin 18:1,0,0.0
10485,DAN,positive,+Cl,Carnitine,0,0.0
10486,DAN,positive,+Cl,Carnosine,0,0.0
10487,DAN,positive,+Cl,Cer d8:1/22:0 Cer,0,0.0
10488,DAN,positive,+Cl,Cholecalciferol,0,0.0
10489,DAN,positive,+Cl,Cholesterol,0,0.0
10490,DAN,positive,+Cl,Cholesteryl acetate,0,0.0
10491,DAN,positive,+Cl,Cholesteryl ester 17:0,0,0.0
10492,DAN,positive,+Cl,Cholic acid,0,0.0
10493,DAN,positive,+Cl,Citric acid,0,0.0
10494,DAN,positive,+Cl,Citrulline,0,0.0
10495,DAN,positive,+Cl,Coenzyme A,0,0.0
10496,DAN,positive,+Cl,Creatine,0,0.0
10497,DAN,positive,+Cl,Creatinine,0,0.0
10498,DAN,positive,+Cl,Cyclic adenosine monophosphate,0,0.0
10499,DAN,positive,+Cl,Cysteine,0,0.0
10500,DAN,positive,+Cl,Cystine,0,0.0
10501,DAN,positive,+Cl,Cytidine,0,0.0
10502,DAN,positive,+Cl,Cytidine monophosphate,0,0.0
10503,DAN,positive,+Cl,Cytosine,0,0.0
10504,DAN,positive,+Cl,DG 18:0-22:6,0,0.0
10505,DAN,positive,+Cl,Dihydroxyacetone,0,0.0
10506,DAN,positive,+Cl,Dihydroxyacetone phosphate,0,0.0
10507,DAN,positive,+Cl,Dopamine,0,0.0
10508,DAN,positive,+Cl,Epinephrine,0,0.0
10509,DAN,positive,+Cl,Estradiol,0,0.0
10510,DAN,positive,+Cl,Flavin adenine dinucleotide,0,0.0
10511,DAN,positive,+Cl,Flavin mononucleotide,0,0.0
10512,DAN,positive,+Cl,Folic acid,0,0.0
10513,DAN,positive,+Cl,"Fructose 1,6-bisphosphate",0,0.0
10514,DAN,positive,+Cl,Fumaric acid,0,0.0
10515,DAN,positive,+Cl,GM3 Ganglioside 18:0,0,0.0
10516,DAN,positive,+Cl,GlcCer d18:1/18:0,0,0.0
10517,DAN,positive,+Cl,Gluconic acid,0,0.0
10518,DAN,positive,+Cl,Glucosamine,0,0.0
10519,DAN,positive,+Cl,Glucosamine 6-phosphate,0,0.0
10520,DAN,positive,+Cl,Glucose,0,0.0
10521,DAN,positive,+Cl,Glucose 6-phosphate,0,0.0
10522,DAN,positive,+Cl,Glucosyl cholesterol,0,0.0
10523,DAN,positive,+Cl,Glutamic acid,0,0.0
10524,DAN,positive,+Cl,Glutamine,0,0.0
10525,DAN,positive,+Cl,Glutathione,0,0.0
10526,DAN,positive,+Cl,Glycerol 3-phosphate,0,0.0
10527,DAN,positive,+Cl,Glycerophosphocholine,0,0.0
10528,DAN,positive,+Cl,Glycine,0,0.0
10529,DAN,positive,+Cl,Guanine,0,0.0
10530,DAN,positive,+Cl,Histamine,0,0.0
10531,DAN,positive,+Cl,Histidine,0,0.0
10532,DAN,positive,+Cl,Homocysteine,0,0.0
10533,DAN,positive,+Cl,Hypoxanthine,0,0.0
10534,DAN,positive,+Cl,Indole,0,0.0
10535,DAN,positive,+Cl,Kynurenic acid,0,0.0
10536,DAN,positive,+Cl,Kynurenine,0,0.0
10537,DAN,positive,+Cl,L-Dopa,0,0.0
10538,DAN,positive,+Cl,Lactic acid,0,0.0
10539,DAN,positive,+Cl,Lyso PA 18:1,0,0.0
10540,DAN,positive,+Cl,Lyso PC 15:0,0,0.0
10541,DAN,positive,+Cl,Lyso PE 18:0,0,0.0
10542,DAN,positive,+Cl,Lyso PG 16:0,0,0.0
10543,DAN,positive,+Cl,Lyso PI 17:1,0,0.0
10544,DAN,positive,+Cl,Lyso PS 17:1,0,0.0
10545,DAN,positive,+Cl,MG 18:1,0,0.0
10546,DAN,positive,+Cl,Malic acid,0,0.0
10547,DAN,positive,+Cl,Malonic acid,0,0.0
10548,DAN,positive,+Cl,Melatonin,0,0.0
10549,DAN,positive,+Cl,Methionine,0,0.0
10550,DAN,positive,+Cl,Mevalonic acid,0,0.0
10551,DAN,positive,+Cl,Myo-inositol 1-phosphate,0,0.0
10552,DAN,positive,+Cl,N-Acetylaspartic acid,0,0.0
10553,DAN,positive,+Cl,N-Acetylaspartylglutamic acid,0,0.0
10554,DAN,positive,+Cl,N-Acetylgalactosamine 6-phosphate,0,0.0
10555,DAN,positive,+Cl,N-Acetylglucosamine,0,0.0
10556,DAN,positive,+Cl,"N6,N6,N6-Trimethyllysine",0,0.0
10557,DAN,positive,+Cl,Niacinamide,0,0.0
10558,DAN,positive,+Cl,Nicotinamide adenine dinucleotide (NAD),0,0.0
10559,DAN,positive,+Cl,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
10560,DAN,positive,+Cl,Nicotinic acid,0,0.0
10561,DAN,positive,+Cl,Ornithine,0,0.0
10562,DAN,positive,+Cl,Orotic acid,0,0.0
10563,DAN,positive,+Cl,Oxalacetic acid,0,0.0
10564,DAN,positive,+Cl,Oxidized glutathione,0,0.0
10565,DAN,positive,+Cl,PA 16:0-18:1,0,0.0
10566,DAN,positive,+Cl,PC (O) C16-18:1,0,0.0
10567,DAN,positive,+Cl,PC 15:0-18:1,0,0.0
10568,DAN,positive,+Cl,PE 18:0-20:4,0,0.0
10569,DAN,positive,+Cl,PG 16:0-18:1,0,0.0
10570,DAN,positive,+Cl,PI 16:0-18:1,0,0.0
10571,DAN,positive,+Cl,PI(5)P 18:1,0,0.0
10572,DAN,positive,+Cl,PS (POPS) 16:0-18:1,0,0.0
10573,DAN,positive,+Cl,Palmitic acid,0,0.0
10574,DAN,positive,+Cl,Palmitoyl-CoA,0,0.0
10575,DAN,positive,+Cl,Pantetheine,0,0.0
10576,DAN,positive,+Cl,Pantothenic acid,0,0.0
10577,DAN,positive,+Cl,Phenylalanine,0,0.0
10578,DAN,positive,+Cl,Phosphocreatine,0,0.0
10579,DAN,positive,+Cl,Phosphoenolpyruvic acid,0,0.0
10580,DAN,positive,+Cl,Phosphoserine,0,0.0
10581,DAN,positive,+Cl,Phylloquinone,0,0.0
10582,DAN,positive,+Cl,Proline,0,0.0
10583,DAN,positive,+Cl,Propionylcarnitine,0,0.0
10584,DAN,positive,+Cl,Prostaglandin E1,0,0.0
10585,DAN,positive,+Cl,Putrescine,0,0.0
10586,DAN,positive,+Cl,Pyridoxine,0,0.0
10587,DAN,positive,+Cl,Pyruvic acid,0,0.0
10588,DAN,positive,+Cl,Quinolinic acid,0,0.0
10589,DAN,positive,+Cl,Retinoic acid,0,0.0
10590,DAN,positive,+Cl,Riboflavin,0,0.0
10591,DAN,positive,+Cl,Ribose 5-phosphate,0,0.0
10592,DAN,positive,+Cl,Ribulose,0,0.0
10593,DAN,positive,+Cl,Ribulose 5-phosphate,0,0.0
10594,DAN,positive,+Cl,S-Adenosylhomocysteine,0,0.0
10595,DAN,positive,+Cl,SM d18:1-16:0,0,0.0
10596,DAN,positive,+Cl,Serine,0,0.0
10597,DAN,positive,+Cl,Serotonin,0,0.0
10598,DAN,positive,+Cl,Spermidine,0,0.0
10599,DAN,positive,+Cl,Spermine,0,0.0
10600,DAN,positive,+Cl,Succinic acid,0,0.0
10601,DAN,positive,+Cl,Sulfo GalCer 18:0(2S-OH),0,0.0
10602,DAN,positive,+Cl,TG 15:0-18:1-15:0,0,0.0
10603,DAN,positive,+Cl,Taurine,0,0.0
10604,DAN,positive,+Cl,Taurocholic acid,0,0.0
10605,DAN,positive,+Cl,Tetrahydrofolic acid,0,0.0
10606,DAN,positive,+Cl,Thymine,0,0.0
10607,DAN,positive,+Cl,Tryptophan,0,0.0
10608,DAN,positive,+Cl,Tyrosine,0,0.0
10609,DAN,positive,+Cl,Uracil,0,0.0
10610,DAN,positive,+Cl,Ureidosuccinic acid,0,0.0
10611,DAN,positive,+Cl,Uric acid,0,0.0
10612,DAN,positive,+Cl,Uridine,0,0.0
10613,DAN,positive,+Cl,Uridine diphosphate,0,0.0
10614,DAN,positive,+Cl,Uridine diphosphate glucose,0,0.0
10615,DAN,positive,+Cl,Uridine diphosphate glucuronic acid,0,0.0
10616,DAN,positive,+Cl,Uridine diphosphate-N-acetylglucosamine,0,0.0
10617,DAN,positive,+Cl,Urocanic acid,0,0.0
10618,DAN,positive,+Cl,Valine,0,0.0
10619,DAN,positive,+Cl,Xanthine,0,0.0
10620,DAN,positive,+Cl,alpha-tocopherol,0,0.0
10621,DAN,positive,+Cl,cis-Aconitic acid,0,0.0
10622,DAN,positive,+Cl,gamma-Aminobutyric acid,0,0.0
10623,DAN,positive,+Cl,myo-Inositol,0,0.0
10790,DAN,positive,+K,2-Oxoglutaric acid,1,11.875473
10791,DAN,positive,+K,3-Hydroxyanthranilic acid,0,0.0
10792,DAN,positive,+K,3-Hydroxymethylglutaric acid,0,0.0
10793,DAN,positive,+K,3-Phosphoglyceric acid,0,0.0
10794,DAN,positive,+K,"4,5-Dihydroorotic acid",0,0.0
10795,DAN,positive,+K,4-Hydroxyproline,0,0.0
10796,DAN,positive,+K,5-Hydroxyindoleacetic acid,1,309.76675
10797,DAN,positive,+K,6-Phosphogluconic acid,0,0.0
10798,DAN,positive,+K,Acetoacetic acid,0,0.0
10799,DAN,positive,+K,Acetyl-CoA,0,0.0
10800,DAN,positive,+K,Acetylcarnitine,1,47.787846
10801,DAN,positive,+K,Adenine,0,0.0
10802,DAN,positive,+K,Adenosine diphosphate,0,0.0
10803,DAN,positive,+K,Adenosine monophosphate,0,0.0
10804,DAN,positive,+K,Adenosine triphosphate,0,0.0
10805,DAN,positive,+K,Agmatine,0,0.0
10806,DAN,positive,+K,Arachidonic acid,0,0.0
10807,DAN,positive,+K,Arginine,1,64.79096
10808,DAN,positive,+K,Argininosuccinic acid,0,0.0
10809,DAN,positive,+K,Ascorbic acid,0,0.0
10810,DAN,positive,+K,Asparagine,1,181.72957
10811,DAN,positive,+K,Aspartic acid,0,0.0
10812,DAN,positive,+K,Biotin,1,64.3956
10813,DAN,positive,+K,Butyric acid,0,0.0
10814,DAN,positive,+K,CAR 16:0,1,406.45163
10815,DAN,positive,+K,Carbamoyl phosphate,0,0.0
10816,DAN,positive,+K,Cardiolipin 18:1,0,0.0
10817,DAN,positive,+K,Carnitine,0,0.0
10818,DAN,positive,+K,Carnosine,0,0.0
10819,DAN,positive,+K,Cer d8:1/22:0 Cer,1,203.27058
10820,DAN,positive,+K,Cholecalciferol,0,0.0
10821,DAN,positive,+K,Cholesterol,0,0.0
10822,DAN,positive,+K,Cholesteryl acetate,0,0.0
10823,DAN,positive,+K,Cholesteryl ester 17:0,0,0.0
10824,DAN,positive,+K,Cholic acid,1,747.7434
10825,DAN,positive,+K,Citric acid,0,0.0
10826,DAN,positive,+K,Citrulline,1,548.9764
10827,DAN,positive,+K,Coenzyme A,0,0.0
10828,DAN,positive,+K,Creatine,1,63.49274
10829,DAN,positive,+K,Creatinine,1,1037.0662
10830,DAN,positive,+K,Cyclic adenosine monophosphate,0,0.0
10831,DAN,positive,+K,Cysteine,0,0.0
10832,DAN,positive,+K,Cystine,0,0.0
10833,DAN,positive,+K,Cytidine,1,36.97243
10834,DAN,positive,+K,Cytidine monophosphate,0,0.0
10835,DAN,positive,+K,Cytosine,1,153.40134
10836,DAN,positive,+K,DG 18:0-22:6,0,0.0
10837,DAN,positive,+K,Dihydroxyacetone,0,0.0
10838,DAN,positive,+K,Dihydroxyacetone phosphate,0,0.0
10839,DAN,positive,+K,Dopamine,0,0.0
10840,DAN,positive,+K,Epinephrine,0,0.0
10841,DAN,positive,+K,Estradiol,0,0.0
10842,DAN,positive,+K,Flavin adenine dinucleotide,0,0.0
10843,DAN,positive,+K,Flavin mononucleotide,1,117.80132
10844,DAN,positive,+K,Folic acid,1,674.8019
10845,DAN,positive,+K,"Fructose 1,6-bisphosphate",0,0.0
10846,DAN,positive,+K,Fumaric acid,0,0.0
10847,DAN,positive,+K,GM3 Ganglioside 18:0,0,0.0
10848,DAN,positive,+K,GlcCer d18:1/18:0,1,794.8918
10849,DAN,positive,+K,Gluconic acid,0,0.0
10850,DAN,positive,+K,Glucosamine,0,0.0
10851,DAN,positive,+K,Glucosamine 6-phosphate,0,0.0
10852,DAN,positive,+K,Glucose,0,0.0
10853,DAN,positive,+K,Glucose 6-phosphate,0,0.0
10854,DAN,positive,+K,Glucosyl cholesterol,1,67.18004
10855,DAN,positive,+K,Glutamic acid,1,265.60144
10856,DAN,positive,+K,Glutamine,1,142.46443
10857,DAN,positive,+K,Glutathione,0,0.0
10858,DAN,positive,+K,Glycerol 3-phosphate,0,0.0
10859,DAN,positive,+K,Glycerophosphocholine,1,103.01491
10860,DAN,positive,+K,Glycine,0,0.0
10861,DAN,positive,+K,Guanine,0,0.0
10862,DAN,positive,+K,Histamine,0,0.0
10863,DAN,positive,+K,Histidine,0,0.0
10864,DAN,positive,+K,Homocysteine,0,0.0
10865,DAN,positive,+K,Hypoxanthine,0,0.0
10866,DAN,positive,+K,Indole,0,0.0
10867,DAN,positive,+K,Kynurenic acid,0,0.0
10868,DAN,positive,+K,Kynurenine,1,247.14882
10869,DAN,positive,+K,L-Dopa,0,0.0
10870,DAN,positive,+K,Lactic acid,0,0.0
10871,DAN,positive,+K,Lyso PA 18:1,0,0.0
10872,DAN,positive,+K,Lyso PC 15:0,1,1979.8655
10873,DAN,positive,+K,Lyso PE 18:0,1,365.86182
10874,DAN,positive,+K,Lyso PG 16:0,0,0.0
10875,DAN,positive,+K,Lyso PI 17:1,0,0.0
10876,DAN,positive,+K,Lyso PS 17:1,1,262.66336
10877,DAN,positive,+K,MG 18:1,0,0.0
10878,DAN,positive,+K,Malic acid,1,283.20172
10879,DAN,positive,+K,Malonic acid,0,0.0
10880,DAN,positive,+K,Melatonin,1,72.25846
10881,DAN,positive,+K,Methionine,0,0.0
10882,DAN,positive,+K,Mevalonic acid,0,0.0
10883,DAN,positive,+K,Myo-inositol 1-phosphate,0,0.0
10884,DAN,positive,+K,N-Acetylaspartic acid,1,40.952385
10885,DAN,positive,+K,N-Acetylaspartylglutamic acid,0,0.0
10886,DAN,positive,+K,N-Acetylgalactosamine 6-phosphate,0,0.0
10887,DAN,positive,+K,N-Acetylglucosamine,0,0.0
10888,DAN,positive,+K,"N6,N6,N6-Trimethyllysine",0,0.0
10889,DAN,positive,+K,Niacinamide,0,0.0
10890,DAN,positive,+K,Nicotinamide adenine dinucleotide (NAD),0,0.0
10891,DAN,positive,+K,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
10892,DAN,positive,+K,Nicotinic acid,0,0.0
10893,DAN,positive,+K,Ornithine,0,0.0
10894,DAN,positive,+K,Orotic acid,0,0.0
10895,DAN,positive,+K,Oxalacetic acid,0,0.0
10896,DAN,positive,+K,Oxidized glutathione,0,0.0
10897,DAN,positive,+K,PA 16:0-18:1,1,29.350956
10898,DAN,positive,+K,PC (O) C16-18:1,1,378.03793
10899,DAN,positive,+K,PC 15:0-18:1,1,590.9864
10900,DAN,positive,+K,PE 18:0-20:4,0,0.0
10901,DAN,positive,+K,PG 16:0-18:1,1,87.093895
10902,DAN,positive,+K,PI 16:0-18:1,0,0.0
10903,DAN,positive,+K,PI(5)P 18:1,0,0.0
10904,DAN,positive,+K,PS (POPS) 16:0-18:1,1,38.902103
10905,DAN,positive,+K,Palmitic acid,0,0.0
10906,DAN,positive,+K,Palmitoyl-CoA,0,0.0
10907,DAN,positive,+K,Pantetheine,1,113.42492
10908,DAN,positive,+K,Pantothenic acid,1,19.774128
10909,DAN,positive,+K,Phenylalanine,0,0.0
10910,DAN,positive,+K,Phosphocreatine,0,0.0
10911,DAN,positive,+K,Phosphoenolpyruvic acid,0,0.0
10912,DAN,positive,+K,Phosphoserine,0,0.0
10913,DAN,positive,+K,Phylloquinone,0,0.0
10914,DAN,positive,+K,Proline,1,225.59882
10915,DAN,positive,+K,Propionylcarnitine,0,0.0
10916,DAN,positive,+K,Prostaglandin E1,1,120.633705
10917,DAN,positive,+K,Putrescine,0,0.0
10918,DAN,positive,+K,Pyridoxine,1,82.315735
10919,DAN,positive,+K,Pyruvic acid,0,0.0
10920,DAN,positive,+K,Quinolinic acid,0,0.0
10921,DAN,positive,+K,Retinoic acid,0,0.0
10922,DAN,positive,+K,Riboflavin,0,0.0
10923,DAN,positive,+K,Ribose 5-phosphate,0,0.0
10924,DAN,positive,+K,Ribulose,0,0.0
10925,DAN,positive,+K,Ribulose 5-phosphate,0,0.0
10926,DAN,positive,+K,S-Adenosylhomocysteine,1,687.20215
10927,DAN,positive,+K,SM d18:1-16:0,1,632.3297
10928,DAN,positive,+K,Serine,0,0.0
10929,DAN,positive,+K,Serotonin,0,0.0
10930,DAN,positive,+K,Spermidine,0,0.0
10931,DAN,positive,+K,Spermine,1,32.74508
10932,DAN,positive,+K,Succinic acid,0,0.0
10933,DAN,positive,+K,Sulfo GalCer 18:0(2S-OH),0,0.0
10934,DAN,positive,+K,TG 15:0-18:1-15:0,1,99.299706
10935,DAN,positive,+K,Taurine,0,0.0
10936,DAN,positive,+K,Taurocholic acid,0,0.0
10937,DAN,positive,+K,Tetrahydrofolic acid,0,0.0
10938,DAN,positive,+K,Thymine,0,0.0
10939,DAN,positive,+K,Tryptophan,1,523.4963
10940,DAN,positive,+K,Tyrosine,0,0.0
10941,DAN,positive,+K,Uracil,0,0.0
10942,DAN,positive,+K,Ureidosuccinic acid,0,0.0
10943,DAN,positive,+K,Uric acid,0,0.0
10944,DAN,positive,+K,Uridine,0,0.0
10945,DAN,positive,+K,Uridine diphosphate,0,0.0
10946,DAN,positive,+K,Uridine diphosphate glucose,0,0.0
10947,DAN,positive,+K,Uridine diphosphate glucuronic acid,0,0.0
10948,DAN,positive,+K,Uridine diphosphate-N-acetylglucosamine,0,0.0
10949,DAN,positive,+K,Urocanic acid,0,0.0
10950,DAN,positive,+K,Valine,0,0.0
10951,DAN,positive,+K,Xanthine,0,0.0
10952,DAN,positive,+K,alpha-tocopherol,0,0.0
10953,DAN,positive,+K,cis-Aconitic acid,0,0.0
10954,DAN,positive,+K,gamma-Aminobutyric acid,0,0.0
10955,DAN,positive,+K,myo-Inositol,0,0.0
10956,DAN,positive,+Na,2-Oxoglutaric acid,1,79.31094
10957,DAN,positive,+Na,3-Hydroxyanthranilic acid,0,0.0
10958,DAN,positive,+Na,3-Hydroxymethylglutaric acid,0,0.0
10959,DAN,positive,+Na,3-Phosphoglyceric acid,0,0.0
10960,DAN,positive,+Na,"4,5-Dihydroorotic acid",1,80.99259
10961,DAN,positive,+Na,4-Hydroxyproline,1,1137.2404
10962,DAN,positive,+Na,5-Hydroxyindoleacetic acid,1,1134.6086
10963,DAN,positive,+Na,6-Phosphogluconic acid,0,0.0
10964,DAN,positive,+Na,Acetoacetic acid,0,0.0
10965,DAN,positive,+Na,Acetyl-CoA,0,0.0
10966,DAN,positive,+Na,Acetylcarnitine,1,2203.03
10967,DAN,positive,+Na,Adenine,0,0.0
10968,DAN,positive,+Na,Adenosine diphosphate,0,0.0
10969,DAN,positive,+Na,Adenosine monophosphate,1,728.2594
10970,DAN,positive,+Na,Adenosine triphosphate,0,0.0
10971,DAN,positive,+Na,Agmatine,1,849.4188
10972,DAN,positive,+Na,Arachidonic acid,0,0.0
10973,DAN,positive,+Na,Arginine,1,4170.2954
10974,DAN,positive,+Na,Argininosuccinic acid,0,0.0
10975,DAN,positive,+Na,Ascorbic acid,0,0.0
10976,DAN,positive,+Na,Asparagine,1,4149.1235
10977,DAN,positive,+Na,Aspartic acid,1,992.5074
10978,DAN,positive,+Na,Biotin,1,2051.187
10979,DAN,positive,+Na,Butyric acid,0,0.0
10980,DAN,positive,+Na,CAR 16:0,1,28944.713
10981,DAN,positive,+Na,Carbamoyl phosphate,0,0.0
10982,DAN,positive,+Na,Cardiolipin 18:1,1,63.310837
10983,DAN,positive,+Na,Carnitine,1,1627.9816
10984,DAN,positive,+Na,Carnosine,1,6239.135
10985,DAN,positive,+Na,Cer d8:1/22:0 Cer,1,20262.738
10986,DAN,positive,+Na,Cholecalciferol,1,48.056396
10987,DAN,positive,+Na,Cholesterol,0,0.0
10988,DAN,positive,+Na,Cholesteryl acetate,0,0.0
10989,DAN,positive,+Na,Cholesteryl ester 17:0,1,258.8462
10990,DAN,positive,+Na,Cholic acid,1,36217.5
10991,DAN,positive,+Na,Citric acid,0,0.0
10992,DAN,positive,+Na,Citrulline,1,3671.0352
10993,DAN,positive,+Na,Coenzyme A,1,89.46023
10994,DAN,positive,+Na,Creatine,1,2120.496
10995,DAN,positive,+Na,Creatinine,1,5456.713
10996,DAN,positive,+Na,Cyclic adenosine monophosphate,1,921.61127
10997,DAN,positive,+Na,Cysteine,0,0.0
10998,DAN,positive,+Na,Cystine,0,0.0
10999,DAN,positive,+Na,Cytidine,1,1968.015
11000,DAN,positive,+Na,Cytidine monophosphate,1,6191.4385
11001,DAN,positive,+Na,Cytosine,1,3168.8486
11002,DAN,positive,+Na,DG 18:0-22:6,0,0.0
11003,DAN,positive,+Na,Dihydroxyacetone,0,0.0
11004,DAN,positive,+Na,Dihydroxyacetone phosphate,0,0.0
11005,DAN,positive,+Na,Dopamine,0,0.0
11006,DAN,positive,+Na,Epinephrine,0,0.0
11007,DAN,positive,+Na,Estradiol,0,0.0
11008,DAN,positive,+Na,Flavin adenine dinucleotide,1,367.32315
11009,DAN,positive,+Na,Flavin mononucleotide,1,3697.536
11010,DAN,positive,+Na,Folic acid,1,34437.637
11011,DAN,positive,+Na,"Fructose 1,6-bisphosphate",0,0.0
11012,DAN,positive,+Na,Fumaric acid,1,55.244987
11013,DAN,positive,+Na,GM3 Ganglioside 18:0,1,1825.0731
11014,DAN,positive,+Na,GlcCer d18:1/18:0,1,85510.016
11015,DAN,positive,+Na,Gluconic acid,1,164.23254
11016,DAN,positive,+Na,Glucosamine,1,1991.7904
11017,DAN,positive,+Na,Glucosamine 6-phosphate,0,0.0
11018,DAN,positive,+Na,Glucose,1,1188.795
11019,DAN,positive,+Na,Glucose 6-phosphate,0,0.0
11020,DAN,positive,+Na,Glucosyl cholesterol,1,7662.9585
11021,DAN,positive,+Na,Glutamic acid,1,1795.3773
11022,DAN,positive,+Na,Glutamine,1,5186.6426
11023,DAN,positive,+Na,Glutathione,1,14525.204
11024,DAN,positive,+Na,Glycerol 3-phosphate,0,0.0
11025,DAN,positive,+Na,Glycerophosphocholine,1,2562.396
11026,DAN,positive,+Na,Glycine,0,0.0
11027,DAN,positive,+Na,Guanine,1,258.5484
11028,DAN,positive,+Na,Histamine,1,488.54816
11029,DAN,positive,+Na,Histidine,1,4106.041
11030,DAN,positive,+Na,Homocysteine,0,0.0
11031,DAN,positive,+Na,Hypoxanthine,1,1635.8386
11032,DAN,positive,+Na,Indole,0,0.0
11033,DAN,positive,+Na,Kynurenic acid,1,320.43658
11034,DAN,positive,+Na,Kynurenine,1,1027.1788
11035,DAN,positive,+Na,L-Dopa,0,0.0
11036,DAN,positive,+Na,Lactic acid,0,0.0
11037,DAN,positive,+Na,Lyso PA 18:1,1,6880.3525
11038,DAN,positive,+Na,Lyso PC 15:0,1,159880.89
11039,DAN,positive,+Na,Lyso PE 18:0,1,28731.652
11040,DAN,positive,+Na,Lyso PG 16:0,1,30529.928
11041,DAN,positive,+Na,Lyso PI 17:1,1,6172.55
11042,DAN,positive,+Na,Lyso PS 17:1,1,14145.502
11043,DAN,positive,+Na,MG 18:1,1,1803.0771
11044,DAN,positive,+Na,Malic acid,1,746.74835
11045,DAN,positive,+Na,Malonic acid,0,0.0
11046,DAN,positive,+Na,Melatonin,1,3207.7039
11047,DAN,positive,+Na,Methionine,1,619.6875
11048,DAN,positive,+Na,Mevalonic acid,1,222.76323
11049,DAN,positive,+Na,Myo-inositol 1-phosphate,0,0.0
11050,DAN,positive,+Na,N-Acetylaspartic acid,1,800.63153
11051,DAN,positive,+Na,N-Acetylaspartylglutamic acid,1,13573.324
11052,DAN,positive,+Na,N-Acetylgalactosamine 6-phosphate,0,0.0
11053,DAN,positive,+Na,N-Acetylglucosamine,1,3632.8167
11054,DAN,positive,+Na,"N6,N6,N6-Trimethyllysine",1,726.6364
11055,DAN,positive,+Na,Niacinamide,0,0.0
11056,DAN,positive,+Na,Nicotinamide adenine dinucleotide (NAD),0,0.0
11057,DAN,positive,+Na,"Nicotinamide adenine dinucleotide, reduced (NADH)",1,111.75302
11058,DAN,positive,+Na,Nicotinic acid,0,0.0
11059,DAN,positive,+Na,Ornithine,1,520.2115
11060,DAN,positive,+Na,Orotic acid,0,0.0
11061,DAN,positive,+Na,Oxalacetic acid,0,0.0
11062,DAN,positive,+Na,Oxidized glutathione,1,6423.035
11063,DAN,positive,+Na,PA 16:0-18:1,1,2714.3203
11064,DAN,positive,+Na,PC (O) C16-18:1,1,45710.082
11065,DAN,positive,+Na,PC 15:0-18:1,1,45571.516
11066,DAN,positive,+Na,PE 18:0-20:4,1,640.44794
11067,DAN,positive,+Na,PG 16:0-18:1,1,8461.418
11068,DAN,positive,+Na,PI 16:0-18:1,1,2213.1594
11069,DAN,positive,+Na,PI(5)P 18:1,1,556.3078
11070,DAN,positive,+Na,PS (POPS) 16:0-18:1,1,3615.125
11071,DAN,positive,+Na,Palmitic acid,0,0.0
11072,DAN,positive,+Na,Palmitoyl-CoA,1,671.8632
11073,DAN,positive,+Na,Pantetheine,1,4470.4404
11074,DAN,positive,+Na,Pantothenic acid,1,1185.8158
11075,DAN,positive,+Na,Phenylalanine,1,294.87668
11076,DAN,positive,+Na,Phosphocreatine,0,0.0
11077,DAN,positive,+Na,Phosphoenolpyruvic acid,0,0.0
11078,DAN,positive,+Na,Phosphoserine,0,0.0
11079,DAN,positive,+Na,Phylloquinone,1,83.892166
11080,DAN,positive,+Na,Proline,1,4602.4116
11081,DAN,positive,+Na,Propionylcarnitine,1,430.5765
11082,DAN,positive,+Na,Prostaglandin E1,1,22493.42
11083,DAN,positive,+Na,Putrescine,1,463.3962
11084,DAN,positive,+Na,Pyridoxine,1,686.7673
11085,DAN,positive,+Na,Pyruvic acid,0,0.0
11086,DAN,positive,+Na,Quinolinic acid,0,0.0
11087,DAN,positive,+Na,Retinoic acid,1,19.021673
11088,DAN,positive,+Na,Riboflavin,1,8402.802
11089,DAN,positive,+Na,Ribose 5-phosphate,0,0.0
