,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
4929,CMBT,negative,+H,Palmitic acid,0,0.0
4930,CMBT,negative,+H,Palmitoyl-CoA,0,0.0
4931,CMBT,negative,+H,Pantetheine,0,0.0
4932,CMBT,negative,+H,Pantothenic acid,0,0.0
4933,CMBT,negative,+H,Phenylalanine,0,0.0
4934,CMBT,negative,+H,Phosphocreatine,0,0.0
4935,CMBT,negative,+H,Phosphoenolpyruvic acid,0,0.0
4936,CMBT,negative,+H,Phosphoserine,0,0.0
4937,CMBT,negative,+H,Phylloquinone,0,0.0
4938,CMBT,negative,+H,Proline,0,0.0
4939,CMBT,negative,+H,Propionylcarnitine,0,0.0
4940,CMBT,negative,+H,Prostaglandin E1,0,0.0
4941,CMBT,negative,+H,Putrescine,0,0.0
4942,CMBT,negative,+H,Pyridoxine,0,0.0
4943,CMBT,negative,+H,Pyruvic acid,0,0.0
4944,CMBT,negative,+H,Quinolinic acid,0,0.0
4945,CMBT,negative,+H,Retinoic acid,0,0.0
4946,CMBT,negative,+H,Riboflavin,0,0.0
4947,CMBT,negative,+H,Ribose 5-phosphate,0,0.0
4948,CMBT,negative,+H,Ribulose,0,0.0
4949,CMBT,negative,+H,Ribulose 5-phosphate,0,0.0
4950,CMBT,negative,+H,S-Adenosylhomocysteine,0,0.0
4951,CMBT,negative,+H,SM d18:1-16:0,0,0.0
4952,CMBT,negative,+H,Serine,0,0.0
4953,CMBT,negative,+H,Serotonin,0,0.0
4954,CMBT,negative,+H,Spermidine,0,0.0
4955,CMBT,negative,+H,Spermine,0,0.0
4956,CMBT,negative,+H,Succinic acid,0,0.0
4957,CMBT,negative,+H,Sulfo GalCer 18:0(2S-OH),0,0.0
4958,CMBT,negative,+H,TG 15:0-18:1-15:0,0,0.0
4959,CMBT,negative,+H,Taurine,0,0.0
4960,CMBT,negative,+H,Taurocholic acid,0,0.0
4961,CMBT,negative,+H,Tetrahydrofolic acid,0,0.0
4962,CMBT,negative,+H,Thymine,0,0.0
4963,CMBT,negative,+H,Tryptophan,0,0.0
4964,CMBT,negative,+H,Tyrosine,0,0.0
4965,CMBT,negative,+H,Uracil,0,0.0
4966,CMBT,negative,+H,Ureidosuccinic acid,0,0.0
4967,CMBT,negative,+H,Uric acid,0,0.0
4968,CMBT,negative,+H,Uridine,0,0.0
4969,CMBT,negative,+H,Uridine diphosphate,0,0.0
4970,CMBT,negative,+H,Uridine diphosphate glucose,0,0.0
4971,CMBT,negative,+H,Uridine diphosphate glucuronic acid,0,0.0
4972,CMBT,negative,+H,Uridine diphosphate-N-acetylglucosamine,0,0.0
4973,CMBT,negative,+H,Urocanic acid,0,0.0
4974,CMBT,negative,+H,Valine,0,0.0
4975,CMBT,negative,+H,Xanthine,0,0.0
4976,CMBT,negative,+H,alpha-tocopherol,0,0.0
4977,CMBT,negative,+H,cis-Aconitic acid,0,0.0
4978,CMBT,negative,+H,gamma-Aminobutyric acid,0,0.0
4979,CMBT,negative,+H,myo-Inositol,0,0.0
5312,CMBT,negative,-H,2-Oxoglutaric acid,1,879.0179
5313,CMBT,negative,-H,3-Hydroxyanthranilic acid,0,0.0
5314,CMBT,negative,-H,3-Hydroxymethylglutaric acid,1,2040.8381
5315,CMBT,negative,-H,3-Phosphoglyceric acid,0,0.0
5316,CMBT,negative,-H,"4,5-Dihydroorotic acid",1,128.98422
5317,CMBT,negative,-H,4-Hydroxyproline,0,0.0
5318,CMBT,negative,-H,5-Hydroxyindoleacetic acid,0,0.0
5319,CMBT,negative,-H,6-Phosphogluconic acid,0,0.0
5320,CMBT,negative,-H,Acetoacetic acid,0,0.0
5321,CMBT,negative,-H,Acetyl-CoA,0,0.0
5322,CMBT,negative,-H,Acetylcarnitine,0,0.0
5323,CMBT,negative,-H,Adenine,0,0.0
5324,CMBT,negative,-H,Adenosine diphosphate,0,0.0
5325,CMBT,negative,-H,Adenosine monophosphate,0,0.0
5326,CMBT,negative,-H,Adenosine triphosphate,0,0.0
5327,CMBT,negative,-H,Agmatine,0,0.0
5328,CMBT,negative,-H,Arachidonic acid,0,0.0
5329,CMBT,negative,-H,Arginine,0,0.0
5330,CMBT,negative,-H,Argininosuccinic acid,0,0.0
5331,CMBT,negative,-H,Ascorbic acid,0,0.0
5332,CMBT,negative,-H,Asparagine,1,36.75878
5333,CMBT,negative,-H,Aspartic acid,1,236.5623
5334,CMBT,negative,-H,Biotin,0,0.0
5335,CMBT,negative,-H,Butyric acid,0,0.0
5336,CMBT,negative,-H,CAR 16:0,0,0.0
5337,CMBT,negative,-H,Carbamoyl phosphate,0,0.0
5338,CMBT,negative,-H,Cardiolipin 18:1,0,0.0
5339,CMBT,negative,-H,Carnitine,0,0.0
5340,CMBT,negative,-H,Carnosine,1,190.34114
5341,CMBT,negative,-H,Cer d8:1/22:0 Cer,0,0.0
5342,CMBT,negative,-H,Cholecalciferol,0,0.0
5343,CMBT,negative,-H,Cholesterol,0,0.0
5344,CMBT,negative,-H,Cholesteryl acetate,0,0.0
5345,CMBT,negative,-H,Cholesteryl ester 17:0,0,0.0
5346,CMBT,negative,-H,Cholic acid,0,0.0
5347,CMBT,negative,-H,Citric acid,1,1221.2974
5348,CMBT,negative,-H,Citrulline,0,0.0
5349,CMBT,negative,-H,Coenzyme A,0,0.0
5350,CMBT,negative,-H,Creatine,0,0.0
5351,CMBT,negative,-H,Creatinine,0,0.0
5352,CMBT,negative,-H,Cyclic adenosine monophosphate,0,0.0
5353,CMBT,negative,-H,Cysteine,0,0.0
5354,CMBT,negative,-H,Cystine,0,0.0
5355,CMBT,negative,-H,Cytidine,0,0.0
5356,CMBT,negative,-H,Cytidine monophosphate,0,0.0
5357,CMBT,negative,-H,Cytosine,0,0.0
5358,CMBT,negative,-H,DG 18:0-22:6,0,0.0
5359,CMBT,negative,-H,Dihydroxyacetone,0,0.0
5360,CMBT,negative,-H,Dihydroxyacetone phosphate,0,0.0
5361,CMBT,negative,-H,Dopamine,0,0.0
5362,CMBT,negative,-H,Epinephrine,0,0.0
5363,CMBT,negative,-H,Estradiol,0,0.0
5364,CMBT,negative,-H,Flavin adenine dinucleotide,0,0.0
5365,CMBT,negative,-H,Flavin mononucleotide,0,0.0
5366,CMBT,negative,-H,Folic acid,0,0.0
5367,CMBT,negative,-H,"Fructose 1,6-bisphosphate",0,0.0
5368,CMBT,negative,-H,Fumaric acid,1,1946.1447
5369,CMBT,negative,-H,GM3 Ganglioside 18:0,1,98.3645
5370,CMBT,negative,-H,GlcCer d18:1/18:0,0,0.0
5371,CMBT,negative,-H,Gluconic acid,1,292.514
5372,CMBT,negative,-H,Glucosamine,0,0.0
5373,CMBT,negative,-H,Glucosamine 6-phosphate,0,0.0
5374,CMBT,negative,-H,Glucose,0,0.0
5375,CMBT,negative,-H,Glucose 6-phosphate,0,0.0
5376,CMBT,negative,-H,Glucosyl cholesterol,0,0.0
5377,CMBT,negative,-H,Glutamic acid,1,89.9697
5378,CMBT,negative,-H,Glutamine,0,0.0
5379,CMBT,negative,-H,Glutathione,0,0.0
5380,CMBT,negative,-H,Glycerol 3-phosphate,0,0.0
5381,CMBT,negative,-H,Glycerophosphocholine,0,0.0
5382,CMBT,negative,-H,Glycine,0,0.0
5383,CMBT,negative,-H,Guanine,0,0.0
5384,CMBT,negative,-H,Histamine,0,0.0
5385,CMBT,negative,-H,Histidine,1,128.74927
5386,CMBT,negative,-H,Homocysteine,0,0.0
5387,CMBT,negative,-H,Hypoxanthine,0,0.0
5388,CMBT,negative,-H,Indole,0,0.0
5389,CMBT,negative,-H,Kynurenic acid,1,57.49614
5390,CMBT,negative,-H,Kynurenine,0,0.0
5391,CMBT,negative,-H,L-Dopa,0,0.0
5392,CMBT,negative,-H,Lactic acid,0,0.0
5393,CMBT,negative,-H,Lyso PA 18:1,0,0.0
5394,CMBT,negative,-H,Lyso PC 15:0,0,0.0
5395,CMBT,negative,-H,Lyso PE 18:0,0,0.0
5396,CMBT,negative,-H,Lyso PG 16:0,0,0.0
5397,CMBT,negative,-H,Lyso PI 17:1,1,8766.067
5398,CMBT,negative,-H,Lyso PS 17:1,1,12852.003
5399,CMBT,negative,-H,MG 18:1,0,0.0
5400,CMBT,negative,-H,Malic acid,1,6104.719
5401,CMBT,negative,-H,Malonic acid,0,0.0
5402,CMBT,negative,-H,Melatonin,0,0.0
5403,CMBT,negative,-H,Methionine,0,0.0
5404,CMBT,negative,-H,Mevalonic acid,0,0.0
5405,CMBT,negative,-H,Myo-inositol 1-phosphate,0,0.0
5406,CMBT,negative,-H,N-Acetylaspartic acid,1,1614.5999
5407,CMBT,negative,-H,N-Acetylaspartylglutamic acid,1,222.2019
5408,CMBT,negative,-H,N-Acetylgalactosamine 6-phosphate,0,0.0
5409,CMBT,negative,-H,N-Acetylglucosamine,0,0.0
5410,CMBT,negative,-H,"N6,N6,N6-Trimethyllysine",0,0.0
5411,CMBT,negative,-H,Niacinamide,0,0.0
5412,CMBT,negative,-H,Nicotinamide adenine dinucleotide (NAD),0,0.0
5413,CMBT,negative,-H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
5414,CMBT,negative,-H,Nicotinic acid,0,0.0
5415,CMBT,negative,-H,Ornithine,0,0.0
5416,CMBT,negative,-H,Orotic acid,0,0.0
5417,CMBT,negative,-H,Oxalacetic acid,0,0.0
5418,CMBT,negative,-H,Oxidized glutathione,0,0.0
5419,CMBT,negative,-H,PA 16:0-18:1,0,0.0
5420,CMBT,negative,-H,PC (O) C16-18:1,0,0.0
5421,CMBT,negative,-H,PC 15:0-18:1,0,0.0
5422,CMBT,negative,-H,PE 18:0-20:4,0,0.0
5423,CMBT,negative,-H,PG 16:0-18:1,1,1978.6624
5424,CMBT,negative,-H,PI 16:0-18:1,1,3767.2654
5425,CMBT,negative,-H,PI(5)P 18:1,1,299.85138
5426,CMBT,negative,-H,PS (POPS) 16:0-18:1,1,7611.855
5427,CMBT,negative,-H,Palmitic acid,0,0.0
5428,CMBT,negative,-H,Palmitoyl-CoA,0,0.0
5429,CMBT,negative,-H,Pantetheine,0,0.0
5430,CMBT,negative,-H,Pantothenic acid,0,0.0
5431,CMBT,negative,-H,Phenylalanine,0,0.0
5432,CMBT,negative,-H,Phosphocreatine,0,0.0
5433,CMBT,negative,-H,Phosphoenolpyruvic acid,1,37.20737
5434,CMBT,negative,-H,Phosphoserine,0,0.0
5435,CMBT,negative,-H,Phylloquinone,0,0.0
5436,CMBT,negative,-H,Proline,0,0.0
5437,CMBT,negative,-H,Propionylcarnitine,0,0.0
5438,CMBT,negative,-H,Prostaglandin E1,0,0.0
5439,CMBT,negative,-H,Putrescine,0,0.0
5440,CMBT,negative,-H,Pyridoxine,0,0.0
5441,CMBT,negative,-H,Pyruvic acid,0,0.0
5442,CMBT,negative,-H,Quinolinic acid,1,66.06822
5443,CMBT,negative,-H,Retinoic acid,0,0.0
5444,CMBT,negative,-H,Riboflavin,0,0.0
5445,CMBT,negative,-H,Ribose 5-phosphate,0,0.0
5446,CMBT,negative,-H,Ribulose,0,0.0
5447,CMBT,negative,-H,Ribulose 5-phosphate,0,0.0
5448,CMBT,negative,-H,S-Adenosylhomocysteine,0,0.0
5449,CMBT,negative,-H,SM d18:1-16:0,0,0.0
5450,CMBT,negative,-H,Serine,0,0.0
5451,CMBT,negative,-H,Serotonin,0,0.0
5452,CMBT,negative,-H,Spermidine,0,0.0
5453,CMBT,negative,-H,Spermine,0,0.0
5454,CMBT,negative,-H,Succinic acid,1,184.47578
5455,CMBT,negative,-H,Sulfo GalCer 18:0(2S-OH),1,24915.404
5456,CMBT,negative,-H,TG 15:0-18:1-15:0,0,0.0
5457,CMBT,negative,-H,Taurine,1,341.20837
5458,CMBT,negative,-H,Taurocholic acid,1,1709.3027
5459,CMBT,negative,-H,Tetrahydrofolic acid,0,0.0
5460,CMBT,negative,-H,Thymine,0,0.0
5461,CMBT,negative,-H,Tryptophan,0,0.0
5462,CMBT,negative,-H,Tyrosine,0,0.0
5463,CMBT,negative,-H,Uracil,1,9.399188
5464,CMBT,negative,-H,Ureidosuccinic acid,1,47.730034
5465,CMBT,negative,-H,Uric acid,0,0.0
5466,CMBT,negative,-H,Uridine,0,0.0
5467,CMBT,negative,-H,Uridine diphosphate,0,0.0
5468,CMBT,negative,-H,Uridine diphosphate glucose,1,33.133007
5469,CMBT,negative,-H,Uridine diphosphate glucuronic acid,0,0.0
5470,CMBT,negative,-H,Uridine diphosphate-N-acetylglucosamine,0,0.0
5471,CMBT,negative,-H,Urocanic acid,0,0.0
5472,CMBT,negative,-H,Valine,0,0.0
5473,CMBT,negative,-H,Xanthine,0,0.0
5474,CMBT,negative,-H,alpha-tocopherol,0,0.0
5475,CMBT,negative,-H,cis-Aconitic acid,1,12374.828
5476,CMBT,negative,-H,gamma-Aminobutyric acid,0,0.0
5477,CMBT,negative,-H,myo-Inositol,0,0.0
5976,CMBT,positive,+H,2-Oxoglutaric acid,0,0.0
5977,CMBT,positive,+H,3-Hydroxyanthranilic acid,0,0.0
5978,CMBT,positive,+H,3-Hydroxymethylglutaric acid,1,44.459694
5979,CMBT,positive,+H,3-Phosphoglyceric acid,0,0.0
5980,CMBT,positive,+H,"4,5-Dihydroorotic acid",0,0.0
5981,CMBT,positive,+H,4-Hydroxyproline,1,900.9108
5982,CMBT,positive,+H,5-Hydroxyindoleacetic acid,1,23.333462
5983,CMBT,positive,+H,6-Phosphogluconic acid,0,0.0
5984,CMBT,positive,+H,Acetoacetic acid,0,0.0
5985,CMBT,positive,+H,Acetyl-CoA,0,0.0
5986,CMBT,positive,+H,Acetylcarnitine,1,8852.297
5987,CMBT,positive,+H,Adenine,1,874.0682
5988,CMBT,positive,+H,Adenosine diphosphate,0,0.0
5989,CMBT,positive,+H,Adenosine monophosphate,1,577.3727
5990,CMBT,positive,+H,Adenosine triphosphate,0,0.0
5991,CMBT,positive,+H,Agmatine,1,11584.733
5992,CMBT,positive,+H,Arachidonic acid,0,0.0
5993,CMBT,positive,+H,Arginine,1,7383.9805
5994,CMBT,positive,+H,Argininosuccinic acid,1,304.34607
5995,CMBT,positive,+H,Ascorbic acid,0,0.0
5996,CMBT,positive,+H,Asparagine,1,409.3819
5997,CMBT,positive,+H,Aspartic acid,1,25.26115
5998,CMBT,positive,+H,Biotin,1,65.45244
5999,CMBT,positive,+H,Butyric acid,0,0.0
6000,CMBT,positive,+H,CAR 16:0,1,570483.6
6001,CMBT,positive,+H,Carbamoyl phosphate,0,0.0
6002,CMBT,positive,+H,Cardiolipin 18:1,0,0.0
6003,CMBT,positive,+H,Carnitine,1,4580.3516
6004,CMBT,positive,+H,Carnosine,1,1893.945
6005,CMBT,positive,+H,Cer d8:1/22:0 Cer,1,22623.262
6006,CMBT,positive,+H,Cholecalciferol,0,0.0
6007,CMBT,positive,+H,Cholesterol,0,0.0
6008,CMBT,positive,+H,Cholesteryl acetate,0,0.0
6009,CMBT,positive,+H,Cholesteryl ester 17:0,0,0.0
6010,CMBT,positive,+H,Cholic acid,0,0.0
6011,CMBT,positive,+H,Citric acid,0,0.0
6012,CMBT,positive,+H,Citrulline,1,511.5103
6013,CMBT,positive,+H,Coenzyme A,1,225.62831
6014,CMBT,positive,+H,Creatine,1,1140.6129
6015,CMBT,positive,+H,Creatinine,1,2646.7292
6016,CMBT,positive,+H,Cyclic adenosine monophosphate,0,0.0
6017,CMBT,positive,+H,Cysteine,0,0.0
6018,CMBT,positive,+H,Cystine,0,0.0
6019,CMBT,positive,+H,Cytidine,1,675.45703
6020,CMBT,positive,+H,Cytidine monophosphate,0,0.0
6021,CMBT,positive,+H,Cytosine,1,432.8434
6022,CMBT,positive,+H,DG 18:0-22:6,0,0.0
6023,CMBT,positive,+H,Dihydroxyacetone,0,0.0
6024,CMBT,positive,+H,Dihydroxyacetone phosphate,0,0.0
6025,CMBT,positive,+H,Dopamine,1,419.97577
6026,CMBT,positive,+H,Epinephrine,1,515.57733
6027,CMBT,positive,+H,Estradiol,0,0.0
6028,CMBT,positive,+H,Flavin adenine dinucleotide,0,0.0
6029,CMBT,positive,+H,Flavin mononucleotide,1,1251.9508
6030,CMBT,positive,+H,Folic acid,1,77.881584
6031,CMBT,positive,+H,"Fructose 1,6-bisphosphate",0,0.0
6032,CMBT,positive,+H,Fumaric acid,0,0.0
6033,CMBT,positive,+H,GM3 Ganglioside 18:0,0,0.0
6034,CMBT,positive,+H,GlcCer d18:1/18:0,1,22718.746
6035,CMBT,positive,+H,Gluconic acid,0,0.0
6036,CMBT,positive,+H,Glucosamine,1,233.19847
6037,CMBT,positive,+H,Glucosamine 6-phosphate,0,0.0
6038,CMBT,positive,+H,Glucose,0,0.0
6039,CMBT,positive,+H,Glucose 6-phosphate,0,0.0
6040,CMBT,positive,+H,Glucosyl cholesterol,0,0.0
6041,CMBT,positive,+H,Glutamic acid,1,195.91393
6042,CMBT,positive,+H,Glutamine,1,238.90938
6043,CMBT,positive,+H,Glutathione,1,276.82053
6044,CMBT,positive,+H,Glycerol 3-phosphate,0,0.0
6045,CMBT,positive,+H,Glycerophosphocholine,1,2250.1204
6046,CMBT,positive,+H,Glycine,0,0.0
6047,CMBT,positive,+H,Guanine,0,0.0
6048,CMBT,positive,+H,Histamine,1,3097.2278
6049,CMBT,positive,+H,Histidine,1,1700.8446
6050,CMBT,positive,+H,Homocysteine,0,0.0
6051,CMBT,positive,+H,Hypoxanthine,1,47.74923
6052,CMBT,positive,+H,Indole,0,0.0
6053,CMBT,positive,+H,Kynurenic acid,1,139.1894
6054,CMBT,positive,+H,Kynurenine,1,546.70276
6055,CMBT,positive,+H,L-Dopa,0,0.0
6056,CMBT,positive,+H,Lactic acid,0,0.0
6057,CMBT,positive,+H,Lyso PA 18:1,0,0.0
6058,CMBT,positive,+H,Lyso PC 15:0,1,234185.06
6059,CMBT,positive,+H,Lyso PE 18:0,1,42891.46
6060,CMBT,positive,+H,Lyso PG 16:0,1,1322.1553
6061,CMBT,positive,+H,Lyso PI 17:1,1,75.003815
6062,CMBT,positive,+H,Lyso PS 17:1,1,13186.144
6063,CMBT,positive,+H,MG 18:1,1,49.908466
6064,CMBT,positive,+H,Malic acid,0,0.0
6065,CMBT,positive,+H,Malonic acid,0,0.0
6066,CMBT,positive,+H,Melatonin,1,370.6089
6067,CMBT,positive,+H,Methionine,1,124.98698
6068,CMBT,positive,+H,Mevalonic acid,0,0.0
6069,CMBT,positive,+H,Myo-inositol 1-phosphate,0,0.0
6070,CMBT,positive,+H,N-Acetylaspartic acid,1,50.635952
6071,CMBT,positive,+H,N-Acetylaspartylglutamic acid,1,114.82958
6072,CMBT,positive,+H,N-Acetylgalactosamine 6-phosphate,0,0.0
6073,CMBT,positive,+H,N-Acetylglucosamine,1,250.19067
6074,CMBT,positive,+H,"N6,N6,N6-Trimethyllysine",1,5026.0986
6075,CMBT,positive,+H,Niacinamide,1,102.47253
6076,CMBT,positive,+H,Nicotinamide adenine dinucleotide (NAD),0,0.0
6077,CMBT,positive,+H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
6078,CMBT,positive,+H,Nicotinic acid,1,156.10669
6079,CMBT,positive,+H,Ornithine,1,838.80457
6080,CMBT,positive,+H,Orotic acid,0,0.0
6081,CMBT,positive,+H,Oxalacetic acid,0,0.0
6082,CMBT,positive,+H,Oxidized glutathione,1,7591.5723
6083,CMBT,positive,+H,PA 16:0-18:1,0,0.0
6084,CMBT,positive,+H,PC (O) C16-18:1,1,69055.22
6085,CMBT,positive,+H,PC 15:0-18:1,1,66139.07
6086,CMBT,positive,+H,PE 18:0-20:4,1,186.90573
6087,CMBT,positive,+H,PG 16:0-18:1,1,99.238266
6088,CMBT,positive,+H,PI 16:0-18:1,0,0.0
6089,CMBT,positive,+H,PI(5)P 18:1,0,0.0
6090,CMBT,positive,+H,PS (POPS) 16:0-18:1,1,4891.3066
6091,CMBT,positive,+H,Palmitic acid,0,0.0
6092,CMBT,positive,+H,Palmitoyl-CoA,1,12002.003
6093,CMBT,positive,+H,Pantetheine,1,324.99323
6094,CMBT,positive,+H,Pantothenic acid,1,195.23099
6095,CMBT,positive,+H,Phenylalanine,1,417.58566
6096,CMBT,positive,+H,Phosphocreatine,0,0.0
6097,CMBT,positive,+H,Phosphoenolpyruvic acid,0,0.0
6098,CMBT,positive,+H,Phosphoserine,0,0.0
6099,CMBT,positive,+H,Phylloquinone,1,2379.176
6100,CMBT,positive,+H,Proline,1,1492.8121
6101,CMBT,positive,+H,Propionylcarnitine,1,5863.128
6102,CMBT,positive,+H,Prostaglandin E1,0,0.0
6103,CMBT,positive,+H,Putrescine,1,637.891
6104,CMBT,positive,+H,Pyridoxine,1,1057.4537
6105,CMBT,positive,+H,Pyruvic acid,0,0.0
6106,CMBT,positive,+H,Quinolinic acid,0,0.0
6107,CMBT,positive,+H,Retinoic acid,1,71.55448
6108,CMBT,positive,+H,Riboflavin,1,5232.1855
6109,CMBT,positive,+H,Ribose 5-phosphate,0,0.0
6110,CMBT,positive,+H,Ribulose,0,0.0
6111,CMBT,positive,+H,Ribulose 5-phosphate,0,0.0
6112,CMBT,positive,+H,S-Adenosylhomocysteine,1,6688.5713
6113,CMBT,positive,+H,SM d18:1-16:0,1,31932.152
6114,CMBT,positive,+H,Serine,1,95.54575
6115,CMBT,positive,+H,Serotonin,1,386.55624
6116,CMBT,positive,+H,Spermidine,1,3659.559
6117,CMBT,positive,+H,Spermine,1,2597.7432
6118,CMBT,positive,+H,Succinic acid,0,0.0
6119,CMBT,positive,+H,Sulfo GalCer 18:0(2S-OH),1,129.4797
6120,CMBT,positive,+H,TG 15:0-18:1-15:0,0,0.0
6121,CMBT,positive,+H,Taurine,0,0.0
6122,CMBT,positive,+H,Taurocholic acid,1,19.288418
6123,CMBT,positive,+H,Tetrahydrofolic acid,1,111.09996
6124,CMBT,positive,+H,Thymine,1,25.212337
6125,CMBT,positive,+H,Tryptophan,1,194.73853
6126,CMBT,positive,+H,Tyrosine,0,0.0
6127,CMBT,positive,+H,Uracil,0,0.0
6128,CMBT,positive,+H,Ureidosuccinic acid,0,0.0
6129,CMBT,positive,+H,Uric acid,0,0.0
6130,CMBT,positive,+H,Uridine,0,0.0
6131,CMBT,positive,+H,Uridine diphosphate,0,0.0
6132,CMBT,positive,+H,Uridine diphosphate glucose,0,0.0
6133,CMBT,positive,+H,Uridine diphosphate glucuronic acid,0,0.0
6134,CMBT,positive,+H,Uridine diphosphate-N-acetylglucosamine,0,0.0
6135,CMBT,positive,+H,Urocanic acid,1,818.8971
6136,CMBT,positive,+H,Valine,0,0.0
6137,CMBT,positive,+H,Xanthine,0,0.0
6138,CMBT,positive,+H,alpha-tocopherol,0,0.0
6139,CMBT,positive,+H,cis-Aconitic acid,0,0.0
6140,CMBT,positive,+H,gamma-Aminobutyric acid,1,411.84857
6141,CMBT,positive,+H,myo-Inositol,0,0.0
6474,CMBT,positive,-H,2-Oxoglutaric acid,0,0.0
6475,CMBT,positive,-H,3-Hydroxyanthranilic acid,0,0.0
6476,CMBT,positive,-H,3-Hydroxymethylglutaric acid,0,0.0
6477,CMBT,positive,-H,3-Phosphoglyceric acid,0,0.0
6478,CMBT,positive,-H,"4,5-Dihydroorotic acid",0,0.0
6479,CMBT,positive,-H,4-Hydroxyproline,0,0.0
6480,CMBT,positive,-H,5-Hydroxyindoleacetic acid,0,0.0
6481,CMBT,positive,-H,6-Phosphogluconic acid,0,0.0
6482,CMBT,positive,-H,Acetoacetic acid,0,0.0
6483,CMBT,positive,-H,Acetyl-CoA,0,0.0
6484,CMBT,positive,-H,Acetylcarnitine,0,0.0
6485,CMBT,positive,-H,Adenine,0,0.0
6486,CMBT,positive,-H,Adenosine diphosphate,0,0.0
6487,CMBT,positive,-H,Adenosine monophosphate,0,0.0
6488,CMBT,positive,-H,Adenosine triphosphate,0,0.0
6489,CMBT,positive,-H,Agmatine,0,0.0
6490,CMBT,positive,-H,Arachidonic acid,0,0.0
6491,CMBT,positive,-H,Arginine,0,0.0
6492,CMBT,positive,-H,Argininosuccinic acid,0,0.0
6493,CMBT,positive,-H,Ascorbic acid,0,0.0
6494,CMBT,positive,-H,Asparagine,0,0.0
6495,CMBT,positive,-H,Aspartic acid,0,0.0
6496,CMBT,positive,-H,Biotin,0,0.0
6497,CMBT,positive,-H,Butyric acid,0,0.0
6498,CMBT,positive,-H,CAR 16:0,0,0.0
6499,CMBT,positive,-H,Carbamoyl phosphate,0,0.0
6500,CMBT,positive,-H,Cardiolipin 18:1,0,0.0
6501,CMBT,positive,-H,Carnitine,0,0.0
6502,CMBT,positive,-H,Carnosine,0,0.0
6503,CMBT,positive,-H,Cer d8:1/22:0 Cer,0,0.0
6504,CMBT,positive,-H,Cholecalciferol,0,0.0
6505,CMBT,positive,-H,Cholesterol,0,0.0
6506,CMBT,positive,-H,Cholesteryl acetate,0,0.0
6507,CMBT,positive,-H,Cholesteryl ester 17:0,0,0.0
6508,CMBT,positive,-H,Cholic acid,0,0.0
6509,CMBT,positive,-H,Citric acid,0,0.0
6510,CMBT,positive,-H,Citrulline,0,0.0
6511,CMBT,positive,-H,Coenzyme A,0,0.0
6512,CMBT,positive,-H,Creatine,0,0.0
6513,CMBT,positive,-H,Creatinine,0,0.0
6514,CMBT,positive,-H,Cyclic adenosine monophosphate,0,0.0
6515,CMBT,positive,-H,Cysteine,0,0.0
6516,CMBT,positive,-H,Cystine,0,0.0
6517,CMBT,positive,-H,Cytidine,0,0.0
6518,CMBT,positive,-H,Cytidine monophosphate,0,0.0
6519,CMBT,positive,-H,Cytosine,0,0.0
6520,CMBT,positive,-H,DG 18:0-22:6,0,0.0
6521,CMBT,positive,-H,Dihydroxyacetone,0,0.0
6522,CMBT,positive,-H,Dihydroxyacetone phosphate,0,0.0
6523,CMBT,positive,-H,Dopamine,0,0.0
6524,CMBT,positive,-H,Epinephrine,0,0.0
6525,CMBT,positive,-H,Estradiol,0,0.0
6526,CMBT,positive,-H,Flavin adenine dinucleotide,0,0.0
6527,CMBT,positive,-H,Flavin mononucleotide,0,0.0
6528,CMBT,positive,-H,Folic acid,0,0.0
6529,CMBT,positive,-H,"Fructose 1,6-bisphosphate",0,0.0
6530,CMBT,positive,-H,Fumaric acid,0,0.0
6531,CMBT,positive,-H,GM3 Ganglioside 18:0,0,0.0
6532,CMBT,positive,-H,GlcCer d18:1/18:0,0,0.0
6533,CMBT,positive,-H,Gluconic acid,0,0.0
6534,CMBT,positive,-H,Glucosamine,0,0.0
6535,CMBT,positive,-H,Glucosamine 6-phosphate,0,0.0
6536,CMBT,positive,-H,Glucose,0,0.0
6537,CMBT,positive,-H,Glucose 6-phosphate,0,0.0
6538,CMBT,positive,-H,Glucosyl cholesterol,0,0.0
6539,CMBT,positive,-H,Glutamic acid,0,0.0
6540,CMBT,positive,-H,Glutamine,0,0.0
6541,CMBT,positive,-H,Glutathione,0,0.0
6542,CMBT,positive,-H,Glycerol 3-phosphate,0,0.0
6543,CMBT,positive,-H,Glycerophosphocholine,0,0.0
6544,CMBT,positive,-H,Glycine,0,0.0
6545,CMBT,positive,-H,Guanine,0,0.0
6546,CMBT,positive,-H,Histamine,0,0.0
6547,CMBT,positive,-H,Histidine,0,0.0
6548,CMBT,positive,-H,Homocysteine,0,0.0
6549,CMBT,positive,-H,Hypoxanthine,0,0.0
6550,CMBT,positive,-H,Indole,0,0.0
6551,CMBT,positive,-H,Kynurenic acid,0,0.0
6552,CMBT,positive,-H,Kynurenine,0,0.0
6553,CMBT,positive,-H,L-Dopa,0,0.0
6554,CMBT,positive,-H,Lactic acid,0,0.0
6555,CMBT,positive,-H,Lyso PA 18:1,0,0.0
6556,CMBT,positive,-H,Lyso PC 15:0,0,0.0
6557,CMBT,positive,-H,Lyso PE 18:0,0,0.0
