,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
9877,DAN,negative,+H,Guanine,0,0.0
9878,DAN,negative,+H,Histamine,0,0.0
9879,DAN,negative,+H,Histidine,0,0.0
9880,DAN,negative,+H,Homocysteine,0,0.0
9881,DAN,negative,+H,Hypoxanthine,0,0.0
9882,DAN,negative,+H,Indole,0,0.0
9883,DAN,negative,+H,Kynurenic acid,0,0.0
9884,DAN,negative,+H,Kynurenine,0,0.0
9885,DAN,negative,+H,L-Dopa,0,0.0
9886,DAN,negative,+H,Lactic acid,0,0.0
9887,DAN,negative,+H,Lyso PA 18:1,0,0.0
9888,DAN,negative,+H,Lyso PC 15:0,0,0.0
9889,DAN,negative,+H,Lyso PE 18:0,0,0.0
9890,DAN,negative,+H,Lyso PG 16:0,0,0.0
9891,DAN,negative,+H,Lyso PI 17:1,0,0.0
9892,DAN,negative,+H,Lyso PS 17:1,0,0.0
9893,DAN,negative,+H,MG 18:1,0,0.0
9894,DAN,negative,+H,Malic acid,0,0.0
9895,DAN,negative,+H,Malonic acid,0,0.0
9896,DAN,negative,+H,Melatonin,0,0.0
9897,DAN,negative,+H,Methionine,0,0.0
9898,DAN,negative,+H,Mevalonic acid,0,0.0
9899,DAN,negative,+H,Myo-inositol 1-phosphate,0,0.0
9900,DAN,negative,+H,N-Acetylaspartic acid,0,0.0
9901,DAN,negative,+H,N-Acetylaspartylglutamic acid,0,0.0
9902,DAN,negative,+H,N-Acetylgalactosamine 6-phosphate,0,0.0
9903,DAN,negative,+H,N-Acetylglucosamine,0,0.0
9904,DAN,negative,+H,"N6,N6,N6-Trimethyllysine",0,0.0
9905,DAN,negative,+H,Niacinamide,0,0.0
9906,DAN,negative,+H,Nicotinamide adenine dinucleotide (NAD),0,0.0
9907,DAN,negative,+H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
9908,DAN,negative,+H,Nicotinamide riboside,0,0.0
9909,DAN,negative,+H,Nicotinamide ribotide,0,0.0
9910,DAN,negative,+H,Nicotinic acid,0,0.0
9911,DAN,negative,+H,Ornithine,0,0.0
9912,DAN,negative,+H,Orotic acid,0,0.0
9913,DAN,negative,+H,Oxalacetic acid,0,0.0
9914,DAN,negative,+H,Oxidized glutathione,0,0.0
9915,DAN,negative,+H,PA 16:0-18:1,0,0.0
9916,DAN,negative,+H,PC (O) C16-18:1,0,0.0
9917,DAN,negative,+H,PC 15:0-18:1,0,0.0
9918,DAN,negative,+H,PE 18:0-20:4,0,0.0
9919,DAN,negative,+H,PG 16:0-18:1,0,0.0
9920,DAN,negative,+H,PI 16:0-18:1,0,0.0
9921,DAN,negative,+H,PI(5)P 18:1,0,0.0
9922,DAN,negative,+H,PS (POPS) 16:0-18:1,0,0.0
9923,DAN,negative,+H,Palmitic acid,0,0.0
9924,DAN,negative,+H,Palmitoyl-CoA,0,0.0
9925,DAN,negative,+H,Pantetheine,0,0.0
9926,DAN,negative,+H,Pantothenic acid,0,0.0
9927,DAN,negative,+H,Phenylalanine,0,0.0
9928,DAN,negative,+H,Phosphocreatine,0,0.0
9929,DAN,negative,+H,Phosphoenolpyruvic acid,0,0.0
9930,DAN,negative,+H,Phosphoserine,0,0.0
9931,DAN,negative,+H,Phylloquinone,0,0.0
9932,DAN,negative,+H,Proline,0,0.0
9933,DAN,negative,+H,Propionylcarnitine,0,0.0
9934,DAN,negative,+H,Prostaglandin E1,0,0.0
9935,DAN,negative,+H,Putrescine,0,0.0
9936,DAN,negative,+H,Pyridoxine,0,0.0
9937,DAN,negative,+H,Pyruvic acid,0,0.0
9938,DAN,negative,+H,Quinolinic acid,0,0.0
9939,DAN,negative,+H,Retinoic acid,0,0.0
9940,DAN,negative,+H,Riboflavin,0,0.0
9941,DAN,negative,+H,Ribose 5-phosphate,0,0.0
9942,DAN,negative,+H,Ribulose,0,0.0
9943,DAN,negative,+H,Ribulose 5-phosphate,0,0.0
9944,DAN,negative,+H,S-Adenosylhomocysteine,0,0.0
9945,DAN,negative,+H,S-Adenosylmethionine,0,0.0
9946,DAN,negative,+H,SM d18:1-16:0,0,0.0
9947,DAN,negative,+H,Serine,0,0.0
9948,DAN,negative,+H,Serotonin,0,0.0
9949,DAN,negative,+H,Spermidine,0,0.0
9950,DAN,negative,+H,Spermine,0,0.0
9951,DAN,negative,+H,Succinic acid,0,0.0
9952,DAN,negative,+H,Sulfo GalCer 18:0(2S-OH),0,0.0
9953,DAN,negative,+H,TG 15:0-18:1-15:0,0,0.0
9954,DAN,negative,+H,Taurine,0,0.0
9955,DAN,negative,+H,Taurocholic acid,0,0.0
9956,DAN,negative,+H,Tetrahydrofolic acid,0,0.0
9957,DAN,negative,+H,Thiamine,0,0.0
9958,DAN,negative,+H,Thymine,0,0.0
9959,DAN,negative,+H,Tryptophan,0,0.0
9960,DAN,negative,+H,Tyrosine,0,0.0
9961,DAN,negative,+H,Uracil,0,0.0
9962,DAN,negative,+H,Ureidosuccinic acid,0,0.0
9963,DAN,negative,+H,Uric acid,0,0.0
9964,DAN,negative,+H,Uridine,0,0.0
9965,DAN,negative,+H,Uridine diphosphate,0,0.0
9966,DAN,negative,+H,Uridine diphosphate glucose,0,0.0
9967,DAN,negative,+H,Uridine diphosphate glucuronic acid,0,0.0
9968,DAN,negative,+H,Uridine diphosphate-N-acetylglucosamine,0,0.0
9969,DAN,negative,+H,Urocanic acid,0,0.0
9970,DAN,negative,+H,Valine,0,0.0
9971,DAN,negative,+H,Xanthine,0,0.0
9972,DAN,negative,+H,alpha-tocopherol,0,0.0
9973,DAN,negative,+H,cis-Aconitic acid,0,0.0
9974,DAN,negative,+H,gamma-Aminobutyric acid,0,0.0
9975,DAN,negative,+H,myo-Inositol,0,0.0
9976,DAN,negative,+K,2-Oxoglutaric acid,0,0.0
9977,DAN,negative,+K,3-Hydroxyanthranilic acid,0,0.0
9978,DAN,negative,+K,3-Hydroxymethylglutaric acid,0,0.0
9979,DAN,negative,+K,3-Phosphoglyceric acid,0,0.0
9980,DAN,negative,+K,"4,5-Dihydroorotic acid",0,0.0
9981,DAN,negative,+K,4-Hydroxyproline,0,0.0
9982,DAN,negative,+K,5-Hydroxyindoleacetic acid,0,0.0
9983,DAN,negative,+K,6-Phosphogluconic acid,0,0.0
9984,DAN,negative,+K,Acetoacetic acid,0,0.0
9985,DAN,negative,+K,Acetyl-CoA,0,0.0
9986,DAN,negative,+K,Acetylcarnitine,0,0.0
9987,DAN,negative,+K,Acetylcholine,0,0.0
9988,DAN,negative,+K,Adenine,0,0.0
9989,DAN,negative,+K,Adenosine diphosphate,0,0.0
9990,DAN,negative,+K,Adenosine monophosphate,0,0.0
9991,DAN,negative,+K,Adenosine triphosphate,0,0.0
9992,DAN,negative,+K,Agmatine,0,0.0
9993,DAN,negative,+K,Arachidonic acid,0,0.0
9994,DAN,negative,+K,Arginine,0,0.0
9995,DAN,negative,+K,Argininosuccinic acid,0,0.0
9996,DAN,negative,+K,Ascorbic acid,0,0.0
9997,DAN,negative,+K,Asparagine,0,0.0
9998,DAN,negative,+K,Aspartic acid,0,0.0
9999,DAN,negative,+K,Biotin,0,0.0
10000,DAN,negative,+K,Butyric acid,0,0.0
10001,DAN,negative,+K,CAR 16:0,0,0.0
10002,DAN,negative,+K,Carbamoyl phosphate,0,0.0
10003,DAN,negative,+K,Cardiolipin 18:1,0,0.0
10004,DAN,negative,+K,Carnitine,0,0.0
10005,DAN,negative,+K,Carnosine,0,0.0
10006,DAN,negative,+K,Cer d8:1/22:0 Cer,0,0.0
10007,DAN,negative,+K,Cholecalciferol,0,0.0
10008,DAN,negative,+K,Cholesterol,0,0.0
10009,DAN,negative,+K,Cholesteryl acetate,0,0.0
10010,DAN,negative,+K,Cholesteryl ester 17:0,0,0.0
10011,DAN,negative,+K,Cholic acid,0,0.0
10012,DAN,negative,+K,Choline,0,0.0
10013,DAN,negative,+K,Citric acid,0,0.0
10014,DAN,negative,+K,Citrulline,0,0.0
10015,DAN,negative,+K,Coenzyme A,0,0.0
10016,DAN,negative,+K,Creatine,0,0.0
10017,DAN,negative,+K,Creatinine,0,0.0
10018,DAN,negative,+K,Cyclic adenosine monophosphate,0,0.0
10019,DAN,negative,+K,Cysteine,0,0.0
10020,DAN,negative,+K,Cystine,0,0.0
10021,DAN,negative,+K,Cytidine,0,0.0
10022,DAN,negative,+K,Cytidine monophosphate,0,0.0
10023,DAN,negative,+K,Cytosine,0,0.0
10024,DAN,negative,+K,DG 18:0-22:6,0,0.0
10025,DAN,negative,+K,Dihydroxyacetone,0,0.0
10026,DAN,negative,+K,Dihydroxyacetone phosphate,0,0.0
10027,DAN,negative,+K,Dopamine,0,0.0
10028,DAN,negative,+K,Epinephrine,0,0.0
10029,DAN,negative,+K,Estradiol,0,0.0
10030,DAN,negative,+K,Flavin adenine dinucleotide,0,0.0
10031,DAN,negative,+K,Flavin mononucleotide,0,0.0
10032,DAN,negative,+K,Folic acid,0,0.0
10033,DAN,negative,+K,"Fructose 1,6-bisphosphate",0,0.0
10034,DAN,negative,+K,Fumaric acid,0,0.0
10035,DAN,negative,+K,GM3 Ganglioside 18:0,0,0.0
10036,DAN,negative,+K,GlcCer d18:1/18:0,0,0.0
10037,DAN,negative,+K,Gluconic acid,0,0.0
10038,DAN,negative,+K,Glucosamine,0,0.0
10039,DAN,negative,+K,Glucosamine 6-phosphate,0,0.0
10040,DAN,negative,+K,Glucose,0,0.0
10041,DAN,negative,+K,Glucose 6-phosphate,0,0.0
10042,DAN,negative,+K,Glucosyl cholesterol,0,0.0
10043,DAN,negative,+K,Glutamic acid,0,0.0
10044,DAN,negative,+K,Glutamine,0,0.0
10045,DAN,negative,+K,Glutathione,0,0.0
10046,DAN,negative,+K,Glycerol 3-phosphate,0,0.0
10047,DAN,negative,+K,Glycerophosphocholine,0,0.0
10048,DAN,negative,+K,Glycine,0,0.0
10049,DAN,negative,+K,Guanine,0,0.0
10050,DAN,negative,+K,Histamine,0,0.0
10051,DAN,negative,+K,Histidine,0,0.0
10052,DAN,negative,+K,Homocysteine,0,0.0
10053,DAN,negative,+K,Hypoxanthine,0,0.0
10054,DAN,negative,+K,Indole,0,0.0
10055,DAN,negative,+K,Kynurenic acid,0,0.0
10056,DAN,negative,+K,Kynurenine,0,0.0
10057,DAN,negative,+K,L-Dopa,0,0.0
10058,DAN,negative,+K,Lactic acid,0,0.0
10059,DAN,negative,+K,Lyso PA 18:1,0,0.0
10060,DAN,negative,+K,Lyso PC 15:0,0,0.0
10061,DAN,negative,+K,Lyso PE 18:0,0,0.0
10062,DAN,negative,+K,Lyso PG 16:0,0,0.0
10063,DAN,negative,+K,Lyso PI 17:1,0,0.0
10064,DAN,negative,+K,Lyso PS 17:1,0,0.0
10065,DAN,negative,+K,MG 18:1,0,0.0
10066,DAN,negative,+K,Malic acid,0,0.0
10067,DAN,negative,+K,Malonic acid,0,0.0
10068,DAN,negative,+K,Melatonin,0,0.0
10069,DAN,negative,+K,Methionine,0,0.0
10070,DAN,negative,+K,Mevalonic acid,0,0.0
10071,DAN,negative,+K,Myo-inositol 1-phosphate,0,0.0
10072,DAN,negative,+K,N-Acetylaspartic acid,0,0.0
10073,DAN,negative,+K,N-Acetylaspartylglutamic acid,0,0.0
10074,DAN,negative,+K,N-Acetylgalactosamine 6-phosphate,0,0.0
10075,DAN,negative,+K,N-Acetylglucosamine,0,0.0
10076,DAN,negative,+K,"N6,N6,N6-Trimethyllysine",0,0.0
10077,DAN,negative,+K,Niacinamide,0,0.0
10078,DAN,negative,+K,Nicotinamide adenine dinucleotide (NAD),0,0.0
10079,DAN,negative,+K,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
10080,DAN,negative,+K,Nicotinamide riboside,0,0.0
10081,DAN,negative,+K,Nicotinamide ribotide,0,0.0
10082,DAN,negative,+K,Nicotinic acid,0,0.0
10083,DAN,negative,+K,Ornithine,0,0.0
10084,DAN,negative,+K,Orotic acid,0,0.0
10085,DAN,negative,+K,Oxalacetic acid,0,0.0
10086,DAN,negative,+K,Oxidized glutathione,0,0.0
10087,DAN,negative,+K,PA 16:0-18:1,0,0.0
10088,DAN,negative,+K,PC (O) C16-18:1,0,0.0
10089,DAN,negative,+K,PC 15:0-18:1,0,0.0
10090,DAN,negative,+K,PE 18:0-20:4,0,0.0
10091,DAN,negative,+K,PG 16:0-18:1,0,0.0
10092,DAN,negative,+K,PI 16:0-18:1,0,0.0
10093,DAN,negative,+K,PI(5)P 18:1,0,0.0
10094,DAN,negative,+K,PS (POPS) 16:0-18:1,0,0.0
10095,DAN,negative,+K,Palmitic acid,0,0.0
10096,DAN,negative,+K,Palmitoyl-CoA,0,0.0
10097,DAN,negative,+K,Pantetheine,0,0.0
10098,DAN,negative,+K,Pantothenic acid,0,0.0
10099,DAN,negative,+K,Phenylalanine,0,0.0
10100,DAN,negative,+K,Phosphocreatine,0,0.0
10101,DAN,negative,+K,Phosphoenolpyruvic acid,0,0.0
10102,DAN,negative,+K,Phosphoserine,0,0.0
10103,DAN,negative,+K,Phylloquinone,0,0.0
10104,DAN,negative,+K,Proline,0,0.0
10105,DAN,negative,+K,Propionylcarnitine,0,0.0
10106,DAN,negative,+K,Prostaglandin E1,0,0.0
10107,DAN,negative,+K,Putrescine,0,0.0
10108,DAN,negative,+K,Pyridoxine,0,0.0
10109,DAN,negative,+K,Pyruvic acid,0,0.0
10110,DAN,negative,+K,Quinolinic acid,0,0.0
10111,DAN,negative,+K,Retinoic acid,0,0.0
10112,DAN,negative,+K,Riboflavin,0,0.0
10113,DAN,negative,+K,Ribose 5-phosphate,0,0.0
10114,DAN,negative,+K,Ribulose,0,0.0
10115,DAN,negative,+K,Ribulose 5-phosphate,0,0.0
10116,DAN,negative,+K,S-Adenosylhomocysteine,0,0.0
10117,DAN,negative,+K,S-Adenosylmethionine,0,0.0
10118,DAN,negative,+K,SM d18:1-16:0,0,0.0
10119,DAN,negative,+K,Serine,0,0.0
10120,DAN,negative,+K,Serotonin,0,0.0
10121,DAN,negative,+K,Spermidine,0,0.0
10122,DAN,negative,+K,Spermine,0,0.0
10123,DAN,negative,+K,Succinic acid,0,0.0
10124,DAN,negative,+K,Sulfo GalCer 18:0(2S-OH),0,0.0
10125,DAN,negative,+K,TG 15:0-18:1-15:0,0,0.0
10126,DAN,negative,+K,Taurine,0,0.0
10127,DAN,negative,+K,Taurocholic acid,0,0.0
10128,DAN,negative,+K,Tetrahydrofolic acid,0,0.0
10129,DAN,negative,+K,Thiamine,0,0.0
10130,DAN,negative,+K,Thymine,0,0.0
10131,DAN,negative,+K,Tryptophan,0,0.0
10132,DAN,negative,+K,Tyrosine,0,0.0
10133,DAN,negative,+K,Uracil,0,0.0
10134,DAN,negative,+K,Ureidosuccinic acid,0,0.0
10135,DAN,negative,+K,Uric acid,0,0.0
10136,DAN,negative,+K,Uridine,0,0.0
10137,DAN,negative,+K,Uridine diphosphate,0,0.0
10138,DAN,negative,+K,Uridine diphosphate glucose,0,0.0
10139,DAN,negative,+K,Uridine diphosphate glucuronic acid,0,0.0
10140,DAN,negative,+K,Uridine diphosphate-N-acetylglucosamine,0,0.0
10141,DAN,negative,+K,Urocanic acid,0,0.0
10142,DAN,negative,+K,Valine,0,0.0
10143,DAN,negative,+K,Xanthine,0,0.0
10144,DAN,negative,+K,alpha-tocopherol,0,0.0
10145,DAN,negative,+K,cis-Aconitic acid,0,0.0
10146,DAN,negative,+K,gamma-Aminobutyric acid,0,0.0
10147,DAN,negative,+K,myo-Inositol,0,0.0
10148,DAN,negative,+Na,2-Oxoglutaric acid,0,0.0
10149,DAN,negative,+Na,3-Hydroxyanthranilic acid,0,0.0
10150,DAN,negative,+Na,3-Hydroxymethylglutaric acid,0,0.0
10151,DAN,negative,+Na,3-Phosphoglyceric acid,0,0.0
10152,DAN,negative,+Na,"4,5-Dihydroorotic acid",0,0.0
10153,DAN,negative,+Na,4-Hydroxyproline,0,0.0
10154,DAN,negative,+Na,5-Hydroxyindoleacetic acid,0,0.0
10155,DAN,negative,+Na,6-Phosphogluconic acid,0,0.0
10156,DAN,negative,+Na,Acetoacetic acid,0,0.0
10157,DAN,negative,+Na,Acetyl-CoA,0,0.0
10158,DAN,negative,+Na,Acetylcarnitine,0,0.0
10159,DAN,negative,+Na,Acetylcholine,0,0.0
10160,DAN,negative,+Na,Adenine,0,0.0
10161,DAN,negative,+Na,Adenosine diphosphate,0,0.0
10162,DAN,negative,+Na,Adenosine monophosphate,0,0.0
10163,DAN,negative,+Na,Adenosine triphosphate,0,0.0
10164,DAN,negative,+Na,Agmatine,0,0.0
10165,DAN,negative,+Na,Arachidonic acid,0,0.0
10166,DAN,negative,+Na,Arginine,0,0.0
10167,DAN,negative,+Na,Argininosuccinic acid,0,0.0
10168,DAN,negative,+Na,Ascorbic acid,0,0.0
10169,DAN,negative,+Na,Asparagine,0,0.0
10170,DAN,negative,+Na,Aspartic acid,0,0.0
10171,DAN,negative,+Na,Biotin,0,0.0
10172,DAN,negative,+Na,Butyric acid,0,0.0
10173,DAN,negative,+Na,CAR 16:0,0,0.0
10174,DAN,negative,+Na,Carbamoyl phosphate,0,0.0
10175,DAN,negative,+Na,Cardiolipin 18:1,0,0.0
10176,DAN,negative,+Na,Carnitine,0,0.0
10177,DAN,negative,+Na,Carnosine,0,0.0
10178,DAN,negative,+Na,Cer d8:1/22:0 Cer,0,0.0
10179,DAN,negative,+Na,Cholecalciferol,0,0.0
10180,DAN,negative,+Na,Cholesterol,0,0.0
10181,DAN,negative,+Na,Cholesteryl acetate,0,0.0
10182,DAN,negative,+Na,Cholesteryl ester 17:0,0,0.0
10183,DAN,negative,+Na,Cholic acid,0,0.0
10184,DAN,negative,+Na,Choline,0,0.0
10185,DAN,negative,+Na,Citric acid,0,0.0
10186,DAN,negative,+Na,Citrulline,0,0.0
10187,DAN,negative,+Na,Coenzyme A,0,0.0
10188,DAN,negative,+Na,Creatine,0,0.0
10189,DAN,negative,+Na,Creatinine,0,0.0
10190,DAN,negative,+Na,Cyclic adenosine monophosphate,0,0.0
10191,DAN,negative,+Na,Cysteine,0,0.0
10192,DAN,negative,+Na,Cystine,0,0.0
10193,DAN,negative,+Na,Cytidine,0,0.0
10194,DAN,negative,+Na,Cytidine monophosphate,0,0.0
10195,DAN,negative,+Na,Cytosine,0,0.0
10196,DAN,negative,+Na,DG 18:0-22:6,0,0.0
10197,DAN,negative,+Na,Dihydroxyacetone,0,0.0
10198,DAN,negative,+Na,Dihydroxyacetone phosphate,0,0.0
10199,DAN,negative,+Na,Dopamine,0,0.0
10200,DAN,negative,+Na,Epinephrine,0,0.0
10201,DAN,negative,+Na,Estradiol,0,0.0
10202,DAN,negative,+Na,Flavin adenine dinucleotide,0,0.0
10203,DAN,negative,+Na,Flavin mononucleotide,0,0.0
10204,DAN,negative,+Na,Folic acid,0,0.0
10205,DAN,negative,+Na,"Fructose 1,6-bisphosphate",0,0.0
10206,DAN,negative,+Na,Fumaric acid,0,0.0
10207,DAN,negative,+Na,GM3 Ganglioside 18:0,0,0.0
10208,DAN,negative,+Na,GlcCer d18:1/18:0,0,0.0
10209,DAN,negative,+Na,Gluconic acid,0,0.0
10210,DAN,negative,+Na,Glucosamine,0,0.0
10211,DAN,negative,+Na,Glucosamine 6-phosphate,0,0.0
10212,DAN,negative,+Na,Glucose,0,0.0
10213,DAN,negative,+Na,Glucose 6-phosphate,0,0.0
10214,DAN,negative,+Na,Glucosyl cholesterol,0,0.0
10215,DAN,negative,+Na,Glutamic acid,0,0.0
10216,DAN,negative,+Na,Glutamine,0,0.0
10217,DAN,negative,+Na,Glutathione,0,0.0
10218,DAN,negative,+Na,Glycerol 3-phosphate,0,0.0
10219,DAN,negative,+Na,Glycerophosphocholine,0,0.0
10220,DAN,negative,+Na,Glycine,0,0.0
10221,DAN,negative,+Na,Guanine,0,0.0
10222,DAN,negative,+Na,Histamine,0,0.0
10223,DAN,negative,+Na,Histidine,0,0.0
10224,DAN,negative,+Na,Homocysteine,0,0.0
10225,DAN,negative,+Na,Hypoxanthine,0,0.0
10226,DAN,negative,+Na,Indole,0,0.0
10227,DAN,negative,+Na,Kynurenic acid,0,0.0
10228,DAN,negative,+Na,Kynurenine,0,0.0
10229,DAN,negative,+Na,L-Dopa,0,0.0
10230,DAN,negative,+Na,Lactic acid,0,0.0
10231,DAN,negative,+Na,Lyso PA 18:1,0,0.0
10232,DAN,negative,+Na,Lyso PC 15:0,0,0.0
10233,DAN,negative,+Na,Lyso PE 18:0,0,0.0
10234,DAN,negative,+Na,Lyso PG 16:0,0,0.0
10235,DAN,negative,+Na,Lyso PI 17:1,0,0.0
10236,DAN,negative,+Na,Lyso PS 17:1,0,0.0
10237,DAN,negative,+Na,MG 18:1,0,0.0
10238,DAN,negative,+Na,Malic acid,0,0.0
10239,DAN,negative,+Na,Malonic acid,0,0.0
10240,DAN,negative,+Na,Melatonin,0,0.0
10241,DAN,negative,+Na,Methionine,0,0.0
10242,DAN,negative,+Na,Mevalonic acid,0,0.0
10243,DAN,negative,+Na,Myo-inositol 1-phosphate,0,0.0
10244,DAN,negative,+Na,N-Acetylaspartic acid,0,0.0
10245,DAN,negative,+Na,N-Acetylaspartylglutamic acid,0,0.0
10246,DAN,negative,+Na,N-Acetylgalactosamine 6-phosphate,0,0.0
10247,DAN,negative,+Na,N-Acetylglucosamine,0,0.0
10248,DAN,negative,+Na,"N6,N6,N6-Trimethyllysine",0,0.0
10249,DAN,negative,+Na,Niacinamide,0,0.0
10250,DAN,negative,+Na,Nicotinamide adenine dinucleotide (NAD),0,0.0
10251,DAN,negative,+Na,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
10252,DAN,negative,+Na,Nicotinamide riboside,0,0.0
10253,DAN,negative,+Na,Nicotinamide ribotide,0,0.0
10254,DAN,negative,+Na,Nicotinic acid,0,0.0
10255,DAN,negative,+Na,Ornithine,0,0.0
10256,DAN,negative,+Na,Orotic acid,0,0.0
10257,DAN,negative,+Na,Oxalacetic acid,0,0.0
10258,DAN,negative,+Na,Oxidized glutathione,0,0.0
10259,DAN,negative,+Na,PA 16:0-18:1,0,0.0
10260,DAN,negative,+Na,PC (O) C16-18:1,0,0.0
10261,DAN,negative,+Na,PC 15:0-18:1,0,0.0
10262,DAN,negative,+Na,PE 18:0-20:4,0,0.0
10263,DAN,negative,+Na,PG 16:0-18:1,0,0.0
10264,DAN,negative,+Na,PI 16:0-18:1,0,0.0
10265,DAN,negative,+Na,PI(5)P 18:1,0,0.0
10266,DAN,negative,+Na,PS (POPS) 16:0-18:1,0,0.0
10267,DAN,negative,+Na,Palmitic acid,0,0.0
10268,DAN,negative,+Na,Palmitoyl-CoA,0,0.0
10269,DAN,negative,+Na,Pantetheine,0,0.0
10270,DAN,negative,+Na,Pantothenic acid,0,0.0
10271,DAN,negative,+Na,Phenylalanine,0,0.0
10272,DAN,negative,+Na,Phosphocreatine,0,0.0
10273,DAN,negative,+Na,Phosphoenolpyruvic acid,0,0.0
10274,DAN,negative,+Na,Phosphoserine,0,0.0
10275,DAN,negative,+Na,Phylloquinone,0,0.0
10276,DAN,negative,+Na,Proline,0,0.0
10277,DAN,negative,+Na,Propionylcarnitine,0,0.0
10278,DAN,negative,+Na,Prostaglandin E1,0,0.0
10279,DAN,negative,+Na,Putrescine,0,0.0
10280,DAN,negative,+Na,Pyridoxine,0,0.0
10281,DAN,negative,+Na,Pyruvic acid,0,0.0
10282,DAN,negative,+Na,Quinolinic acid,0,0.0
10283,DAN,negative,+Na,Retinoic acid,0,0.0
10284,DAN,negative,+Na,Riboflavin,0,0.0
10285,DAN,negative,+Na,Ribose 5-phosphate,0,0.0
10286,DAN,negative,+Na,Ribulose,0,0.0
10287,DAN,negative,+Na,Ribulose 5-phosphate,0,0.0
10288,DAN,negative,+Na,S-Adenosylhomocysteine,0,0.0
10289,DAN,negative,+Na,S-Adenosylmethionine,0,0.0
10290,DAN,negative,+Na,SM d18:1-16:0,0,0.0
10291,DAN,negative,+Na,Serine,0,0.0
10292,DAN,negative,+Na,Serotonin,0,0.0
10293,DAN,negative,+Na,Spermidine,0,0.0
10294,DAN,negative,+Na,Spermine,0,0.0
10295,DAN,negative,+Na,Succinic acid,0,0.0
10296,DAN,negative,+Na,Sulfo GalCer 18:0(2S-OH),0,0.0
10297,DAN,negative,+Na,TG 15:0-18:1-15:0,0,0.0
10298,DAN,negative,+Na,Taurine,0,0.0
10299,DAN,negative,+Na,Taurocholic acid,0,0.0
10300,DAN,negative,+Na,Tetrahydrofolic acid,0,0.0
10301,DAN,negative,+Na,Thiamine,0,0.0
10302,DAN,negative,+Na,Thymine,0,0.0
10303,DAN,negative,+Na,Tryptophan,0,0.0
10304,DAN,negative,+Na,Tyrosine,0,0.0
10305,DAN,negative,+Na,Uracil,0,0.0
10306,DAN,negative,+Na,Ureidosuccinic acid,0,0.0
10307,DAN,negative,+Na,Uric acid,0,0.0
10308,DAN,negative,+Na,Uridine,0,0.0
10309,DAN,negative,+Na,Uridine diphosphate,0,0.0
10310,DAN,negative,+Na,Uridine diphosphate glucose,0,0.0
10311,DAN,negative,+Na,Uridine diphosphate glucuronic acid,0,0.0
10312,DAN,negative,+Na,Uridine diphosphate-N-acetylglucosamine,0,0.0
10313,DAN,negative,+Na,Urocanic acid,0,0.0
10314,DAN,negative,+Na,Valine,0,0.0
10315,DAN,negative,+Na,Xanthine,0,0.0
10316,DAN,negative,+Na,alpha-tocopherol,0,0.0
10317,DAN,negative,+Na,cis-Aconitic acid,0,0.0
10318,DAN,negative,+Na,gamma-Aminobutyric acid,0,0.0
10319,DAN,negative,+Na,myo-Inositol,0,0.0
10320,DAN,negative,-H,2-Oxoglutaric acid,1,6752.459
10321,DAN,negative,-H,3-Hydroxyanthranilic acid,0,0.0
10322,DAN,negative,-H,3-Hydroxymethylglutaric acid,0,0.0
10323,DAN,negative,-H,3-Phosphoglyceric acid,1,339.9789
10324,DAN,negative,-H,"4,5-Dihydroorotic acid",1,4853.601
10325,DAN,negative,-H,4-Hydroxyproline,1,4162.0317
10326,DAN,negative,-H,5-Hydroxyindoleacetic acid,1,6172.612
10327,DAN,negative,-H,6-Phosphogluconic acid,0,0.0
10328,DAN,negative,-H,Acetoacetic acid,0,0.0
10329,DAN,negative,-H,Acetyl-CoA,1,1439.2262
10330,DAN,negative,-H,Acetylcarnitine,0,0.0
10331,DAN,negative,-H,Acetylcholine,0,0.0
10332,DAN,negative,-H,Adenine,1,6570.248
10333,DAN,negative,-H,Adenosine diphosphate,0,0.0
10334,DAN,negative,-H,Adenosine monophosphate,0,0.0
10335,DAN,negative,-H,Adenosine triphosphate,1,20080.72
10336,DAN,negative,-H,Agmatine,0,0.0
10337,DAN,negative,-H,Arachidonic acid,0,0.0
10338,DAN,negative,-H,Arginine,1,5825.8433
10339,DAN,negative,-H,Argininosuccinic acid,1,1374.545
10340,DAN,negative,-H,Ascorbic acid,1,8059.088
10341,DAN,negative,-H,Asparagine,1,22758.654
10342,DAN,negative,-H,Aspartic acid,1,20900.578
10343,DAN,negative,-H,Biotin,0,0.0
10344,DAN,negative,-H,Butyric acid,0,0.0
10345,DAN,negative,-H,CAR 16:0,0,0.0
10346,DAN,negative,-H,Carbamoyl phosphate,0,0.0
10347,DAN,negative,-H,Cardiolipin 18:1,1,880.762
10348,DAN,negative,-H,Carnitine,0,0.0
10349,DAN,negative,-H,Carnosine,1,26861.78
10350,DAN,negative,-H,Cer d8:1/22:0 Cer,1,7359.353
10351,DAN,negative,-H,Cholecalciferol,0,0.0
10352,DAN,negative,-H,Cholesterol,0,0.0
10353,DAN,negative,-H,Cholesteryl acetate,0,0.0
10354,DAN,negative,-H,Cholesteryl ester 17:0,0,0.0
10355,DAN,negative,-H,Cholic acid,1,41987.312
