,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,fold
358,0.003993357,0.4383704,0.0029983888,0.99202514,0.0035187856,0.92308706,0.0030918752,0.9893244,0.0051263403,0.894175,0.0066903946,0.89393467,0.0027546003,0.9949162,0.00485733,0.20025928,0.0033901825,0.73997355,0.0033601853,0.96077883,4
562,0.007669358,0.08228318,0.005629366,0.9159952,0.00988133,0.50200015,0.0052774027,0.8869635,0.0069452785,0.37318945,0.008253257,0.46231928,0.005583673,0.91507584,0.007922354,0.032801885,0.007907538,0.22080696,0.006715173,0.72340685,4
499,0.005895346,0.0034636983,0.0018401598,0.16282727,0.004639835,0.017456407,0.0008070036,0.0763771,0.003236471,0.0117907645,0.0017574471,0.015430825,0.001478994,0.08020795,0.003211405,0.0013888512,0.0052850503,0.007691592,0.0031270743,0.03944867,4
539,0.0074395263,0.0004208389,0.00052574015,0.0014581374,0.0017423681,0.0009045416,9.124855e-05,0.0008760843,0.0048244763,0.0014566663,0.0014822079,0.0022365034,0.00024739865,0.0018867627,0.0028914444,0.00023711495,0.004176693,0.00050991756,0.0020687624,0.0010543875,4
543,0.025849648,0.0005539472,0.00054514204,0.0020727965,0.0010355341,0.0016469188,9.841657e-05,0.0016876784,0.03231634,0.0036370684,0.0060685882,0.0040584295,0.00029273107,0.0039983406,0.0026610254,0.00026222732,0.014458537,0.0011527857,0.007681255,0.002426127,4
513,0.017704377,0.028192714,0.0035928583,0.28000847,0.0060665864,0.17632115,0.0023184083,0.27466303,0.018135352,0.13978367,0.013103895,0.20958723,0.0032936917,0.4215397,0.010751364,0.015684837,0.013573566,0.07526412,0.009072507,0.27636328,4
512,0.0037878389,0.37855974,0.0029534805,0.99138063,0.0038760002,0.9078643,0.0030831427,0.98863333,0.004725832,0.8623055,0.0062837326,0.87325925,0.0027727922,0.99465513,0.005570031,0.17444444,0.003212426,0.7029716,0.0030868792,0.9542422,4
468,0.0077505773,0.0031609493,0.003454203,0.02622857,0.013715669,0.008614738,0.0014627875,0.01839927,0.0041013137,0.0065294835,0.002678772,0.011062729,0.0025473284,0.020081574,0.011917413,0.0020861132,0.007178367,0.0045982464,0.0040260293,0.011455775,4
566,0.015047702,0.0054728184,0.005335785,0.03283723,0.021430096,0.014947901,0.0024827325,0.027731074,0.009574779,0.011633251,0.0059166476,0.020320447,0.0042230226,0.03151943,0.022650862,0.0039553507,0.014792834,0.008169614,0.008400131,0.019231817,4
483,0.005308976,0.0009891872,0.0017046802,0.019604867,0.00580251,0.0019926378,0.0006448529,0.008041863,0.0021933874,0.0013874089,0.0010318186,0.0017965757,0.0012703623,0.0070285914,0.0049384376,0.00051914103,0.004303624,0.0015885064,0.002125143,0.0030586745,4
417,0.86505306,0.0058667455,0.042055443,0.005551359,0.048136014,0.004512816,0.017240394,0.0061067673,0.9100289,0.005711407,0.37573692,0.006267179,0.038606543,0.0066850446,0.16235802,0.005229541,0.78059787,0.009123572,0.68122286,0.0056121117,4
521,0.0026797631,0.57317775,0.0036846953,0.99785054,0.004336057,0.9618009,0.004756103,0.9970577,0.003415607,0.94246346,0.0061170906,0.94035035,0.0035549372,0.9985921,0.0052876426,0.29716337,0.00232407,0.8493371,0.0025501992,0.98285866,4
517,0.006637194,0.003462,0.0020162142,0.020750355,0.006399672,0.010491388,0.00078829407,0.014143595,0.0036306167,0.009442287,0.0026604142,0.017390823,0.0013550867,0.02451502,0.008566147,0.0023298087,0.004507886,0.004775882,0.002508689,0.013276018,4
561,0.004163003,0.22967695,0.004125328,0.98438257,0.0053529735,0.8265012,0.004866618,0.9790881,0.0042573516,0.74228173,0.006702304,0.7752242,0.0041951262,0.9876473,0.005263348,0.091232985,0.0037186109,0.53204715,0.0035091583,0.9221837,4
549,0.006643828,0.6004422,0.00901932,0.9470653,0.016797047,0.8620951,0.012732224,0.9441291,0.007186973,0.82707703,0.014466753,0.865027,0.009290694,0.96820873,0.028552406,0.5307663,0.0055912663,0.69027084,0.005259146,0.88626826,4
510,0.010532718,0.003752833,0.0034432295,0.034146782,0.009881353,0.010348971,0.0014881677,0.02228938,0.0065113823,0.008299974,0.0036846357,0.0127737485,0.0025843778,0.026998766,0.010769952,0.0023631644,0.008904917,0.0061884224,0.0049750884,0.015218964,4
424,0.9929675,0.0038712146,0.5496776,0.007934267,0.17417565,0.0024179008,0.24405462,0.006444795,0.9954792,0.0032628728,0.88519603,0.002514929,0.48269758,0.004287644,0.14309488,0.0023084427,0.9895516,0.006538769,0.98929125,0.0045709126,4
475,0.011171798,0.0040574083,0.0045714485,0.028337676,0.017284408,0.010524462,0.002045401,0.021549812,0.006551941,0.008137854,0.0040951073,0.013783205,0.0034893532,0.023728164,0.016663712,0.0028500396,0.0107092,0.006023005,0.0060146064,0.013947321,4
500,0.006443064,0.032326892,0.0032018486,0.8994486,0.0044727856,0.3182074,0.0026401633,0.8410514,0.0054017226,0.22206274,0.005909584,0.25504878,0.0033045826,0.88497853,0.0045201117,0.012022271,0.005296913,0.13354075,0.0038045195,0.58567226,4
612,0.000648605,0.9338996,0.0033550838,0.99990785,0.005302056,0.9955669,0.006764645,0.9998759,0.00092204136,0.9924386,0.0030193299,0.9924665,0.00338319,0.99994767,0.006836133,0.85945356,0.00061209034,0.97858125,0.00085702847,0.9981402,4
524,0.011066836,0.004446376,0.00434923,0.027890315,0.017527359,0.012272998,0.00197341,0.022754151,0.006504852,0.009530697,0.0041993796,0.016878081,0.0033343055,0.026059065,0.01747779,0.0031574415,0.010499213,0.0065004253,0.005881013,0.015659312,4
694,0.003801483,0.8372466,0.0039946623,0.98850375,0.0073382193,0.96156794,0.005211175,0.9865021,0.0051388796,0.95387876,0.008166489,0.95745075,0.003817242,0.99339336,0.015137623,0.7558654,0.0034048948,0.870844,0.003575835,0.9665083,4
527,0.009406509,0.014764819,0.004329771,0.40160063,0.009863603,0.10598041,0.002983514,0.32961985,0.006776811,0.07056041,0.00607259,0.10973072,0.0039355904,0.38598084,0.0077429716,0.0066114236,0.008717283,0.039433975,0.005978363,0.20433734,4
533,0.00462328,0.25688386,0.0041448246,0.97750413,0.0056381994,0.8308291,0.0049860864,0.97185016,0.00478144,0.7532514,0.0073822197,0.7858923,0.0042653456,0.9838907,0.006503583,0.113134414,0.0038798093,0.54461443,0.0035406086,0.9130523,4
414,0.003666012,0.623296,0.005216695,0.981042,0.011675483,0.9135175,0.00730884,0.98027533,0.0044457535,0.86421824,0.007965163,0.9016126,0.005080847,0.9902941,0.021720376,0.53799915,0.0031509271,0.7664277,0.0030913374,0.9409077,4
489,0.003598648,0.0009706495,0.0017964963,0.013588629,0.0071462155,0.002229743,0.0005868423,0.0063620964,0.0014298706,0.0016179619,0.00080227817,0.002436136,0.0011706717,0.0060812333,0.0049988255,0.0005278171,0.0030784942,0.0013509633,0.0015757416,0.003087582,4
567,0.0035722991,0.00072902866,0.00093932566,0.014717988,0.0036109402,0.0018072091,0.00032172137,0.0060477285,0.0014141526,0.0014258118,0.00064108364,0.0018373101,0.00065759005,0.00612064,0.0031294208,0.00035878195,0.0025316891,0.001128093,0.0011874745,0.0027647663,4
573,0.0018987185,0.000513658,0.0007389284,0.008099731,0.003381465,0.0014199453,0.00020527859,0.0033384042,0.00063342147,0.0011636207,0.00036008848,0.0018596728,0.0004328631,0.004055364,0.0025042528,0.00025678208,0.0012960687,0.00064562063,0.0006225585,0.0019898857,4
598,0.0022838374,0.90344656,0.005943869,0.99703825,0.010447679,0.97854716,0.009851652,0.9966809,0.0030113927,0.9710687,0.0074449647,0.97548455,0.006026052,0.9983878,0.018331002,0.8709629,0.0020791455,0.93211466,0.0023988204,0.9851894,4
555,0.007426418,0.114594825,0.0057405387,0.92672426,0.010283146,0.5745268,0.005727373,0.9051087,0.006887902,0.44790956,0.008683806,0.5413622,0.0057703047,0.93068314,0.008828225,0.049359623,0.0076138033,0.2716325,0.0065870127,0.7671123,4
577,0.004782243,0.7241904,0.010036731,0.9883633,0.018051881,0.9226538,0.013170388,0.9866962,0.0056841606,0.8901518,0.011912721,0.91829896,0.010090091,0.9923881,0.025740772,0.66341573,0.0049380884,0.8072416,0.0053741965,0.9518793,4
535,0.0032367648,0.69688493,0.0044573825,0.99664754,0.005744094,0.9667587,0.0057391804,0.9956118,0.0042366297,0.95583767,0.0075164377,0.9521048,0.0042842682,0.9978661,0.008010884,0.46095458,0.0028600213,0.87632924,0.0031800536,0.9811457,4
476,0.020120142,0.0059949346,0.005378019,0.046683114,0.0145372255,0.014540142,0.002930721,0.03335719,0.01294582,0.010846079,0.007384337,0.015694644,0.00470162,0.03629842,0.018604547,0.0040755128,0.016561959,0.010523608,0.009326533,0.019818654,4
530,0.0073246816,0.004159857,0.0029029453,0.03574573,0.012022906,0.012707844,0.0013974407,0.026977332,0.0039269547,0.009055975,0.0026319744,0.01623916,0.002281775,0.02973501,0.011098866,0.002711552,0.0066407537,0.006228667,0.0036735907,0.016850261,4
492,0.0071092304,0.20395046,0.007325892,0.92127955,0.014973211,0.6407559,0.008621244,0.90542465,0.006515844,0.51951224,0.010084525,0.6274313,0.007736402,0.9335781,0.01603248,0.125112,0.0070393127,0.35662714,0.0061344835,0.7801338,4
683,0.99786097,0.014070193,0.98254114,0.015580713,0.87210083,0.007470254,0.9524688,0.01851696,0.99801815,0.0075471983,0.9864421,0.0073521575,0.9786543,0.009382321,0.6890902,0.013275843,0.997895,0.022130582,0.9985599,0.011262504,4
653,0.009000319,0.021846646,0.0046244496,0.59789026,0.010513092,0.1582389,0.0034385042,0.51137733,0.006737142,0.10270208,0.0062573836,0.14968723,0.004365314,0.5682283,0.008543022,0.00944371,0.008667386,0.060251147,0.006141552,0.29408422,4
559,0.014358461,0.005535141,0.005314052,0.03305697,0.020992357,0.014996219,0.0025006854,0.027555687,0.008992769,0.0116541805,0.0057346714,0.02032466,0.004202292,0.031740367,0.022441262,0.004049987,0.01385113,0.008207251,0.007860134,0.019178519,4
467,0.006384974,0.0046890876,0.0035002504,0.047232933,0.013891845,0.014293136,0.0018245166,0.033081066,0.0031827032,0.009073086,0.0024573503,0.015612355,0.0028720417,0.03370496,0.0121202385,0.0030395978,0.005908346,0.0073921806,0.0032953953,0.018398276,4
495,0.011774324,0.008603582,0.0068058358,0.043030005,0.026548972,0.022897407,0.004118524,0.03797419,0.0065767616,0.014338424,0.00556426,0.02604504,0.005998584,0.041102212,0.031532988,0.0066567557,0.010872385,0.013332936,0.0059111924,0.024318477,4
597,0.0046256897,0.3285117,0.0072344723,0.9723371,0.0124327345,0.76951176,0.009016819,0.9649787,0.004561502,0.6549823,0.00838066,0.7477613,0.0075301845,0.9772321,0.01341788,0.2208944,0.0047511463,0.5191919,0.0045414227,0.87999445,4
498,0.0064317794,0.0078171715,0.0027971151,0.6013335,0.004720125,0.06135638,0.0015296071,0.37362283,0.004264404,0.03977393,0.003213859,0.04645328,0.0024866455,0.40498084,0.0034518007,0.0027862778,0.006022457,0.025930425,0.004020347,0.15939316,4
556,0.0015216108,0.6987199,0.0006357839,0.9955688,0.0010550397,0.9692227,0.0020557274,0.9920265,0.0019229329,0.95593745,0.0034117394,0.9538088,0.0008196712,0.9984133,0.0011719799,0.4240849,0.0012584979,0.8791914,0.0018799943,0.9824035,5
799,0.002254951,0.66466635,0.0027957615,0.99019426,0.005384486,0.94720817,0.0071425964,0.98652124,0.002388059,0.8955127,0.0068264953,0.93365604,0.0038485683,0.996253,0.01195929,0.70038724,0.0021231268,0.81015265,0.0026292896,0.96422344,5
607,0.012506301,0.0055622915,0.007896847,0.06929796,0.018897401,0.011130679,0.0035577135,0.04081128,0.007635707,0.011325713,0.0040585836,0.010102992,0.0042130104,0.04069087,0.014929228,0.0016597852,0.009640024,0.010886804,0.008392266,0.019610502,5
628,0.0021364996,0.0011313446,0.0013177005,0.028860543,0.005579491,0.0024491665,0.00037048422,0.013124784,0.0010172708,0.003285418,0.00043899324,0.0025363776,0.00044516957,0.014384019,0.0035731804,0.00021590432,0.0015151477,0.0023940587,0.0014401397,0.004600425,5
631,0.00358696,0.0053953063,0.0037776001,0.18573914,0.009314777,0.018219786,0.0019285209,0.10071325,0.001984709,0.016278813,0.0013294619,0.015892105,0.001960019,0.1034675,0.005580007,0.001608226,0.0028703122,0.014099561,0.0031379114,0.04057421,5
609,0.19322273,0.0070564277,0.01852942,0.014571879,0.06643462,0.01621776,0.0043954276,0.016258437,0.18041205,0.013347642,0.062314704,0.020309394,0.009453505,0.01864292,0.16476102,0.007970421,0.18144919,0.008798645,0.122231275,0.013623462,5
622,0.019555027,0.000999724,0.0006724345,0.0018521098,0.0071427277,0.005068494,0.00015484057,0.002852351,0.023359248,0.005246864,0.013409695,0.010944155,0.00023010641,0.0068403943,0.01922434,0.0010658985,0.014721453,0.0016698614,0.009625421,0.002147601,5
641,0.45127526,0.0015588796,0.0016691992,0.0020909978,0.009823982,0.006357956,0.00038016387,0.00292252,0.5353015,0.0063794344,0.13620332,0.010499286,0.0008578672,0.00627729,0.063816495,0.0016063437,0.31415072,0.0028754536,0.21933083,0.0034756733,5
744,0.004334049,0.030758627,0.0032022474,0.763435,0.005891968,0.26708722,0.0026745268,0.6776353,0.0036204727,0.17775752,0.0033329525,0.22845317,0.002443281,0.785488,0.0036093278,0.012829038,0.0036685818,0.10726284,0.004542725,0.5249973,5
674,0.003138987,0.020406228,0.0038142912,0.70075727,0.00663572,0.13112886,0.0036990144,0.57109535,0.0022537047,0.08023177,0.0024310364,0.10780225,0.0029485882,0.6699418,0.00447696,0.009258631,0.0026993218,0.06938354,0.0033010775,0.31331784,5
624,0.005556524,0.0067552035,0.0054773362,0.18474232,0.01144265,0.016611513,0.0030695524,0.09279522,0.0030469948,0.015064369,0.0019691656,0.013303116,0.0032405686,0.094378255,0.0073657455,0.0017332506,0.0043039364,0.01690835,0.004542322,0.038317904,5
731,0.0024171188,0.415353,0.0014674027,0.98220646,0.002436713,0.88249785,0.003386307,0.9711306,0.0026112911,0.8262282,0.004398323,0.84125376,0.001773855,0.9913675,0.002951904,0.23955055,0.0019832538,0.6874775,0.002683607,0.93460107,5
649,0.00709088,0.0022496597,0.0021328563,0.022896234,0.010286961,0.008139554,0.00063476036,0.017470464,0.0051726066,0.009162559,0.002755795,0.010331281,0.0007695547,0.023409307,0.008432934,0.0009954637,0.0055534155,0.004215594,0.0047542094,0.009599089,5
675,0.0022939818,0.33460903,0.002551672,0.97482204,0.0043220916,0.8240139,0.005518491,0.96243095,0.0022743163,0.7185977,0.0047247084,0.7811187,0.002999987,0.9866947,0.005720333,0.26473624,0.0020343445,0.5898088,0.0026685277,0.9001728,5
764,0.0015730553,0.060042847,0.0020477888,0.9376832,0.003355964,0.442863,0.00299987,0.89833766,0.0013464412,0.26633358,0.0020018362,0.3795871,0.0019239235,0.95421284,0.0025513226,0.031656764,0.001406288,0.20296414,0.001842633,0.7171929,5
637,0.070817456,0.0018496264,0.002034635,0.0028160869,0.014803589,0.0054856082,0.00051172206,0.0038489355,0.0739005,0.0055531757,0.027601484,0.009063419,0.00087470724,0.006856621,0.056573965,0.0020822287,0.049410757,0.0023966704,0.028508935,0.002843687,5
642,0.009904309,0.002594849,0.0020262173,0.014878375,0.01204497,0.011441167,0.0006844564,0.015627204,0.008486339,0.011809309,0.005693949,0.017435279,0.0007746794,0.02381014,0.014519529,0.0020595226,0.007799587,0.004375003,0.0062336307,0.009079047,5
595,0.24614932,0.005269868,0.033744622,0.009772744,0.12085181,0.00868647,0.0065455935,0.010641687,0.21253684,0.006961062,0.07406217,0.010888745,0.016743572,0.011259314,0.30974862,0.0068809222,0.25634825,0.006070412,0.16818096,0.0071771396,5
673,0.0054473835,0.041394576,0.007937746,0.7411256,0.012431891,0.232326,0.008423502,0.6583723,0.004601576,0.1380958,0.006517462,0.20831545,0.006806668,0.75504005,0.009422919,0.028496034,0.005179669,0.117997415,0.006101138,0.4206248,5
647,0.0031100565,0.49644488,0.0015808978,0.9800613,0.0027337112,0.91655666,0.0035466417,0.9691621,0.0038195255,0.88474035,0.005851669,0.8878085,0.001783061,0.99082106,0.0025050663,0.28031307,0.002752788,0.7402139,0.0037822295,0.94715405,5
620,0.19846047,0.002291097,0.0014948103,0.0031430062,0.009890781,0.009746881,0.0004078662,0.00444071,0.24897015,0.008951816,0.08081637,0.016012985,0.00080158736,0.009675401,0.06251784,0.0027518966,0.136409,0.0040847086,0.09081481,0.005074576,5
700,0.03300437,0.0023841462,0.0014595371,0.0068780524,0.008243162,0.006412735,0.00041037257,0.0063863173,0.030308194,0.0075471057,0.010641376,0.008661242,0.0006393882,0.010969656,0.018731883,0.0013100485,0.021393742,0.0035410242,0.014583326,0.005078143,5
590,0.0012881616,0.29624245,0.0018591073,0.97889584,0.004085589,0.8613206,0.0034929314,0.9710556,0.001285712,0.72910076,0.0026154995,0.8348253,0.0019415471,0.9900775,0.0042808033,0.2665051,0.0013444871,0.5409505,0.001762524,0.9315686,5
793,0.0006202754,0.46518487,0.00088854285,0.9930506,0.0021248055,0.9383511,0.0021748885,0.9896917,0.00066452107,0.8575019,0.0015792865,0.9240521,0.0010257761,0.9974281,0.0027428716,0.44932777,0.0006766194,0.70479447,0.00093830645,0.9713137,5
589,0.0013585194,0.7166842,0.0012462599,0.99551576,0.0024190063,0.9696139,0.003951462,0.9932461,0.0014940944,0.9395055,0.0039442806,0.95816904,0.0017265897,0.99845827,0.0045295907,0.66501015,0.0012474136,0.86256105,0.0016644368,0.98152626,5
466,0.99380785,0.012168313,0.72225225,0.014343865,0.5174247,0.00852506,0.40733358,0.011827608,0.9933515,0.008558225,0.90723366,0.009522158,0.66504073,0.009164105,0.51102525,0.008343444,0.99175864,0.014868139,0.98841095,0.011905802,5
586,0.018629555,0.025534868,0.012723188,0.11720824,0.032328546,0.07465997,0.007696641,0.10591091,0.016771605,0.06128557,0.017186895,0.08481876,0.008174372,0.13380316,0.03451966,0.018896047,0.017332153,0.038857743,0.0155147435,0.08540548,5
588,0.35451147,0.0074750674,0.01984099,0.0091383355,0.08079834,0.015732842,0.0040429556,0.010967959,0.36234918,0.013330315,0.12189805,0.021294331,0.01022075,0.014294203,0.25234216,0.009821533,0.3509919,0.008269013,0.24449492,0.01069124,5
554,0.0022512774,0.34698868,0.0017577325,0.9808764,0.003115133,0.8796903,0.003448589,0.97132576,0.0023580617,0.80607045,0.003969954,0.8431925,0.0018457735,0.9907122,0.0027374094,0.1999957,0.0020101059,0.626403,0.0027346434,0.93846583,5
635,0.0016314012,0.0008375164,0.000859418,0.021673515,0.004440474,0.0019518825,0.00021831282,0.010044082,0.0007766408,0.0027923258,0.00031512973,0.0021924232,0.0002575844,0.011790336,0.0028589405,0.00016151238,0.0011490685,0.0017128149,0.0010884088,0.003424614,5
626,0.0040709474,0.02234759,0.003351347,0.5559139,0.0060255374,0.081237115,0.0028317107,0.37417796,0.0028545612,0.07003058,0.0024907757,0.062256675,0.0024722386,0.487378,0.004419442,0.006237531,0.003021379,0.05981636,0.0034798374,0.18676926,5
702,0.007915884,0.029821644,0.00810558,0.48058835,0.017852802,0.23721877,0.0061126803,0.4621287,0.0074210283,0.15296358,0.00787516,0.24500999,0.0053166994,0.54198796,0.010472238,0.02223415,0.008378495,0.07989572,0.0092344,0.3714258,5
557,0.98873806,0.008375347,0.33580264,0.008595158,0.29123944,0.008412544,0.09582387,0.007818811,0.9893969,0.008701594,0.85138077,0.010392442,0.26239955,0.008060894,0.4391944,0.0066851997,0.9844363,0.010763588,0.9779076,0.00933246,5
643,0.0125371795,0.0006031765,0.00044592516,0.0013189939,0.005748036,0.0028020847,9.036661e-05,0.0018706047,0.014027843,0.0033503438,0.007424313,0.006358649,0.00012766955,0.004707235,0.0136402035,0.00058845984,0.009230539,0.0009271345,0.0059785955,0.0011652629,5
654,0.0077960086,0.25367287,0.005652265,0.89691985,0.009285192,0.7138633,0.00868448,0.8656891,0.008384437,0.6323225,0.012650957,0.6688809,0.0058555542,0.93484426,0.009169735,0.16293009,0.0068367645,0.45511633,0.008154598,0.79278076,5
678,0.056735698,0.008965647,0.06678245,0.04663769,0.11480528,0.012709401,0.023572784,0.031244878,0.040751815,0.011731922,0.024499603,0.013358617,0.03404806,0.028687805,0.079161495,0.0042334283,0.06981226,0.013755866,0.05685032,0.016593201,5
680,0.004550246,0.015728662,0.0055556465,0.52203095,0.009873434,0.07532053,0.0046164338,0.37506044,0.0031002348,0.049878396,0.0030542691,0.062205575,0.0040420857,0.43536294,0.006536338,0.0068772603,0.0038767476,0.047509927,0.0044404445,0.17200994,5
669,0.9972632,0.025060132,0.9739382,0.028855577,0.89278424,0.011202058,0.9079076,0.021811454,0.99664813,0.009822573,0.9672469,0.011362748,0.96815646,0.012626768,0.823746,0.021015134,0.99760455,0.026718903,0.9967435,0.018484905,5
897,0.0045224,0.79390925,0.0029826092,0.98638576,0.00531049,0.96110535,0.00960267,0.9813834,0.004995139,0.93767756,0.012870428,0.9494183,0.004726,0.9948698,0.014700428,0.76392233,0.0037756325,0.87683785,0.004535559,0.96583253,5
632,0.0023790165,0.0023482342,0.0020910725,0.0742381,0.007033469,0.0069850436,0.00074721256,0.035794854,0.0011553653,0.0077460236,0.00057421013,0.006559177,0.00082919677,0.035051182,0.0039493474,0.00053756783,0.0018244444,0.0055970224,0.0019136975,0.015155049,5
698,0.0144703165,0.011395663,0.0031382486,0.04590644,0.01273636,0.042090535,0.0014575322,0.04060675,0.014959447,0.042094313,0.010459798,0.056113828,0.0015913729,0.068283245,0.013654138,0.0067366157,0.012733302,0.01777015,0.0113293715,0.038489673,5
780,0.00018541164,0.992148,5.7637964e-05,0.9999398,0.00012923687,0.99937916,0.0007118698,0.99985945,0.0002412443,0.99890447,0.0009927918,0.99892336,0.00014967633,0.9999906,0.0009977729,0.9859752,0.00014651843,0.996711,0.00025424123,0.99948955,5
670,0.004932129,0.002114566,0.0027501057,0.03619444,0.009889413,0.005091227,0.0008935452,0.020250069,0.0027315617,0.005982808,0.0012629186,0.0052648713,0.0010743185,0.0213315,0.0070005762,0.0005648642,0.0037093968,0.0043047373,0.0033386487,0.008658802,5
699,0.009711388,0.001505021,0.0006312446,0.0034574792,0.006413334,0.0057755513,0.00016202264,0.0039291317,0.010208534,0.006818838,0.005643969,0.011341844,0.00020015237,0.008876023,0.011711754,0.0011460487,0.007771022,0.0020490864,0.0055844965,0.0029781389,5
623,0.004859075,0.00081451994,0.0011785486,0.011920434,0.005594653,0.0015160043,0.00028654002,0.006415568,0.0024634688,0.001977375,0.00080845796,0.0015934311,0.00041785216,0.007297152,0.0062551363,0.00018389431,0.0030613146,0.0015846979,0.0024299603,0.0024692477,5
583,0.0011823633,0.3567674,0.0015415973,0.98318684,0.0034139613,0.88855654,0.0032945087,0.9765072,0.0012018547,0.78167814,0.0025120466,0.8664091,0.001662963,0.9925464,0.0038959146,0.3187522,0.0012419157,0.60469866,0.0016674132,0.9437742,5
594,0.10127203,0.006983803,0.013902569,0.010595454,0.065496944,0.0198567,0.00338581,0.013684051,0.105731994,0.016447613,0.054251775,0.030436313,0.0062456853,0.019484982,0.12807009,0.008935721,0.114329964,0.008573123,0.078788936,0.011974281,5
663,0.0030912405,0.0015513935,0.0023191718,0.040197015,0.007578102,0.0028566278,0.000719737,0.01690533,0.0014326526,0.0036064668,0.00058421266,0.0026414883,0.00087706704,0.016429896,0.004654149,0.00026229583,0.0022671192,0.0033804078,0.002139633,0.0060218805,5
534,0.004275266,0.02355602,0.0038873227,0.59602624,0.008013351,0.15468977,0.0030477815,0.48645923,0.0032642626,0.10866848,0.0029119528,0.13246256,0.0027273835,0.5884326,0.0049253493,0.009723056,0.0036584663,0.068835914,0.0042477786,0.330577,5
604,0.0024793374,0.05179389,0.0036151563,0.87742686,0.006350676,0.33418837,0.0042297654,0.8149633,0.0019036498,0.19459336,0.002649069,0.2776422,0.0032769938,0.89210653,0.0051623676,0.028089898,0.0022287397,0.16770427,0.0027400232,0.6013459,5
664,0.0066074287,0.0028629424,0.006077373,0.04262464,0.014428168,0.0032042526,0.002217669,0.016390258,0.0032605273,0.004065766,0.0014697047,0.0028440752,0.0027239746,0.015788991,0.008366188,0.00045665618,0.005233328,0.0053197267,0.004806143,0.0061521963,5
600,0.019611856,0.0067292904,0.01016283,0.061886974,0.026530512,0.016337408,0.0040700277,0.04485525,0.013622117,0.01529583,0.007808401,0.01655896,0.0053457655,0.047091108,0.025035307,0.0031327042,0.016120698,0.012394235,0.013385838,0.024505852,5
693,0.20179567,0.004451246,0.0036500322,0.0060600317,0.019572454,0.011702976,0.0008825479,0.0066660605,0.22622916,0.012350715,0.056892075,0.016382765,0.0017784187,0.011558645,0.06276997,0.003182529,0.16424784,0.005784087,0.10847843,0.0075227255,5
771,0.00507254,0.37494093,0.014911098,0.95290583,0.025199017,0.80363035,0.020168053,0.94445825,0.0050661117,0.64251244,0.014851658,0.7876033,0.016210511,0.9761922,0.039739933,0.5278153,0.0057493495,0.54360044,0.006335841,0.8629084,5
605,0.0016395148,0.74424845,0.0014840369,0.9942979,0.0027295775,0.96561784,0.0049535763,0.99140376,0.0018628493,0.9362223,0.0050826212,0.9532026,0.0022432501,0.99799913,0.005999793,0.7042143,0.0014603204,0.87193495,0.0019256053,0.9771712,5
691,0.011415223,0.004145659,0.0046881773,0.04137475,0.013797532,0.008862874,0.0017196628,0.024888882,0.0074169342,0.010078515,0.0037180807,0.008759317,0.0022198416,0.028252617,0.011436778,0.0012335412,0.00834724,0.0076640467,0.00725394,0.01409047,5
705,0.008655332,0.0029553892,0.001683602,0.018514434,0.008683941,0.0091015445,0.00056734704,0.014302503,0.0069064936,0.011231474,0.0038801115,0.012312002,0.00066256104,0.022606349,0.009336433,0.0013827342,0.0063988534,0.00477685,0.00545301,0.008934838,5
630,0.002627602,0.00062204996,0.00070750003,0.010860556,0.0041340543,0.0013437228,0.00015956936,0.005745595,0.0013234869,0.001886181,0.000462565,0.001545356,0.00021478305,0.0071329116,0.003942827,0.00013814299,0.0017000514,0.0011990034,0.0014216223,0.002110755,5
644,0.023208726,0.0021295322,0.0017579467,0.008385773,0.01033693,0.006754292,0.0004681703,0.0080413725,0.020213531,0.007405075,0.007593373,0.009309982,0.0006815513,0.012332336,0.017762436,0.0012835945,0.016684853,0.003249894,0.0115288235,0.005539547,5
615,0.32584682,0.014845848,0.15166235,0.02264925,0.31135112,0.025130361,0.041206207,0.02570337,0.3157528,0.019657733,0.1741648,0.03246557,0.08304108,0.026002117,0.38248014,0.017917866,0.42653,0.016478458,0.33328888,0.019893484,5
802,0.9951433,0.037188105,0.9766715,0.036635347,0.9377909,0.020714922,0.8976933,0.03231779,0.9942987,0.015898712,0.9643285,0.02117251,0.97056365,0.019567015,0.92826116,0.047887247,0.99715805,0.036572777,0.9959966,0.028622221,5
687,0.008605828,0.15423836,0.0056801625,0.85501075,0.009588011,0.5746419,0.006737541,0.80681026,0.008461814,0.46782634,0.010759157,0.51769274,0.0056397608,0.8943529,0.009615149,0.08699907,0.007372648,0.33996582,0.008577672,0.71209484,5
682,0.002591551,0.1435017,0.0024240538,0.93889624,0.003975603,0.59591526,0.0042473366,0.9030485,0.0023236633,0.47298124,0.003425177,0.5142116,0.0024951394,0.95597947,0.003633113,0.068945356,0.0021164445,0.3536756,0.00271489,0.77338606,5
656,0.0039266953,0.001556267,0.001799221,0.023048878,0.007964101,0.003525175,0.0005490878,0.012947497,0.0022075546,0.0044918843,0.0010520763,0.0039478866,0.0006557885,0.015452464,0.006091768,0.00042045832,0.0028349804,0.002944649,0.002491008,0.0052152053,5
