,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
37,0.0,2.4474138313254747,MLP,Spermidine,+Cl,9AA,negative,4
38,0.0,1.2584509292626067,MLP,Cholesterol,+Cl,9AA,negative,4
39,0.0,2.0893378902517212,MLP,Putrescine,+Cl,9AA,negative,4
40,0.0,2.8463992627191597,MLP,Agmatine,+Cl,9AA,negative,4
41,0.0,3.0695346544720414,MLP,Taurine,[M]-,9AA,negative,4
42,0.0,4.462494789528418,MLP,Adenosine diphosphate,[M]-,9AA,negative,4
43,0.0,2.71359443997232,MLP,Glutamic acid,[M]-,9AA,negative,4
0,4.508827118939941,3.532463729351329,MLP,Uracil,-H,9AA,negative,5
1,3.099428103824812,3.225185664266498,MLP,Pantetheine,-H,9AA,negative,5
2,1.9890584426069617,4.316930780090954,MLP,Glucosyl cholesterol,-H,9AA,negative,5
3,3.4971859030184436,3.733922167231423,MLP,Glucose,-H,9AA,negative,5
4,2.659773980980071,3.84133990161516,MLP,myo-Inositol,-H,9AA,negative,5
5,2.514232555669227,3.9180746094816175,MLP,Ribulose,-H,9AA,negative,5
6,2.4949832219523262,3.75457246725335,MLP,Kynurenine,-H,9AA,negative,5
7,2.2461291256634364,2.35908672029248,MLP,Cer d8:1/22:0 Cer,-H,9AA,negative,5
8,3.6384192949649106,3.740415531414358,MLP,Prostaglandin E1,-H,9AA,negative,5
9,3.1028568508320484,2.8337908079543563,MLP,Phenylalanine,-H,9AA,negative,5
10,2.677103883488091,3.180370525141375,MLP,Epinephrine,-H,9AA,negative,5
11,2.254812102017839,3.5100671458700696,MLP,Ornithine,-H,9AA,negative,5
12,1.7817697815048323,4.077497541502659,MLP,Glycine,-H,9AA,negative,5
13,3.055972327319788,3.8892299463971836,MLP,Asparagine,-H,9AA,negative,5
14,2.730207868451544,3.7413458566572073,MLP,L-Dopa,-H,9AA,negative,5
15,2.131818765774426,3.3066260309966604,MLP,Tyrosine,-H,9AA,negative,5
16,2.6664941592236446,2.8534118356174623,MLP,Dopamine,-H,9AA,negative,5
17,0.0,2.037807170814651,MLP,CAR 16:0,+Cl,9AA,negative,5
18,0.0,1.2678273045447839,MLP,Choline,+Cl,9AA,negative,5
19,0.0,4.314759598642094,MLP,Malic acid,[M]-,9AA,negative,5
20,0.0,4.497787435526351,MLP,Oxalacetic acid,[M]-,9AA,negative,5
21,0.0,3.9816924069836506,MLP,N-Acetylaspartic acid,[M]-,9AA,negative,5
22,0.0,3.9027520747060005,MLP,Ascorbic acid,[M]-,9AA,negative,5
23,0.0,4.62198697291979,MLP,cis-Aconitic acid,[M]-,9AA,negative,5
24,0.0,4.7423183569773935,MLP,Citric acid,[M]-,9AA,negative,5
25,0.0,4.756357025741153,MLP,6-Phosphogluconic acid,[M]-,9AA,negative,5
26,0.0,4.71696646893261,MLP,3-Phosphoglyceric acid,[M]-,9AA,negative,5
27,0.0,2.691468893951192,MLP,Lyso PS 17:1,[M]-,9AA,negative,5
28,0.0,4.680526704866173,MLP,Phosphoenolpyruvic acid,[M]-,9AA,negative,5
29,0.0,4.148827608887225,MLP,Dihydroxyacetone phosphate,[M]-,9AA,negative,5
30,0.0,3.4342667855796876,MLP,Uric acid,[M]-,9AA,negative,5
31,0.0,2.2541520922303815,MLP,Carnosine,[M]-,9AA,negative,5
32,0.0,2.894773543734731,MLP,Cholic acid,[M]-,9AA,negative,5
33,0.0,3.0327345662262872,MLP,Aspartic acid,[M]-,9AA,negative,5
34,0.0,2.5049502922628437,MLP,PS (POPS) 16:0-18:1,[M]-,9AA,negative,5
35,0.0,2.3601366912457054,MLP,Citrulline,[M]-,9AA,negative,5
36,0.0,2.6740794879854626,MLP,Serine,[M]-,9AA,negative,5
37,0.0,2.060647490252618,MLP,gamma-Aminobutyric acid,[M]-,9AA,negative,5
38,0.0,2.659136254225653,MLP,Adenine,[M]-,9AA,negative,5
39,0.0,1.9095033597408404,MLP,Lyso PE 18:0,[M]-,9AA,negative,5
40,0.0,2.918403199347503,MLP,Xanthine,[M]-,9AA,negative,5
41,0.0,2.0932971873126576,MLP,Histidine,[M]-,9AA,negative,5
42,0.0,3.690756612532574,MLP,Oxidized glutathione,[M]-,9AA,negative,5
43,0.0,2.1511355130568686,MLP,Pyridoxine,[M]-,9AA,negative,5
0,3.176872777724943,3.2523500924822284,MLP,Uridine,-H,9AA,negative,6
1,2.4235345428379342,2.8796846682147126,MLP,Histamine,-H,9AA,negative,6
2,5.607552830330284,5.167439286496636,MLP,Adenosine monophosphate,-H,9AA,negative,6
3,2.41442478840722,3.460054062251344,MLP,Tryptophan,-H,9AA,negative,6
4,3.836147576475278,4.970043689844971,MLP,Glutathione,-H,9AA,negative,6
5,3.9279518050439046,4.050860113094829,MLP,Riboflavin,-H,9AA,negative,6
6,2.7870869198414447,2.9689688679528357,MLP,Methionine,-H,9AA,negative,6
7,1.7557578089672088,2.895638544221625,MLP,Melatonin,-H,9AA,negative,6
8,3.0412610344968245,4.244591725314683,MLP,Cystine,-H,9AA,negative,6
9,4.298180315750183,5.100215246191452,MLP,S-Adenosylhomocysteine,-H,9AA,negative,6
10,3.0660730662818927,3.344429274172467,MLP,Cytidine,-H,9AA,negative,6
11,2.641369768140955,2.970036493620969,MLP,Cysteine,-H,9AA,negative,6
12,2.2821079047754713,2.8600335859205788,MLP,Uric acid,+Cl,9AA,negative,6
13,2.847220207103892,3.2019958327210767,MLP,PA 16:0-18:1,+Cl,9AA,negative,6
14,2.0471331435155786,1.9367501893059074,MLP,Glucose 6-phosphate,+Cl,9AA,negative,6
15,1.9390810931014184,1.5858713652316128,MLP,Glycerol 3-phosphate,+Cl,9AA,negative,6
16,0.0,4.212210661252489,MLP,PA 16:0-18:1,[M]-,9AA,negative,6
17,0.0,5.231694730187115,MLP,2-Oxoglutaric acid,[M]-,9AA,negative,6
18,0.0,4.185383374292787,MLP,Lyso PI 17:1,[M]-,9AA,negative,6
19,0.0,3.486216210565486,MLP,PG 16:0-18:1,[M]-,9AA,negative,6
